Title,Political Lean,Score,Text
"UPS redujo el salario de sus trabajadores a tiempo parcial en hasta 6 dólares por hora, lo que provocó una rápida respuesta de los trabajadores de UPS en todo el país. El 23 de febrero, más de 500 Teamsters de todo el norte y centro de California se reunieron en el edificio de UPS en San Francisco para protestar contra el recorte salarial.",Liberal,456,
Las leyes de defensa propia se difunden y se vuelven más extremas diez años después de la muerte de Trayvon Martin,Liberal,88,
Alemania aumentará el gasto en defensa en el último cambio histórico de política,Liberal,150,
Alemania promete un aumento del gasto en defensa de 112.700 millones de dólares (Últimas noticias: no está claro si se sumará al presupuesto planificado),Liberal,29,
"Podcast de la Flota Civil: Episodio 20: La llamada Guardia Costera Libia disparó contra los refugiados que intentaban huir: una entrevista con Leona del barco de rescate de refugiados Louise Michel, financiado por Bansky",Liberal,2,
"Mi amigo y yo estábamos debatiendo si los impuestos deberían ser opcionales, pero que solo te beneficien los gobiernos si los pagas, o si deberían ser obligatorios. Me preguntaba qué opinas al respecto.",Liberal,29,"Personalmente creo que los impuestos deberían ser obligatorios, pero me complace escuchar tu opinión."
Donald Trump llama a Putin “inteligente” y a los líderes estadounidenses “tontos” durante el discurso de la CPAC,Liberal,687,
El hecho de que el mundo entero no tenga ni idea de las atrocidades neonazis como la masacre de Odessa y el Batallón Azov es verdaderamente aterrador y ES una amenaza para nuestras futuras generaciones.,Liberal,9,
Desestabilizar a Rusia es la única esperanza del imperio estadounidense para recuperar lo que acaba de perder,Liberal,0,
El planeta no puede empezar a sanar hasta que le quitemos la máscara a la maquinaria de guerra de Occidente,Liberal,133,
"La administración Biden tuvo éxito donde Trump fracasó. Incluso antes de la guerra de Ucrania, Estados Unidos exportaba cinco veces más energía a precios más altos.",Liberal,49,
El socialismo podría ser necesario para ayudar a estos antivacunas atrapados en la Isla Sur de Nueva Zelanda,Liberal,0,
Dos camioneros comunistas en Estados Unidos hablan sobre los convoyes y sus vidas: una entrevista,Liberal,19,
Las subidas de los tipos de interés son una guerra de clases: los derechistas de hoy esperan resolver la crisis inflacionaria como lo hicieron en los años 70: subiendo los tipos de interés y suprimiendo los salarios. Así es como los economistas libran una guerra de clases,Liberal,40,
Socialdemocracia.,Liberal,20,"""Los derechos no están protegidos por la ley, sino por la conciencia social y moral de la sociedad. Si la conciencia social es tal que está dispuesta a reconocer los derechos que la ley decide promulgar, los derechos estarán a salvo y seguros. Pero si la comunidad se opone a los derechos fundamentales, ninguna ley, ningún parlamento, ningún poder judicial puede garantizarlos en el verdadero sentido de la palabra. Una forma democrática de gobierno presupone una forma democrática de sociedad. El marco formal de la democracia no tiene ningún valor y, de hecho, sería inadecuado si no hubiera una democracia social. Los políticos nunca se dieron cuenta de que la democracia no era una forma de gobierno. Era esencialmente una forma de sociedad. Puede que no sea necesario que una sociedad democrática se caracterice por la unidad, por una comunidad de propósitos, por la lealtad a los fines públicos y por la simpatía mutua. Pero implica inequívocamente dos cosas. La primera es una actitud mental, una actitud de respeto e igualdad hacia sus semejantes. La segunda es una organización social libre de barreras sociales rígidas. La democracia es incompatible e incompatible con el aislamiento y la exclusividad, lo que da lugar a la distinción entre privilegiados y no privilegiados. Lamentablemente, los opositores de Ranade nunca pudieron comprender la verdad de este hecho"".

~ Dr. Bhimrao Ambedkar"
Revistas y periódicos alemanes,Liberal,4,"PARA camaradas ALEMÁN/ALEMÁN HABLANTES

Hola, he estado leyendo el Spiegel en inglés durante un tiempo, pero me preguntaba qué otras publicaciones alemanas sobre política recomendarías que tengan una traducción al inglés. Gracias"
Manifestación antiimperialista del Partido Comunista de Grecia (ver comentarios),Liberal,1620,
Los orígenes capitalistas de la opresión racial en Estados Unidos,Liberal,6,
"Tucker Carlson: El pedigrí de élite de un brillante “populista” disfrazado | Tucker Carlson ha hecho una fortuna haciéndose pasar por un populista común y corriente, pero su pasado increíblemente turbio incluye vínculos con los neoconservadores, la CIA y múltiples viajes a Nicaragua como “luchador por la libertad” con los Contras.",Liberal,58,
La celebración china de su propio imperialismo bajo el disfraz del “socialismo” con características chinas,Liberal,10,
"Ron DeSantis condena el “gobierno autoritario” y critica a los aliados, no a Rusia",Liberal,255,
La ideología libertaria es el enemigo natural de la ciencia -The Guardian,Liberal,40,
No a la guerra en el Donbass: Partido Comunista Alemán,Liberal,3,
La ideología libertaria es el enemigo natural de la ciencia,Liberal,30,
Alexander Parvus: el primer marxista campista,Liberal,1,"[Parvus: Por la victoria alemana](https://weeklyworker.co.uk/worker/1025/parvus-for-german-victory/)

Alexander Parvus fue el primer campista marxista. Este exiliado ruso apoyó TANTO una derrota rusa como una victoria alemana. Se opuso a su ""país"" porque veía al Imperio alemán como la potencia imperialista ""menor mal"" en comparación con el Imperio británico.

Además:

> El argumento de Parvus de que la derrota rusa conduciría a la revolución es obviamente cierto, no solo en retrospectiva, sino también a la luz de la revolución de 1905.

El problema es que lo hizo durante un período revolucionario adecuado para la clase trabajadora: de 1900 a 1920. ¡Lo hizo durante la Primera Guerra Mundial!

(Y es un no-no político apoyar a cualquier potencia imperialista durante un período así).

Sin embargo, fuera de un período revolucionario..."
La ocupación de Ottawa es un ataque de la extrema derecha contra el trabajo y la democracia,Liberal,6,
Paul Robeson – El revolucionario,Liberal,2,
¿Cuáles son algunos de los primeros textos de “teoría capitalista”?,Liberal,11,"En otras palabras, ¿existió un Marx/Engels del capitalismo? 

En este momento estoy en una discusión con un liberal, y lo último que me dijo fue “todo lo que estás diciendo salió de uno de tus libros”. 🙄 

Quiero que mi respuesta destaque la idea de que el sistema al que se aferran también fue una vez una “teoría en un libro”. Me gustaría tener algunos ejemplos específicos, si los hay. 

¡Gracias!"
El capitalismo moderno visualizado en menos de 20 segundos.,Liberal,5709,
La guerra es un negocio.,Liberal,1513,
¿Qué crítica de la política exterior estadounidense cree usted que es más precisa y/o convincente: la crítica antiimperialista o la antiamiguismo?,Liberal,0,"Crítica antiimperialista: “Estados Unidos está invadiendo otros países para robarles su riqueza y recursos, y muchos/la mayoría de los estadounidenses se benefician de esto porque apoya sus estilos de vida excesivos”.

Crítica antiamiguismo: “Estados Unidos está invadiendo otros países no por ningún beneficio económico o de seguridad real, sino simplemente para crear una justificación apenas velada para otorgar contratos gubernamentales cada vez más grandes a fabricantes de armas que presionan activamente al gobierno. La mayoría de los estadounidenses ni siquiera se benefician de estas participaciones extranjeras, a menos que sean empleados (o posean acciones) de uno de los grandes contratistas de fabricación de armas”.

Para contextualizar: hace poco comencé a leer The Spoils of War de Andrew Cockburn. Al principio, esperaba que el libro presentara el argumento antiimperialista, pero en realidad se centra más en el argumento antiamiguismo (al menos hasta ahora; voy por aproximadamente 1/4 del libro).

Pregunta relacionada: ¿qué proporción de la población estadounidense se beneficia de nuestra enorme presencia militar mundial? ¿Se trata sólo de los políticos y las personas directamente asociadas con el complejo militar industrial, o también beneficia al ciudadano medio?"
Comandante retirado del SWAT absuelto por tiroteo fatal de espectador de cine,Liberal,6,
La industria de defensa de todo Estados Unidos está conmovida por la difícil situación de los ucranianos... …¡CONMOVIDA HASTA LLORAR DE ALEGRÍA!,Liberal,469,
Los lugares emblemáticos de Nueva York y otros lugares utilizan luces para mostrar apoyo a Ucrania.,Liberal,20,
Otro miembro antiamericano del Partido Republicano,Liberal,599,
"Imagínense ser un país entero de chads. Al parecer, todos los ucranianos tienen pelotas de acero y son unos cabrones. ¡¡ ...",Liberal,168,
Anonymous se atribuye la responsabilidad de las interrupciones del sitio web del gobierno ruso,Liberal,64,
Todavía encaja hoy,Liberal,286,
YouTube impide que RT y otros canales rusos obtengan ingresos por publicidad,Liberal,105,
¿Qué es el socialchovinismo?,Liberal,8,
"En conversaciones a puerta cerrada, EE. UU. y la UE excluyen las pruebas de Covid-19 y los antivirales de las negociaciones sobre exenciones de propiedad intelectual",Liberal,13,
"Nuevo México aprobó un proyecto de ley para aumentar los salarios de los maestros estableciendo 3 niveles salariales en todo el estado. Nivel 1: los maestros de primer año ganarán un mínimo de $50,000. Nivel 2: los maestros con 3 a 5 años de experiencia ganarán un mínimo de $60,000. Nivel 3: los maestros con más experiencia ganarán un mínimo de $70,000.",Liberal,999,
Hice una lista de Goodreads,Liberal,13,
Cómo la (falta de) emociones de los hombres afecta a todos,Liberal,5,"Me frustro cada vez que me encuentro con un chico quejándose de no recibir cumplidos o abrazos EN AÑOS o incluso décadas, si no fuera por su soledad, o incluso la privación total y la necesidad de cualquier tipo de afecto.

Pero, como no soy un chico, siento que no hay mucho que pueda hacer para ayudarlos, ya que si abrazara o incluso felicitara a un chico solitario e indefenso, probablemente tomaría mi amabilidad como si le estuviera pidiendo que hiciera algo a cambio por mí o, peor aún, si le estuviera dando consentimiento para hacer lo que quisiera conmigo, como si me estuviera ""entregando a él"", todo eso solo muestra la lente desde la cual el chico promedio, si no la mayoría de los humanos, entienden o ven el afecto como, egoístamente, entienden y ven la amabilidad no como un fin en sí mismo, sino como un MEDIO para obtener algún tipo de recompensa de placer a cambio, especialmente el contacto sexual.

Si has estado viviendo bajo una piedra durante años, Internet llama ""buenos chicos"" a los chicos que son amables con las mujeres pero SÓLO como un medio para ""hacerlas caballeros blancos"" como posesiones de trofeo, como una segunda intención ulterior por su amabilidad con las mujeres, pero no entienden que las mujeres son personas como ellos, mientras que ven el amor como un juego, por lo general, debido a las fantasías de cuentos de hadas que moldean sus comportamientos como modelos idealizados para el romance y que les contaron cuando crecieron, fantasías en las que cada héroe es recompensado con una bella joven por su amabilidad y acciones heroicas. 

Por todo eso, durante mucho tiempo, en muchas culturas dentro de sociedades a través del tiempo y el espacio, si una mujer o un hombre le mostraban afecto a un hombre y le tomaban la mano, la gente a su alrededor, especialmente otros hombres, lo veían como si la persona que tomaba la mano de un hombre lo hiciera para obtener algún tipo de satisfacción a cambio, mientras que, irónicamente, por otro lado, si una mujer lesbiana tomara la mano de su amante lesbiana, no serían vistas como algo más que amigos, porque si se asumiera que son amantes, el subreddit satírico r/SapphoAndHerFriend, muy probablemente, no tendría por qué existir. 

El hecho de que los hombres sean más racionales es solo una excusa poco convincente para explicar por qué a los hombres les cuesta más lidiar con sus emociones, o no las manejan en absoluto porque no pueden manejarlas, rechazando sus sentimientos, lo que es como rechazar tu propósito de existir como humano en el mundo material SENSIBLE, ya que, si es para algo, naciste para sentir. 

Por cierto, no se puede dejar de decir que si los hombres fueran más racionales que los demás géneros, no habrían iniciado siglos de guerras literales entre sí, o no llenarían las cárceles.

Lo que convierte a los incels y a muchos otros chicos en amenazas para los seres vivos que los rodean es que están privados de afectos, generalmente porque, en primer lugar, no saben cómo lidiar con sus sentimientos, los sentimientos de otros seres que los rodean (empatía), las conexiones emocionales o incluso los sentimientos en su conjunto, si no, en el peor de los casos, porque también crecieron privados de todo tipo de afectos.

Solo escribí esto porque estoy harta de sufrir cerca de tipos así."
Cómo convencer a alguien del socialismo,Liberal,22,"Me pregunto cómo podemos convencer a más personas de nuestra causa. ¿Cómo podemos desprogramar a las personas que han estado expuestas a toda una vida de propaganda? 

Sé que esto no es algo que se logra en una sola conversación, pero ¿cuál sería un buen punto de partida?"
Me estoy dando cuenta de lo mal que está Estados Unidos. Ojalá lo hubiera sabido antes.,Liberal,25,"Ha sido muy emotivo graduarme de la escuela secundaria, contemplar y reflexionar. Nunca fui directamente a la universidad, además de eso pasé por turbulencias financieras. Tengo 2 discapacidades, una de ellas es de aprendizaje. He sido un solitario durante la mayor parte de mi infancia, he vivido en Harlem, he tenido familiares en los proyectos, también he vivido en una familia de clase media en áreas altruistas. No fue hasta este año cuando me di cuenta de que algo estaba mal. Recientemente había pasado por un evento traumático, que me puso en un lugar vulnerable, y debido a eso realmente no veo la palabra de la misma manera, pude conectar los pequeños detalles y las pazs que me impedían seguir adelante. 

Llegó un punto en el que podía ver las noticias, era apático, el 14 de diciembre fue el aniversario del tiroteo de Sandy Hook, para entonces estaba en cuarto grado, éramos una de las escuelas vecinas en el programa de cuidado después de la escuela. Cerraron las puertas, apagaron la luz, mi madre vino corriendo a recogerme y mi padre siguió llamando para ver si estaba bien. No tenía idea hasta la semana siguiente. Teníamos un montón de consejeros académicos, todos llevaban las cintas en la escuela, hacíamos simulacros de tiradores más de tres veces al mes, y mientras aprendíamos, estaban reemplazando las puertas para que fueran mucho más pesadas, y creo que algún tipo de metal y cerraduras de seguridad. No estaba seguro de lo que estaba pasando, lo dejé pasar. Luego, cuando comenzó la era de Trump, entendí más, más tiroteos masivos, era inmune. Cuando estaba en primer año, recuerdo vívidamente haberme enterado (la hora, la fecha y el período). Estaba en el primer período alrededor de las 8 a. m. después del 14, miré mi teléfono en el aula ""técnicamente"" y en Twitter vi a los niños levantando las manos. En ese momento, era bastante inmune y entumecido, y el hecho de que vivía en Virginia comenzamos a recibir amenazas de muerte o encierros porque los niños eran amenazando con disparar a la escuela. También tengo familiares y amigos en Nueva York que han muerto por violencia con armas de fuego, lo han presenciado. 

La gente no sabe lo mal que está todo. En realidad, esto es como un país del tercer mundo (entre bastidores). Los memes políticos con los que solía lidiar ya no son divertidos, nunca lo fueron. La gente no entiende:"
Aviones y superyates de multimillonarios rusos navegan libremente en medio de un ataque,Liberal,18,
Declaración de la PCUSA sobre las operaciones militares rusas en Ucrania,Liberal,0,
Solidaridad con Yemen: Llamado nacional a protestar contra la guerra en Yemen facilitada por Estados Unidos,Liberal,30,
Agresión y acoso sexual vinculados a hipertensión arterial en mujeres,Liberal,55,
Hice un diseño para surtidores de gasolina. Aquí está el PNG para quien quiera usarlo.,Liberal,1346,
"Debate sobre el bienestar con el director de estudios de política económica del Cato Institute, con Alex Nowrasteh",Liberal,11,
¿Qué opinas de los manifestantes rusos contra la guerra?,Liberal,17,
¿Qué deben hacer los concejales municipales del DSA si obtienen la mayoría en un consejo municipal?,Liberal,4,"En Somerville, MA, los socialistas casi consiguieron una mayoría en su consejo municipal en las últimas elecciones. Si los socialistas consiguen una mayoría, ¿qué deberían hacer? Con suerte, harían cosas que no sólo mejorarían las vidas en su pequeño rincón del mundo, sino que también aumentarían el perfil y la popularidad del socialismo y harían que la gente de otros lugares diga ""oye, yo también quiero eso""."
Aprovechar la riqueza de los oligarcas: una ofensiva contra la élite rusa podría ayudar a mejorar la situación en Ucrania y ofrecer soluciones a problemas sociales más amplios.,Liberal,102,
Aprovechar la riqueza de los oligarcas: una ofensiva contra la élite rusa podría ayudar a mejorar la situación en Ucrania y ofrecer soluciones a problemas sociales más amplios.,Liberal,256,
Los rivales republicanos de Trump huelen sangre en el agua,Liberal,53,
¿Escritores que hablaron sobre cómo la lucha contra la ideología comienza con el cambio de nuestro propio comportamiento cotidiano?,Liberal,10,"No recuerdo el nombre de ese filósofo/escritor de izquierdas que habló sobre cómo no basta con oponerse políticamente a la ideología capitalista/fascista, sino que también debemos cambiar nuestra forma de actuar en el día a día, ya que el comportamiento micro refuerza la política y la ideología no puede ser cuestionada a menos que se produzca un cambio en nuestra forma de actuar. 

Básicamente, cuestiones de política preconfigurativa. ¿Alguien sabe el nombre o al menos algunos nombres de escritores que profundizaron en esto?"
Una nueva encuesta revela que la mayoría considera que el primer año de Biden fue un fracaso,Liberal,6,
Los límites de los recursos en el capitalismo estadounidense y el Estado depredador en la actualidad,Liberal,3,
Lenin de Langston Hughes,Liberal,22,
"El panel del 6 de enero interroga a la prometida de Donald Trump Jr., la recaudadora de fondos del Partido Republicano Kimberly Guilfoyle",Liberal,37,
Los rusos pacifistas en las calles muestran el camino a seguir. ¡Alto a la represión!,Liberal,66,
Los demócratas de Maryland defienden la licencia médica y familiar remunerada y prometen: “Se aprobará este año”,Liberal,21,
"El presidente de Estados Unidos, Joe Biden, aprueba ayuda militar por 350 millones de dólares para Ucrania",Liberal,664,
He aquí por qué Putin no ganará,Liberal,17,
"La fiscal del condado de Harris, Kim Ogg, dice que no procesará a los padres que brinden atención médica a niños transgénero",Liberal,212,
"A diferencia de los deportes, puedes inscribirte para cambiar el resultado. Ucrania acepta a cualquiera que sepa portar un arma, Estados Unidos te ofrece educación universitaria y atención médica gratuitas además de ""simplemente servir a tu país"".",Liberal,107,
La representante republicana Marjorie Taylor Greene habla en la conferencia nacionalista blanca,Liberal,4,
Dilma Rousseff: Guerra en Ucrania abre camino a mundo multipolar - Prensa Latina,Liberal,10,
El Departamento de Justicia acusa al fundador de BitConnect de un esquema global de criptomonedas por 2.400 millones de dólares,Liberal,31,
¿Por qué la gente de extrema izquierda sigue intentándolo si sus ideologías son impopulares?,Liberal,42,"¿Por qué lo intentan? 

¿Por qué intentan ser la voz del pueblo si el pueblo se moviliza en masa para evitar que sus representantes sean elegidos (eso explica en gran medida por qué Boric ganó las primarias)?

Es algo que nunca entendí, por qué todas esas personas no parecen ver su propia impopularidad, pero la gente sí lo hace.

Edt: Me refiero a esas personas que dicen ser los defensores del pueblo, o la voz del pueblo o lo que sea."
El presidente del Partido Republicano de Georgia le dice al comité 1/6 que la campaña de Trump dirigió el esfuerzo de un elector suplente,Liberal,454,
