Text,Code,libertad_personal_score,libertad_economica_score,text_processed
El sistema debe ser transparente.,504,-1,-1,sistema deber ser transparente
"Es decir, debe ser un sistema en el que los individuos sepan en todo momento la magnitud de la pensión con la que pueden contar en el momento de su jubilación.",504,-1,-1,decir deber ser sistema individuo saber momento magnitud pensión poder contar momento jubilación
Esto es crucial ya que los ciudadanos deben tomar las decisiones de ahorro y planificar su vida profesional con décadas de anfelación.,504,-1,-1,crucial ciudadano deber tomar decisión ahorro planificar vida profesional década anfelación
Desgraciadamente el Gobierno ha renunciado recientemente a cumplir su promesa de informar a los fufuros pensionisfas de su pensión.,504,-1,-1,desgraciadamente gobierno renunciado recientemente cumplir promesa informar fufuro pensionisfas pensión
El sistema ha de ser flexible.,504,-1,-1,sistema ser flexible
"Un sistema en el que cada persona podrá decidir libremente a qué edad jubilarse para así acceder a pensión dejubilación suficiente, siempre y cuando se produzca el correspondiente ajuste en función de las cotizaciones realizadas a lo largo de toda la vida laboral.",504,-1,-1,sistema cada persona poder decidir libremente edad jubilar él así acceder pensión dejubilación suficiente siempre producir correspondiente ajuste función cotización realizado largo todo vida laboral
"Como en la actualidad sucede con la cobertura de accidentes, que diferencia por la penosidad y peligrosidad de la actividad, cualquier retraso en la edad de jubilación ha de implementarse de una forma flexible con el fin de no discriminar a aquellos trabajadores que se hayan incorporado al mercado laboral a edades más tempranas o ejerzan actividades que exigen un esfuerzo físico considerable.",504,-1,-1,actualidad suceder cobertura accident diferenciar penosidad peligrosidad actividad cualquiera retraso edad jubilación implementar él forma flexible fin no discriminar aquel trabajador incorporado mercado laboral edades temprano ejercer actividad exigir esfuerzo físico considerable
Voluntariado y fortalecimiento del tercer sector.,H,0,0,voluntariado fortalecimiento tercer sector
Relanzaremos el Consejo Estatal de Organizaciones no Gubernamentales de Acción Social como herramienta de control al Gobierno y de participación de los distintos actores sociales en las políticas de ámbito social.,606.1,-1,0,relanzarer consejo estatal organizaciones no gubernamental acción social herramiento control gobierno participación distinto actor social política ámbito social
"Otorgaremos capacidad de interlocución como actor social al tercer sector, imprescindible para lograr una necesaria cohesión social y unidad de acción, y estableciendo mesas de negociación en las que se traten las principales medidas del Gobierno que afecten al ámbito social.",606.1,-1,0,otorgarer capacidad interlocución actor social tercer sector imprescindible lograr necesario cohesión social unidad acción establecer mesa negociación tratar principal medida gobierno afectar ámbito social
"Impulsaremos Planes de Fomento del Asociacionismo, del voluntariado y del Tercer Sector en su conjunto,",606.1,-1,0,impulsarer plan fomento asociacionismo voluntariado tercer sector conjunto
y la promoción y la cooperación entre entidades en forma de coordinadoras y plataformas en todos los ámbitos geográficos y sociales,606.1,-1,0,promoción cooperación entidad formar coordinadora plataforma ámbito geográfico social
"Relanzar y dotar de prestigio la figura del ""mecenazgo social"", con un paquete de incentivos sociales y económicos para empresas y particulares que inviertan en el Tercer Sector.",606.1,-1,0,relanzar dotar prestigio figurar mecenazgo social paquete incentivo social económico empresa particular invertir tercer sector
Inclusión de las personas con diversidad funcional.,H,0,0,inclusión persona diversidad funcional
"La inclusión en la sociedad de personas con diversidad ya no es un principio o un criterio orientativo, sino un derecho otorgado por la comunidad internacional.",503,1,-1,inclusión sociedad persona diversidad no principio criterio orientativo sino derecho otorgado comunidad internacional
"Desde Ciudadanos- C's reconocemos el derecho de las personas con diversidad funcional a convivir como ciudadanos plenamente incluidos, autónomos y partícipes de la vida en sociedad.",503,1,-1,ciudadano c reconocer derecho persona diversidad funcional convivir ciudadano plenamente incluido autónomo partícipe vida sociedad
Diversidad Funcional será el término alternativo utilizado por Ciudadanos (C's) en el conjunto del programa.,503,1,-1,diversidad funcional término alternativo utilizado ciudadano cs conjunto programa
"Pretendemos ir sustituyendo los términos ""discapacidad"" o ""minusvalía"" por el término diversidad funcional.",503,1,-1,pretender ir sustituir término discapacidad minusvalir término diversidad funcional
"Consideramos que la palabra ""discapacidad"" ha denotado una visión discriminatoria hacia personas diferentes o que presentan diferencias físicas o cognitivas.",503,1,-1,considerar palabra discapacidad denotado visión discriminatorio hacia persona diferente presentar diferencia físico cognitiva
"En Ciudadanos (C's), con el uso del término diversidad funcional, queremos significar desde una perspectiva inclusiva el respeto por las diferencias y por todas aquellas formas de expresión social, racial, cultural, de género, de edad o de creencia y pensamiento expresadas en la naturaleza humana.",503,1,-1,ciudadano cs  uso término diversidad funcional querer significar perspectiva inclusivo respetar diferencia todo aquel forma expresión social racial cultural género edad creencia pensamiento expresado naturaleza humano
"Por lo tanto, consideramos que las personas son la parte más importante para nuestra formación política, independientemente de sus características personales, físicas o psíquicas, y por ello, C's pretende defender y velar por los derechos de todas aquellas personas que padezcan algún tipo de diversidad funcional.",503,1,-1,considerar persona parte importante formación político independientemente característica personal físico psíquico él c pretender defender velar derecho todo aquel persona padecer alguno tipo diversidad funcional
Cambios normativos.,H,0,0,cambio normativo
"Reforma de la Constitución Española de 1978 para dotar de rango de derecho fundamental -máximo grado de protección y garantía- a los derechos sociales, comprendidos los de las personas con diversidad funcional/discapacidad, que aseguren su inclusión en la comunidad y la vida independiente, mediante la no discriminación y la acción positiva.",504,-1,-1,reforma constitución español dotar rango derecho fundamental máximo grado protección garantir derechos social comprendido persona diversidad funcionaldiscapacidad asegurar inclusión comunidad vida independiente mediante no discriminación acción positivo
"Modificación del artículo 49 tanto en su contenido, como de su ubicación, dedicado en el vigente texto constitucional a las personas con diversidad funcional/discapacidad, para configurar la igualdad y la inclusión como derecho fundamental,",503,1,-1,modificación artículo contenido ubicación dedicado vigente texto constitucional persona diversidad funcionaldiscapacidad configurar igualdad inclusión derecho fundamental
actualizando asimismo el enfoque y la terminología al paradigma de derechos humanos de la Convención Internacional de Naciones Unidas de 2006.,201.2,1,0,actualizar asimismo enfoque terminología paradigma derechos humanos convención internacional naciones unidas
Estableceremos la Secretaría General de la diversidad funcional y atención a la dependencia.,504,-1,-1,establecerer secretacer general diversidad funcional atención dependencia
Adaptación del ordenamiento jurídico a la Convención Internacional sobre los Derechos de las Personas con Diversidad Funcional / Discapacidad.,201.2,1,0,adaptación ordenamiento jurídico convención internacional derechos persona diversidad funcional discapacidad
"Aprobaremos una Ley Orgánica que adapte todo el ordenamiento jurídico español a los valores, principios y mandatos de la Convención Internacional sobre los Derechos de las Personas con Discapacidad (2006), en los aspectos aún no actualizados:",201.2,1,0,aprobarer ley orgánico adapte ordenamiento jurídico español valor principio mandato convención internacional derechos persona discapacidad aspecto aún no actualizado
Igual capacidad jurídica.,503,1,-1,igual capacidad jurídico
Acceso a la Justicia y tutela judicial efectiva.,504,-1,-1,acceso justicia tutela judicial efectivo
Educación inclusiva (acabar con la educación segregada por razón de diversidad funcional / discapacidad y disponer de una estrategia para disponer y habilitar apoyos efectivos para la atención social y educativa de las personas con diversidad funcional / discapacidad en todo el sistema educativo en España),506,0,0,educación inclusivo acabar educación segregado razón diversidad funcional discapacidad disponer estrategia disponer habilitar apoyo efectivo atención social educativo persona diversidad funcional discapacidad sistema educativo españa
Libertad personal (eliminación del ordenamiento jurídico de la posibilidad de los internamientos no voluntarios por razón de trastorno mental).,201.1,1,0,libertad personal eliminación ordenamiento jurídico posibilidad internamiento no voluntario razón trastorno mental
"Apoyos públicos suficientes para la autonomía personal, la vida independiente y la inclusión social en la comunidad.",504,-1,-1,apoyo público suficiente autonomía personal vida independiente inclusión social comunidad
"España todavía no ha adecuado su normativa legal interna al marco de derechos humanos de la Convención Internacional de Naciones Unidas, por lo que con esta ley marco se adecuaría nuestro contexto legal, eliminando discriminaciones y exclusiones para las personas con diversidad funcional / discapacidad.",503,1,-1,españa todavía no adecuado normativa legal interno marco derechos humanos convención internacional naciones unidas ley marco adecuar contexto legal eliminar discriminación exclusión persona diversidad funcional discapacidad
Derecho de sufragio (activo y pasivo) para todas las personas con diversidad funcional que no tengan limitadas sus capacidades cognitivas.,503,1,-1,derecho sufragio activo pasivo todo persona diversidad funcional no limitado capacidad cognitiva
Reforma inmediata de la Ley Orgánica de Régimen Electoral General para que ninguna persona con diversidad funcional/discapacidad pueda ser privada del derecho fundamental de sufragio.,503,1,-1,reforma inmediato ley orgánico régimen electoral general ninguno persona diversidad funcionaldiscapacidad poder ser privado derecho fundamental sufragio
"Se trafa de poner fin a la vulneración de la igualdad de oportunidades de las personas con diversidad funcional, con la legislación vigente, pueden ser privadas del derecho de sufragio, lo que entra en clara contradicción con los derechos humanos de las personas con diversidad funcional / discapacidad (Convención de Naciones Unidas de 2006).",503,1,-1,trafa poner fin vulneración igualdad oportunidad persona diversidad funcional legislación vigente poder ser privar derecho sufragio entrar claro contradicción derechos humanos persona diversidad funcional discapacidad convención naciones unidas
Participación política y procesos electorales,H,0,0,participación político proceso electoral
"Reforma de la regulación normativa de la participación política y el acceso a los procesos electorales de las personas con diversidad funcional / discapacidad para garantizar la igualdad efectiva y la accesibilidad universal, sin discriminaciones ni exclusiones, que comprende también la provisión de apoyo de todo tipo para que estas personas puedan ejercer las funciones electorales como el resto de la ciudadanía.",503,1,-1,reforma regulación normativo participación político acceso proceso electoral persona diversidad funcional discapacidad garantizar igualdad efectivo accesibilidad universal discriminación ni exclusión comprender provisión apoyo tipo persona poder ejercer función electoral resto ciudadanía
Apostar decididamente por el voto accesible para personas con diversidad funcional en todos los procesos electorales y consultas.,503,1,-1,apostar decididamente voto accesible persona diversidad funcional proceso electoral consulta
"Regular modalidades de voto accesible para las personas con diversidad funcional en las elecciones locales, autonómicas y nacionales a través de procedimientos tecnológicos que permitan un pleno y completo ejercicio de sufragio de modo autónomo, seguro y cómodo.",503,1,-1,regular modalidad voto accesible persona diversidad funcional elección local autonómico nacional través procedimiento tecnológico permitir pleno completo ejercicio sufragio modo autónomo seguro cómodo
Atención a la diversidad funcional.,H,0,0,atención diversidad funcional
"Ampliaremos el programa de ayudas de atención social a personas con diversidad funcional aumentando las ayudas económicas necesarias para el desarrollo de la autonomía de personas con diversidad funcional física, psíquica o sensorial.",504,-1,-1,ampliar programa ayuda atención social persona diversidad funcional aumentar ayuda económico necesario desarrollo autonomiar persona diversidad funcional físico psíquico sensorial
Garantizaremos que las personas con discapacidad tengan las mismas oportunidades y,503,1,-1,garantizaremos persona discapacidad mismo oportunidad
"estableceremos que reciban su educación, de la misma forma y en los mismos lugares que las demás personas.",506,0,0,establecerer recir educación mismo forma mismo lugar demás persona
Fomentaremos que las tecnologías se utilicen lo máximo posible para aumentar la independencia de las personas con diversidad funcional.,504,-1,-1,fomentaremos tecnología utilizar máximo posible aumentar independencia persona diversidad funcional
Incrementaremos las plazas diurnas en centros ocupacionales y centros de atención a personas con diversidad funcional.,504,-1,-1,incrementarer plaza diurno centro ocupacional centro atención persona diversidad funcional
"Desarrollaremos políticas activas de atención temprana que mejoren la coordinación y permitan el establecimiento de protocolos de detección entre profesionales de atención primaria,",504,-1,-1,desarrollarer política activo atención temprano mejoren coordinación permitir establecimiento protocolo detección profesional atención primario
así como el acceso de las familias a la atención temprana de calidad.,504,-1,-1,así acceso familia atención temprano calidad
"Impulsaremos la inclusión social en diversos ámbitos para la gestión del ocio, la cultura, el turismo y el deporte inclusivo.",503,1,-1,impulsarer inclusión social diverso ámbito gestión ocio cultura turismo deporte inclusivo
"Entre otros, garantizaremos la existencia de espacios deportivos abiertos a la inclusión,",502,0,0,garantizaremos existencia espacio deportivo abierto inclusión
la oferta cultural accesible e inclusiva,502,0,0,oferta cultural accesible inclusivo
y promoveremos sellos de calidad inclusiva para empresas de turismo.,403,0,1,promoverer sello calidad inclusivo empresa turismo
Promoveremos la implicación de las administraciones locales en la organización y gestión de centros ocupacionales.,503,1,-1,promoverer implicación administración local organización gestión centro ocupacional
Agilizaremos la recepción de las ayudas económicas y técnicas para personas con discapacidad con el objeto de hacerlas inmediatas.,504,-1,-1,agilizarer recepción ayuda económico técnico persona discapacidad objeto hacer él inmediato
"Habilitaremos un programa específico de acceso a la vivienda tutelada o autónoma para personas con diversidad funcional, potenciando los servicios de asistencia personal,",504,-1,-1,habilitarer programa específico acceso viviendo tutelado autónomo persona diversidad funcional potenciar servicio asistencia personal
"así como fomentar la implantación del uso de la tecnología en las viviendas, siempre que tenga por finalidad la mejora de su autonomía.",504,-1,-1,así fomentar implantación uso tecnología vivienda siempre finalidad mejor autonomío
Regularemos los servicios de estimulación temprana y los extenderemos para niños mayores de seis años con diversidad funcional.,504,-1,-1,regular servicio estimulación temprano extenderer niño mayor seis año diversidad funcional
"Estudiaremos también la ampliación de los servicios de psicomotricidad, fisioterapia y logopedia.",504,-1,-1,estudiar ampliación servicio psicomotricidad fisioterapia logopedio
Impulsaremos que la información se presente en diferentes formas.,504,-1,-1,impulsarer información presente diferente forma
Incluyendo fácil lectura y sistemas especiales para personas con diversidad funcional auditiva o diversidad funcional visual.,504,-1,-1,incluir fácil lectura sistema especial persona diversidad funcional auditivo diversidad funcional visual
"Por ejemplo, en braille, lengua de signos, pictogramas, etc.",504,-1,-1,ejemplo braille lenguir signo pictograma etc
"Impulsaremos, mediante líneas de crédito independientes, los servicios de vida independiente para desarrollar el derecho de las personas con diversidad a vivir en comunidad.",504,-1,-1,impulsarer mediante línea crédito independiente servicio vido independiente desarrollar derecho persona diversidad vivir comunidad
"Revisaremos el certificado de reconocimiento de la diversidad funcional, para ajustarlo a la realidad de cada colectivo y adecuar el acceso a servicios y recursos.",504,-1,-1,revisarer certificar reconocimiento diversidad funcional ajustar él realidad cada colectivo adecuar acceso servicio recurso
Estudiaremos la implantación de la figura del facilitador personal en la Administración de Justicia para personas con diversidad funcional.,504,-1,-1,estudiar implantación figura facilitador personal administración justicia persona diversidad funcional
"Promocionaremos e impulsaremos de la figura de la Asistencia Personal, para todas las personas con discapacidad que necesiten de este recurso, para cubrir sus necesidades personales y que sean suficientes para garantizar su proyecto vital",504,-1,-1,promocionaremos impulsarer figura asistencia personal todo persona discapacidad necesitar recurso cubrir necesidad personal suficiente garantizar proyecto vital
"Aplicaremos de manera efectiva las medidas de integración social de la persona con diversidad funcional en todos los sectores, escolarización, educación, universidad, inserción laboral, transporte, establecidas en la legislación: reserva del 2% de los puestos en plantillas de más de 50 empleados, así como la reserva del 5% de las vacantes de la Administración Pública.",503,1,-1,aplicaremos manera efectivo medida integración social persón diversidad funcional sector escolarización educación universidad inserción laboral transporte establecido legislación reservo puesto plantilla empleado así reservar vacante administración público
"Aumentaremos los recursos para fomentar la ocupabilidad de las personas con diversidad funcional, tanto en la empresa ordinaria como en el Centros Especiales de Trabajo (CET).",504,-1,-1,aumentarer recurso fomentar ocupabilidad persona diversidad funcional empresa ordinario centro especial trabajo cet
Consolidaremos el apoyo público a la mejora de la accesibilidad de las nuevas tecnologías,504,-1,-1,consolidarer apoyo público mejorar accesibilidad nuevo tecnología
"y potenciaremos la creación de empleo para discapacitados, para garantizar en la medida de lo posible su inserción social plena.",503,1,-1,potenciarer creación empleo discapacitado garantizar medida posible inserción social pleno
"Crearemos y dotaremos de presupuesto, programas de descanso familiar como sistema de apoyo a los familiares que cuiden personas ancianas y menores, enfermas o discapacitadas.",504,-1,-1,crearer dotaremos presupuesto programa descanso familiar sistema apoyo familiar cuidir persona anciano menor enferma discapacitada
"Estos programas incluirán la atención nocturna, fines de semana y vacaciones.",504,-1,-1,programa incluir atención nocturno fines semana vacación
Elaboraremos una estrategia regional junto con las asociaciones del tercer sector para combatir el estigma asociado a la enfermedad mental.,503,1,-1,elaboraremos estrategia regional junto asociación tercer sector combatir estigma asociado enfermedad mental
III. Accesibilidad,H,0,0,iii accesibilidad
"Impulsaremos la capacitación de los profesionales en accesibilidad y diseño para todos mediante formaciones prácticas, subvencionadas y asequibles económicamente y con contenidos de calidad.",503,1,-1,impulsar capacitación profesional accesibilidad diseño mediante formación práctico subvencionado asequible económicamente contenido calidad
Introduciremos las materias y asignaturas de accesibilidad e igualdad de oportunidades en todos los grados universitarios y formaciones profesionales.,503,1,-1,introduciremos materia asignatura accesibilidad igualdad oportunidad grado universitario formación profesional
"Revisaremos y actualizaremos, a tenor de la normativa y legislación vigente, las licencias y concesiones públicas concedidas, para incorporar los parámetros de accesibilidad e igualdad de oportunidades en todos los pliegos de condiciones y contratos.",503,1,-1,revisar actualizarer tenor normativo legislación vigente licencia concesión público concedido incorporar parámetro accesibilidad igualdad oportunidad pliego condición contrato
"Garantizaremos que los espacios urbanizados, edificios públicos, productos y transportes sean accesibles y seguros.",503,1,-1,garantizarer espacio urbanizado edificio público producto transport accesibl seguro
"Impulsaremos, especialmente, que el transporte ferroviario y las líneas de bus interurbano, así como los espacios al aire libre sean accesibles.",503,1,-1,impulsar especialmente transporte ferroviario línea bus interurbano así espacio aire libre accesibl
Todo el espacio público debe reunir las condiciones de accesibilidad necesarias para que las personas con diversidad funcional puedan desarrollar su vida de forma independiente como el resto de la sociedad.,503,1,-1,espacio público deber reunir condición accesibilidad necesario persona diversidad funcional poder desarrollar vida formar independiente resto sociedad
"Por este motivo, promocionaremos el año 2017 como Año de la Accesibilidad Universal en España.",503,1,-1,motivo promocionaremos año año accesibilidad universal españa
Apoyaremos la subvención de las obras de adaptación de los locales a estas circunstancias,503,1,-1,apoyarer subvención obra adaptación local circunstancia
y agilizaremos la recepción de las ayudas para la adaptación o accesibilidad de la vivienda de personas con diversidad funcional.,503,1,-1,agilizarer recepción ayuda adaptación accesibilidad viviendo persona diversidad funcional
"Generalizaremos la instalación de avisos sonoros en todos los semáforos urbanos, para facilitar el tránsito autónomo de los invidentes.",503,1,-1,generalizaremo instalación aviso sonoro semáforo urbano facilitar tránsito autónomo invident
Consolidaremos el apoyo público a la mejora de la accesibilidad de las nuevas tecnologías,503,1,-1,consolidarer apoyo público mejorar accesibilidad nuevo tecnología
"y potenciaremos la creación de empleo para personas con diversidad funcional, para garantizar en la medida de lo posible su inserción social.",503,1,-1,potenciarer creación empleo persona diversidad funcional garantizar medida posible inserción social
Lucha contra la pobreza y la exclusión.,H,0,0,lucha pobrezo exclusión
La pobreza y la exclusión social son uno de los principales problemas que tiene nuestra sociedad.,503,1,-1,pobreza exclusión social principal problema sociedad
Por ello se hacen imprescindibles políticas sociales que pongan remedio a esta situación favoreciendo la integración social así como la autonomía y el bienestar de las personas.,504,-1,-1,él hacer imprescindible política social poner remedio situación favorecer integración social así autonomiar bienestar persona
La exclusión social está íntimamente ligada a la precariedad en el empleo y al paro.,503,1,-1,exclusión social íntimamente ligado precariedad empleo paro
Nuestro programa para luchar contra la desigualdad y la exclusión tiene cuatro elementos básicos:,503,1,-1,programa luchar desigualdad exclusión cuatro elemento básico
"Eliminar los contratos temporales para las nuevas contrataciones, pues, en la actualidad, se usan en fraude de ley para necesidades que no tienen carácter temporal.",701,0,0,eliminar contrato temporal nuevo contratación pues actualidad usar fraude ley necesidades no carácter temporal
"Todas las nuevas contrataciones se harán con un contrato indefinido con indemnizaciones crecientes, proporcionales a la antigüedad del trabajador en la empresa.",701,0,0,todo nuevo contratación hacer contrato indefinido indemnización creciente proporcional antigüedad trabajador empresa
Este cambio no afectará a los contratos existentes.,701,0,0,cambio no afectar contrato existente
"Adicionalmente a las indemnizaciones por despido que corresponden al contrato de igualdad de oportunidades, se constituirá un Seguro contra el Despido mediante las aportaciones empresariales a una cuenta individual de cada trabajador de un 1% de su salario.",701,0,0,adicionalmente indemnización despido corresponder contrato igualdad oportunidad constituir seguro despido mediante aportación empresarial contar individual cada trabajador salario
El trabajador podrá disponer de los fondos acumulados en dicha cuenta en caso de despido o en el momento de su jubilación.,701,0,0,trabajador poder disponer fondo acumulado dicho cuenta caso despido momento jubilación
"Esta cuenta también servirá para canalizar las eventuales subvenciones públicas a la formación o las relativas al programa de lucha contra el paro de larga duración, de manera que sean los trabajadores los que reciban directamente dichas ayudas.",701,0,0,cuenta servir canalizar eventual subvención público formación relativo programa luchar paro largo duración manero trabajador recibir directamente dicho ayuda
Tanto las aportaciones empresariales como las contribuciones públicas garantizarán que la protección efectiva de los trabajadores despedidos sea más elevada que la que reciben en la actualidad.,701,0,0,aportación empresarial contribución público garantizar protección efectivo trabajador despedido elevado recibir actualidad
> Un plan de choque contra el paro de larga duración.,701,0,0,plan choque paro largo duración
Estableceremos un sistema de políticas activas que permitan formar a los trabajadores para la economía del futuro y corregir el déficit de formación de la población adulta.,411,0,1,establecerer sistema política activo permitir formar trabajador economía futuro corregir déficit formación población adulto
Las empresas que ofrezcan formación y puestos de trabajo a parados de larga duración se beneficiarán de una reducción de cuotas a la seguridad social.,411,0,1,empresa ofrecer formación puestos trabajo parado largo duración beneficiar reducción cuota seguridad social
"Proponemos la introducción de cheques de formación para todos los parados de larga duraciór (más de 1 año) que se puedan usar para pagar cursos, tutorías individuales y programas remotos por ordenador cuando el trabajador pueda acreditar que ha participado en el curso.",411,0,1,proponer introducción cheque formación parado largo duraciór año poder usar pagar curso tutoría individual programa remoto ordenador trabajador poder acreditar participado curso
"Para evitar el fraude, introduciremos esta medida de forma escalonada con programas piloto cuyos efectos serán rigurosamente evaluados con colaboración de expertos externos.",411,0,1,evitar fraude introduciremos medida forma escalonado programa piloto cuyo efecto rigurosamente evaluado colaboración experto externo
Introduciremos un Complemento Salarial Garantizado del que se beneficiarán aquellos trabajadores con salarios más bajos y con situaciones de empleo más precario.,504,-1,-1,introduciremos complemento salarial garantizado beneficiar aquel trabajador salario bajo situación empleo precario
