Text,Code,libertad_personal_score,libertad_economica_score,text_processed
Incluyen la libre decisión de las mujeres a practicar la sexualidad sin estereotipos sexistas y sin la coerción social que determine forzosamente la maternidad.,604,1,0,incluir libre decisión mujer practicar sexualidad estereotipo sexista coerción social determinar forzosamente maternidad
Son los derechos que las mujeres tenemos a compartir sexualmente nuestra vida sin determinaciones morales o religiosas prefijadas o impuestas.,604,1,0,derecho mujer compartir sexualmente vida determinación moral religioso prefijado impuesto
"Consideramos además que el heterosexismo, como construcción social imperante, sigue siendo la forma predominante de relaciones sexuales que no compartimos.",604,1,0,considerar además heterosexismo construcción social imperante seguir ser forma predominante relación sexual no compartir
"No sólo por lo que significa de desigualdad entre los sexos, ya que la imposición heterosexual sigue siendo una forma de opresión contra las mujeres, sino porque defendemos relaciones amorosas, afectivas y sexuales de las personas, independientemente de su sexo biológico.",503,1,-1,no sólo significar desigualdad sexos imposición heterosexual seguir ser formar opresión mujer sino defender relación amoroso afectivo sexual persona independientemente sexo biológico
5. PROPUESTAS PARA LA IGUALDAD ENTRE MUJERES Y HOMBRES,,0,0,propuesta igualdad mujer hombr
"Más allá de las leyes de papel, hay que hacer efectivas en los ámbitos productivo, educativo y comunicacional las medidas reales que permitan alcanzar un cambio sustancial en las condiciones materiales de las mujeres y en la conciencia de nuestras sociedades acerca de las discriminaciones patriarcales que perduran y surgen de continuo a causa de las relaciones sociales de producción capitalistas.",503,1,-1,allá ley papel hacer efectivo ámbito productivo educativo comunicacional medida real permitir alcanzar cambio sustancial condición material mujer concienciar sociedad acerca discriminación patriarcal perdurar surgen continuo causa relación social producción capitalista
"Algunas de las propuestas que componen nuestro estrategia para el cambio de sociedad, y que en muchos casos deben ser transversalizadas y desmembradas en el conjunto de este programa.",503,1,-1,propuesta componer estrategia cambio sociedad caso deber ser transversalizar desmembrada conjunto programa
"Creación de un Ministerio Igualdad de Género/Mujer con competencias exclusivas y presupuesto adecuado, desde donde se deben coordinar las políticas transversales e interministeriales para la igualdad entre mujeres y hombres.",503,1,-1,creación ministerio igualdad géneromujer competencia exclusivo presupuesto adecuado deber coordinar política transversal interministerial igualdad mujer hombr
"Presupuestos no inferiores al 5 %, para la realización de políticas específicas de igualdad de las mujeres.",503,1,-1,presupuesto no inferior realización política específico igualdad mujer
"Compromiso de aumento presupuestario para políticas de igualdad de género, con la obligación de alcanzar al menos un 5% en los próximos 4 años.",503,1,-1,compromiso aumento presupuestario política igualdad género obligación alcanzar menos próximo año
Modificación de la ley de Régimen Electoral General para garantizar que las listas electorales contemplen realmente un 50% de mujeres.,503,1,-1,modificación ley régimen electoral general garantizar lista electoral contemplar realmente mujer
Para que el proceso electoral sea realmente democrático hay que garantizar que las listas estén compuestas íntegramente en todos sus números pares o impares por mujeres.,503,1,-1,proceso electoral realmente democrático garantizar lista compuesto íntegramente número par impar mujeres
"Asimismo hay que asegurar política y jurídicamente que la composición final de los órganos institucionales sea paritaria, como vía para ampliar la participación de las mujeres y para favorecer y facilitar a las mujeres la toma de decisiones a todos los niveles.",503,1,-1,asimismo asegurar política jurídicamente composición final órgano institucional paritario vía ampliar participación mujer favorecer facilitar mujer tomar decisión nivel
"Desarrollo efectivo de la democracia participativa, a través la puesta en marcha de los Presupuestos Participativos con Perspectiva de Género.",202,0,0,desarrollo efectivo democracia participativo través puesta marcha presupuesto participativo perspectiva género
"Los presupuestos generales del estado son el reflejo de los objetivos políticos de un gobierno, por tanto, éstos no sólo deben ser participados y consensuados con la sociedad,",202,0,0,presupuesto general reflejo objetivo político gobierno éstos no sólo deber ser participar consensuado sociedad
"sino que además debe estar recorridos con la perspectiva de género en todos sus análisis y en todos sus programas, para ir, de forma equivalente, erradicando las desigualdades.",503,1,-1,sino además deber recorrido perspectiva género análisis programa ir formar equivalente erradicar desigualdad
"Desarrollo del Consejo Estatal de las Mujeres, compuesto exclusivamente por asociaciones feministas, de mujeres por la igualdad y consejos autonómicos de mujeres, dotado plenamente de autonomía y sustentado económicamente por el Estado.",503,1,-1,desarrollo consejo estatal mujeres compuesto exclusivamente asociación feminista mujer igualdad consejo autonómico mujer dotado plenamente autonomía sustentado económicamente
"Sus informes/ dictámenes serán vinculantes en todas aquellas materias, que de carácter general, tengan especial incidencia en la vida de las mujeres.",503,1,-1,informe dictámenes vinculante todo aquel materia carácter general especial incidencia vido mujer
"Reglamento marco que instaure obligatoriamente la paridad institucional y en los órganos y consejos de participación ciudadana, con una perspectiva más amplia al ámbito institucional",503,1,-1,reglamento marco instaurar obligatoriamente paridad institucional órgano consejo participación ciudadano perspectiva amplio ámbito institucional
Erradicación de la brecha salarial entre mujeres y hombres.,503,1,-1,erradicación brecha salarial mujer hombr
Se adoptarán medidas encaminadas a la eliminación en su ámbito de las discriminaciones directas e indirectas en la desigualdad salarial de las mujeres.,503,1,-1,adoptar medida encaminado eliminación ámbito discriminación directo indirecto desigualdad salarial mujeres
"La ya antigua reivindicación de a igual trabajo igual salario, es todavía una demanda sin conseguir.",503,1,-1,antiguo reivindicación igual trabajo igual salario todavía demandar conseguir
"Todas las formalidades que atraviesan nuestras normas laborales, decaen por sí mismas si no se generan mecanismos de control que impidan que se den discriminaciones, en este caso salariales.",503,1,-1,todo formalidad atravesar norma laboral decair mismo si no generar mecanismo control impedir dar discriminación caso salarial
Lucha contra la segregación laboral y la precarización de los sectores laborales más feminizados.,503,1,-1,luchar segregación laboral precarización sector laboral feminizado
"La división sexual del trabajo y de los empleos dentro de un mismo sector, es todavía una realidad apabullante.",503,1,-1,división sexual trabajo empleo dentro mismo sector todavía realidad apabullante
"Sectores como la industria, la siderurgia, el metal, la pesca...",503,1,-1,sector industrio siderurgia metal pesca
Construcción de una red de Servicios Públicos que posibiliten la conciliación de la vida laboral y privada.,504,-1,-1,construcción red servicio público posibilitir conciliación vida laboral privado
"Políticas que avancen en la corresponsabilidad doméstica e incorporar en el computo del PIB el trabajo reproductivo, que es realizado mayoritariamente por mujeres, y que supondría un 25% de su computo total.",503,1,-1,política avancir corresponsabilidad doméstico incorporar computo pib trabajo reproductivo realizado mayoritariamente mujer suponer computo total
Incentivar la incorporación y la carrera profesional de las mujeres en los sectores económicos tradicionales en los que están subrepresentadas.,503,1,-1,incentivar incorporación carrera profesional mujer sector económico tradicional subrepresentada
"Defendemos que no se demore ni un momento más el establecimiento de los permisos por nacimiento y/o adopción para cada progenitor/a intransferibles, que deberán progresivamente alcanzar una igual duración.",503,1,-1,defender no demorar ni momento establecimiento permiso nacimiento adopción cada progenitora intransferibl deber progresivamente alcanzar igual duración
Para ello hay que articular las medidas transitorias necesarias para aumentar el permiso de los padres (o del ‘otro progenitor’) hasta llegar a la igualdad con el de las madres.,503,1,-1,él articular medida transitorio necesario aumentar permiso padre progenitor llegar igualdad madr
"Es necesaria la modificación urgente del Estatuto de los Trabajadores y del Estatuto Básico del Empleado Público, en el sentido de normativizar la corresponsabilidad plena en la crianza y cuidado de hijas e hijos.",503,1,-1,necesario modificación urgente estatuto trabajador estatuto básico empleado público normativizar corresponsabilidad pleno crianzo cuidado hija hijo
Equiparación del Régimen de las Empleadas de Hogar al Régimen General.,701,0,0,equiparación régimen empleado hogar régimen general
"Modificación de la Ley Integral que reconozca la violencia de género en todas sus manifestaciones y la defina como un atentado contra los derechos humanos de las mujeres, encuadrado en un marco de las relaciones de dominación.",503,1,-1,modificación ley integral reconozca violencia género todo manifestación defín atentado derechos humanos mujer encuadrado marco relaciones dominación
"Dotación presupuestaria específica para poder abordar los programas destinados a la prevención, sensibilización, actuación contra la Violencia de Género.",503,1,-1,dotación presupuestario específico poder abordar programa destinado prevención sensibilización actuación violencia género
Estos fondos tendrán que ser destinados para actuaciones directas y estructurales.,503,1,-1,fondo ser destinado actuación directo estructural
Modificación y puesta real en funcionamiento del Fondo de Pensiones de Alimentos en parejas divorciadas.,504,-1,-1,modificación puesto real funcionamiento fondo pensión alimento parejo divorciada
"En materia de Custodia Compartida, abogamos por el ejercicio de la custodia de forma responsable, basándonos en el convencimiento de que los cambios en este ámbito sólo son posibles con la complicidad de toda la sociedad y el mutuo acuerdo de hombres y mujeres.",706,0,0,materia custodio compartido abogar ejercicio custodio forma responsable basándonos convencimiento cambio ámbito sólo posible complicidad todo sociedad mutuo acuerdo hombre mujer
"Consideramos que la custodia compartida es la mejor opción siempre que sea aceptada libre y de mutuo acuerdo por ambos cónyuges; que no es factible, ni positiva, cuando es una medida judicial impuesta sin el acuerdo de ambos; no se puede otorgar en caso de Violencia de Género.",503,1,-1,considerar custodia compartido mejor opción siempre aceptado libre mutuo acuerdo ambos cónyuge no factible ni positivo medida judicial impuesto acuerdo ambos no poder otorgar caso violencia género
"Por ello IU no colaborará y no permitirá, ni por acción ni por omisión, la imposición de la Custodia Compartida como preferente, en ningún desarrollo legislativo o reglamentario.",503,1,-1,él iu no colaborar no permitir ni acción ni omisión imposición custodio compartido preferente ninguno desarrollo legislativo reglamentario
Desarrollo de políticas activas contra la explotación sexual de las mujeres y por la abolición de la prostitución.,503,1,-1,desarrollo política activo explotación sexual mujer abolición prostitución
"Es imprescindible la equiparación legal de las victimas de trata, tráfico y prostitución.",503,1,-1,imprescindible equiparación legal victima tratar tráfico prostitución
"Prohibición de los anuncios y publicidad de prostitución, que convierten a la mujer en mercancía, facilitan la proliferación de mafias, reflejan una imagen degradante.",503,1,-1,prohibición anuncio publicidad prostitución convertir mujer mercancío facilitar proliferación mafia reflejar imagen degradante
"Mientras se consolida esta medida, debemos partir de la eliminación de la publicidad institucional de los medios que se beneficien de los llamados “anuncios de contactos”.",503,1,-1,mientras consolidar medido deber partir eliminación publicidad institucional medio beneficien llamado anuncio contacto
Respeto a la diversidad.,607,0,0,respetar diversidad
Políticas dirigidas a inmigrantes.,705,0,0,política dirigido inmigrante
"Despenalización total en el Código Penal de la Interrupción Voluntaria del Embarazo, partiendo del reconocimiento del derecho a la IVE basado en la libre decisión de la mujer y que garantice su práctica en las 24 primeras semanas en la Sanidad Pública.",604,1,0,despenalización total código penal interrupción voluntario embarazo partir reconocimiento derecho ivar basado libre decisión mujer garantizar práctico primero semana sanidad público
Además esta cobertura debe estar garantizada en cualquier momento de la gestación si supone un peligro para la vida de las mujeres.,604,1,0,además cobertura deber garantizar cualquiera momento gestación si suponer peligro vido mujer
Educación sexual reglada.,604,1,0,educación sexual reglado
Los métodos anticonceptivos deben ser considerados como productos fundamentales para la salud.,604,1,0,método anticonceptivo deber ser considerar producto fundamental salud
De ahí que propongamos la rebaja del tipo de IVA (4%).,604,1,0,ahí propongamos rebajar tipo iva
"Puesta en marcha de programas destinados a potenciar actividades artísticas, culturales y de investigación de las mujeres, teniendo en cuenta la diversidad existente.",502,0,0,puesto marchar programa destinado potenciar actividad artístico cultural investigación mujer contar diversidad existente
Control de las ayudas de Cooperación.,503,1,-1,control ayuda cooperación
"No financiando programas que sigan fomentando la discriminación, afianzamiento de roles o segregación laboral.",503,1,-1,no financiar programa seguir fomentar discriminación afianzamiento roles segregación laboral
6PROPUESTAS  PARA AVANZAR  EN LA IGUALDAD,,0,0,propuesta avanzar igualdad
1. PROPUESTAS PARA LA IGUALDAD DE DERECHOS LGTBI: DE LA IGUALDAD LEGAL A LA IGUALDAD REAL,,0,0,propuesta igualdad derechos lgtbi igualdad legal igualdad real
El capitalismo se sostiene como sistema apoyado en múltiples dominaciones que refuerzan el sometimiento de amplias franjas de la humanidad.,415,0,-1,capitalismo sostener sistema apoyado múltiple dominación reforzar sometimiento amplio franja humanidad
"El heteropatriarcado contribuye a esta causa, colocando a una parte fundamental de la humanidad, especialmente a las mujeres pero también a quienes difieren del patrón heterosexual, en condiciones desventajosas, acostumbrándonos a la discriminación, el sometimiento y la normalización del modelo hegemónico masculino-heterosexual.",503,1,-1,heteropatriarcado contribuir causa colocar parte fundamental humanidad especialmente mujer diferir patrón heterosexual condición desventajosa acostumbrándono discriminación sometimiento normalización modelo hegemónico masculinoheterosexual
"A pesar de las conquistas históricas conseguidas por el movimiento LGTBI en materia de libertades sexuales durante los últimos años, hoy continúan existiendo posiciones que defienden la discriminación y pretenden perpetuar la desigualdad.",503,1,-1,pesar conquista histórico conseguido movimiento lgtbi materia libertad sexual último año hoy continuar existir posición defender discriminación pretender perpetuar desigualdad
"La alianza entre la Iglesia Católica y la derecha ofrece un buen ejemplo de ello, pretendiendo imponer su moral en lo referente a los derechos y libertades de la ciudadanía.",604,1,0,alianza iglesia católico derecho ofrecer buen ejemplo él pretender imponer moral referente derechos libertades ciudadanir
"Queda aún mucho por hacer, pero es necesario impedir cualquier retroceso, consolidar lo ya conseguido y seguir avanzando a través de la lucha y el trabajo en las calles y las instituciones.",604,1,0,quedar aún hacer necesario impedir cualquiera retroceso consolidar conseguido seguir avanzar través lucha trabajo calle institución
"La dignidad ciudadana de lesbianas, gays, transexuales bisexuales e intersexuales no puede estar en entredicho.",604,1,0,dignidad ciudadano lesbiano gay transexual bisexual intersexual no poder entredecir
Los recortes sociales y los ataques contra el Estado del Bienestar impulsados por los mercados suponen serios peligros para los colectivos sociales especialmente vulnerables ante la crisis económica del capitalismo.,503,1,-1,recorte social ataque bienestar impulsado mercado suponer serio peligro colectivo social especialmente vulnerable crisis económico capitalismo
"Hoy lesbianas, gays, transexuales y bisexuales tenemos ciertos derechos reconocidos, pero seguimos sufriendo la precariedad, el desempleo o el acoso escolar y laboral.",503,1,-1,hoy lesbiano gay transexual bisexual cierto derecho reconocido seguir sufrir precariedad desempleo acoso escolar laboral
Con precariedad no puede haber igualdad.,503,1,-1,precariedad no poder haber igualdad
"Gracias a la lucha incansable del movimiento LGTBI y pese a los constantes embates de la derecha, hemos conquistado la igualdad legal.",503,1,-1,gracias lucha incansable movimiento lgtbi pese constante embate derecho conquistado igualdad legal
"Ahora debemos seguir defendiéndola, pero sin olvidar que la igualdad social y real es todavía hoy una asignatura pendiente.",503,1,-1,ahora deber seguir defendiéndola olvidar igualdad social real todavía hoy asignatura pendiente
Ante esta situación desde la izquierda alternativa y transformadora nos comprometemos a:,503,1,-1,situación izquierdo alternativo transformador comprometer
Aprobación de una Ley Integral contra la LGTBIfobia que penalice las discriminaciones por orientación sexual o identidad de género.,503,1,-1,aprobación ley integral lgtbifobia penalizar discriminación orientación sexual identidad género
"Esta ley recogerá un apartado específico sobre violencia doméstica en las parejas del mismo sexo, con un programa contra la violencia intragénero que contemple ámbitos educativos y preventivos .",503,1,-1,ley recoger apartado específico violencia doméstico pareja mismo sexo programa violencia intragénero contemple ámbito educativo preventivo
Modificación del artículo 14 de la Constitución Española de 1978 para incluir la prohibición expresa de discriminación por razón de orientación sexual e identidad de género.,503,1,-1,modificación artículo constitución español incluir prohibición expreso discriminación razón orientación sexual identidad género
Tipificación de la discriminación por motivos de orientación sexual e identidad de género como delito específico y como agravante en el Código Penal.,503,1,-1,tipificación discriminación motivo orientación sexual identidad género delito específico agravante código penal
Retirada o denegación de cualquier ayuda o subvención por parte de las administraciones públicas a aquellas entidades públicas o privadas que por su ideología o actividad incurran en cualquier manifestación de LGTBIfobia.,503,1,-1,retirar denegación cualquiera ayuda subvención parte administración público aquel entidad público privado ideologío actividad incurrir cualquiera manifestación lgtbifobia
"Desarrollo de las actuaciones previstas en la Ley 19/2007, de 11 de julio, contra la violencia, el racismo, la xenofobia y la intolerancia en el deporte que aborda la discriminación por motivo de origen racial o étnico, geográfico o social, así como la religión o convicciones, discapacidad, edad u orientación sexual.",503,1,-1,desarrollo actuación previsto ley julio violencia racismo xenofobio intoleranciar deporte abordo discriminación motivo origen racial étnico geográfico social así religión convicción discapacidad edad u orientación sexual
"Creación de un instituto o servicio, público y gratuito, para la promoción, defensa y atención de la igualdad social del colectivo LGTBI.",503,1,-1,creación instituto servicio público gratuito promoción defensa atención igualdad social colectivo lgtbi
Desarrollo y aplicación de planes y políticas de igualdad de género que aborden la orientación sexual y la identidad de género de manera transversal.,503,1,-1,desarrollo aplicación plan política igualdad género abordar orientación sexual identidad género manerar transversal
"Establecimiento, en disposición del artículo 149.27 de la Constitución, de normas básicas para todos los medios de comunicación, tanto de titularidad pública como privada, que fomenten el respeto a la diversidad y la sensibilización para luchar contra la discriminación por orientación sexual e identidad de género.",503,1,-1,establecimiento disposición artículo constitución norma básico medio comunicación titularidad público privado fomentar respeto diversidad sensibilización luchar discriminación orientación sexual identidad género
Aprobación de un protocolo de control de estereotipos y prejuicios sobre la realidad LGTBI en los medios de comunicación.,503,1,-1,aprobación protocolo control estereotipo prejuicio realidad lgtbi medio comunicación
"Apoyo al desarrollo, coordinación y funcionamiento del movimiento asociativo LGTBI y promoción de la interlocución entre las administraciones del Estado y el asociacionismo LGTBI.",604,1,0,apoyo desarrollo coordinación funcionamiento movimiento asociativo lgtbi promoción interlocución administración asociacionismo lgtbi
"Aplicación de forma trasversal de la lucha contra la discriminación por orientación sexual e identidad de género en las instituciones, mesas de trabajo o entidades que trabajen otras realidades discriminadas: mujer, juventud, inmigración, diversidad funcional, pueblo gitano...",503,1,-1,aplicación formar trasversal lucha discriminación orientación sexual identidad género instituciones mesa trabajo entidad trabajar realidad discriminado mujer juventud inmigración diversidad funcional pueblo gitano
Impulso de la aplicación de la Directiva Europea 2000/78/CE sobre la igualdad de trato en el empleo y la ocupación con el concurso y la implicación de sindicatos y asociaciones de empresarios para luchar contra la discriminación por orientación sexual e identidad de género en el ámbito laboral.,503,1,-1,impulso aplicación directivo europeo ce igualdad trato empleo ocupación concurso implicación sindicato asociación empresario luchar discriminación orientación sexual identidad género ámbito laboral
"Desarrollo en España del Programa europeo de acción comunitaria Progress (2007-2013) y especialmente su cuarta sección, denominada “Antidiscriminación y diversidad”, que busca apoyar la aplicación eficaz del principio de no-discriminación en todas las políticas de la UE.",503,1,-1,desarrollo españa programa europeo acción comunitario progress especialmente cuarto sección denominado antidiscriminación diversidad buscar apoyar aplicación eficaz principio nodiscriminación todo política ue
Educando en la diversidad afectivo-sexual,,0,0,educar diversidad afectivosexual
"Inclusión en el currículum educativo, tanto de forma transversal como específica, de contenidos relevantes sobre educación en la diversidad afectivo-sexual, diversidad de los modelos familiares, valores de respeto y tolerancia, etc.",604,1,0,inclusión currículum educativo formar transversal específico contenido relevante educación diversidad afectivosexual diversidad modelo familiar valor respeto tolerancia etc
"Formación específica y permanente del profesorado para trabajar la diversidad afectivo-sexual y de género en el sistema educativo, en colaboración con el asociacionismo LGTBI.",604,1,0,formación específico permanente profesorado trabajar diversidad afectivosexual género sistema educativo colaboración asociacionismo lgtbi
"Implantación de un servicio psicopedagógico (Tutoría de Atención a la Diversidad Afectivo-Sexual) en todos los centros educativos públicos que pueda asesora, atender y mediar en las cuestiones y conflictos relacionados con la diversidad sexual y de género.",604,1,0,implantación servicio psicopedagógico tutoer atención diversidad afectivosexual centro educativo público poder asesorar atender mediar cuestión conflicto relacionado diversidad sexual género
Elaboración de un protocolo específico de actuación para atender eficazmente los casos de bullying LGTBIfóbico en en el ámbito educativo.,503,1,-1,elaboración protocolo específico actuación atender eficazmente caso bullying lgtbifóbico ámbito educativo
Nuestra salud importa,,0,0,salud importo
"Consideración de la infección por VIH/Sida como una verdadera cuestión de Estado, y por tanto, firma de un Pacto de Estado contra el VIH/Sida que comprometa a todos los agentes sociales e institucionales implicados, que garantice una respuesta integral a la infección y el acceso universal a servicios y programas de prevención, tratamiento, atención y apoyo, con especial atención a los colectivos sociales más vulnerables.",504,-1,-1,consideración infección vihsido verdadero cuestión firmar pacto vihsido comprometa agente social institucional implicado garantice respuesta integral infección acceso universal servicio programa prevención tratamiento atención apoyo especial atención colectivo social vulnerable
"Promoción de la búsqueda e innovación de nuevos fármacos y terapias para combatir la infección del VIH/Sida,",504,-1,-1,promoción búsquedo innovación nuevo fármaco terapia combatir infección vihsido
así como la cobertura por parte de la sanidad pública de la cirugía reparadora para la lipodistrofia.,504,-1,-1,así coberturo parte sanidad público cirugía reparadora lipodistrofio
Puesta en marcha de campañas públicas de sensibilización social contra la estigmatización de las personas que viven con VIH/Sida.,503,1,-1,puesto marcha campaña público sensibilización social estigmatización persona vivir vihsido
"Compromiso efectivo de las administraciones sanitarias con la atención a la salud de las personas LGTBI, y especialmente con relación a nuestra salud sexual, poniendo en marcha acciones informativas y formativas destinadas al personal sanitario sobre la salud LGTBI y contemplando esos conocimientos en su formación inicial y permanente y facilitando un trato igualitario, digno y respetuoso de las personas LGTBI en los entornos sanitarios.",504,-1,-1,compromiso efectivo administración sanitario atención salud persona lgtbi especialmente relación salud sexual poner marcho acción informativo formativo destinado personal sanitario salud lgtbi contemplar conocimiento formación inicial permanente facilitar trato igualitario digno respetuoso persona lgtbi entorno sanitario
También somos familia,,0,0,familia
apoyo a la diversidad familiar.,604,1,0,apoyo diversidad familiar
"Las actuaciones de la Administración del Estado en infancia y familia contemplarán la diversidad familiar y garantizarán los derechos de los menores, de los padres y madres.",604,1,0,actuación administración infancia familia contemplar diversidad familiar garantizar derecho menor padre madr
Modificación de la Ley de Reproducción Asistida para permitir la cesión de óvulos en el seno de los matrimonios entre dos mujeres.,604,1,0,modificación ley reproducción asistido permitir cesión óvulo seno matrimonio dos mujer
Reconocimiento del derecho a la adopción y la filiación conjunta de las parejas de hecho del mismo sexo equiparándolas a las parejas de hecho de distinto sexo.,604,1,0,reconocimiento derecho adopción filiación conjunto pareja hecho mismo sexo equiparándola pareja hecho distinto sexo
