Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"En los últimos diez años, el ejercicio del poder de manera excesiva, sin valores y con el control del Ejecutivo sobre los otros Órganos del Estado, evitó el avance en la implementación de acuerdos consensuados, como el Pacto de Estado por la Justicia y debilitó, los ya frágiles procesos de participación ciudadana, transparencia y rendición de cuentas.",305.1,0,0,último diez año ejercicio poder manera excesivo valor control ejecutivo órgano evitar avance implementación acuerdo consensuado pacto justicia debilitar frágil proceso participación ciudadano transparencia rendición cuenta
Se hace imperativo un rediseño de las instituciones desgastadas e ineficientes que se han convertido en un obstáculo al desarrollo económico y social del país.,303,0,0,hacer imperativo rediseño institución desgastada ineficiente convertir obstáculo desarrollo económico social país
Pueden darse un número plural de reformas en base a iniciativas legislativas.,303,0,0,poder dar él número plural reforma base iniciativa legislativo
"Pero otras, por su profundidad y alcance, implican necesariamente dotar al país de un nuevo ordenamiento constitucional.",204,0,0,profundidad alcance implicar necesariamente dotar país nuevo ordenamiento constitucional
"Esta iniciativa se concentrará en los títulos constitucionales referente a los tres órganos del Estado -Ejecutivo, Legislativo y Judicial- y a las instituciones de investigación y control, así como el balance de las relaciones de poder entre las mismas.",204,0,0,iniciativa concentrar título constitucional referentar tres órgano ejecutivo legislativo judicial institución investigación control así balance relación poder mismo
ECONOMÍA COMPETITIVA QUE GENERE EMPLEOS,H,0,0,economía competitivo genere empleos
"Impulsaremos una economía integral, ambiental y socialmente sostenible y competitiva, con reglas del juego claras, revitalizando los motores tradicionales del crecimiento económico y promoviendo el surgimiento de nuevos sectores.",403,0,1,impulsar economía integral ambiental socialmente sostenible competitivo regla juego claro revitalizar motor tradicional crecimiento económico promover surgimiento nuevo sector
"Devolveremos a los inversionistas la confianza en Panamá, con transparencia en todas las fases de su inversión.",403,0,1,devolveremos inversionista confianza panamá transparenciir todo fase inversión
"Urge un plan de defensa, rescate y promoción de la imagen de Panamá a nivel mundial y una estrategia definida para la atracción de inversiones, promoción de las exportaciones y defensa de la economía nacional.",403,0,1,urge plan defensa rescatar promoción imagen panamá nivel mundial estrategia definido atracción inversión promoción exportación defensa economía nacional
"Nuestra visión de la economía, contempla el crecimiento sostenible con calidad de vida y generación de empleo, la recuperación del agro panameño, impulso al desarrollo turístico, a la construcción, desarrollo del clúster marítimo, logístico y portuario, fortalecimiento de la industria nacional, reactivación del comercio y expansión de la industria cultural creativa, entre otras.",416.2,0,-1,visión economía contemplar crecimiento sostenible calidad vido generación empleo recuperación agro panameño impulso desarrollo turístico construcción desarrollo clúster marítimo logístico portuario fortalecimiento industria nacional reactivación comercio expansión industrio cultural creativo
COMBATE  A LA POBREZA Y A LA DESIGUALDAD,H,0,0,combate pobrezar desigualdad
"Implica dotar al país de un sistema educativo: eficaz, eficiente, de calidad, en valores y para la vida, que dignifique al docente, que genere profesionales, mano de obra calificada y prepare para el trabajo.",506,0,0,implicar dotar país sistema educativo eficaz eficiente calidad valor vida dignifique docente genere profesional mano obra calificado prepare trabajar
"El salto hacia el país posible se hará con el conocimiento, la ciencia, la tecnología y la innovación.",411,0,1,salto hacia país posible hacer conocimiento ciencia tecnología innovación
La educación tendrá la más alta prioridad y estará alineada con el Compromiso Nacional por la Educación.,506,0,0,educación alto prioridad alineado compromiso nacional educación
"Garantizaremos el derecho universal a la salud con un sistema público de salud moderno, equitativo, eficiente, seguro y humano que avance por etapas coordinadas hacia un sistema integrado con servicios de calidad (tratar a la gente como gente), con una gestión transparente, sin privatizarlo.",504,-1,-1,garantizar derecho universal salud sistema público salud moderno equitativo eficiente seguro humano avance etapa coordinado hacia sistema integrado servicio calidad tratar gente gente gestión transparente privatizar él
"Pasaremos del ""no hay” al “sí hay"" en medicamentos, unificando las compras e implementando programas de inventario y logística.",504,-1,-1,pasaremos no medicamento unificar compra implementar programa inventario logístico
"Transformaremos el IDAAN, sin privatizarlo, para que brinde a los panameños el servicio que se merecen de una manera eficiente y sostenible.",504,-1,-1,transformarer idaan privatizar él brinde panameño servicio merecer manera eficiente sostenible
"Invertiremos en mejorar el servicio, la reparación de las fugas (40%) y la atención oportuna de los reportes ciudadanos.",504,-1,-1,invertirer mejorar servicio reparación fugas atención oportuno report ciudadano
Mantendremos un inventario de los principales repuestos críticos y estableceremos programas periódicos de mantenimiento para prevenir los daños.,504,-1,-1,mantendrer inventario principal repuesto crítico establecerer programa periódico mantenimiento prevenir daño
"Pondremos en marcha políticas relativas a la mujer, la niñez, la juventud, adultos mayores, clase media, personas con discapacidad, afropanameños, pueblos originarios, cultura, deporte, medio ambiente, vivienda y urbanismo.",503,1,-1,poner marcha política relativo mujer niñez juventud adulto mayor clase medio persona discapacidad afropanameño pueblo originario culturar deporte medio ambiente viviendo urbanismo
EL BUEN GOBIERNO. PLANIFICACIÓN PARA EL DESARROLLO,H,0,0,buen gobierno planificación desarrollo
"L-34226571755a planificación del Estado está regulada mediante el capítulo IV de la Ley de Responsabilidad Social Fiscal, la cual ordena que el Órgano Ejecutivo debe adoptar un Plan Estratégico de Gobierno (PEG), enmarcado dentro de los objetivos y las metas que surgen de la Concertación Nacional para el Desarrollo.",303,0,0,planificación regulado mediante capítulo iv ley responsabilidad social fiscal ordenar órgano ejecutivo deber adoptar plan estratégico gobierno peg enmarcado dentro objetivo meta surgen concertación nacional desarrollo
"Este plan debe incluir la estrategia económica y social, la programación financiera y el plan de inversiones públicas indicativo a cinco años, así como el mandato de su actualización anual.",303,0,0,plan deber incluir estrategia económico social programación financiero plan inversión público indicativo cinco año así mandato actualización anual
"En dicha elaboración deben participar instituciones relevantes como la Dirección de Programación de Inversiones (DPI) y la Dirección de Presupuesto de la Nación (DIPRENA), ambas del MEF.",303,0,0,dicho elaboración deber participar institución relevante dirección programación inversión dpi dirección presupuesto nación diprén ambos mef
"Existen otras instancias importantes en el proceso de planeación como lo son: la Dirección de Políticas Públicas del MEF y la Secretaria de Metas de la Presidencia, que evalúa periódicamente la ejecución de los proyectos emblemáticos del Gobierno.",303,0,0,existir instancia importante proceso planeación dirección política público mef secretaria metas presidencia evalúa periódicamente ejecución proyecto emblemático gobierno
"A través de la Dirección de Planificación Regional del MEF, se deben elaborar propuestas de políticas nacionales de desarrollo para las regiones que se pueden incorporar al PEG.",303,0,0,través dirección planificación regional mef deber elaborar propuesta política nacional desarrollo región poder incorporar peg
"Por otro lado, la Ley de Descentralización obliga a los Municipios a formular planes de desarrollo municipal, (PDM).",301,0,0,lado ley descentralización obligar municipio formular plan desarrollo municipal pdm
"En las últimas dos administraciones, no hubo un proceso adecuado de formulación de los Planes Estratégicos Quinquenales.",305.1,0,0,último dos administración no proceso adecuado formulación plan estratégico quinquenal
"En adición, hay una debilidad metodológica en la formulación de planes sectoriales y territoriales.",303,0,0,adición debilidad metodológico formulación plan sectorial territorial
"La función de planificar se debilitó, ya que el MEF se centró en la parte financiera.",303,0,0,función planificar debilitar mef centrar parte financiero
"La labor de administrar el tema presupuestario y financiero, y el manejo de la deuda pública, consumieron principalmente las energías, y esfuerzos de dicho Ministerio.",303,0,0,labor administrar tema presupuestario financiero manejo deuda público consumir principalmente energía esfuerzo dicho ministerio
"La planificación, como instrumento de desarrollo del país, fue descuidada.",305.1,0,0,planificación instrumento desarrollo país descuidado
"El tema de la jerarquización de los proyectos de inversión, en función de su impacto a la sociedad no, se ha implementado.",303,0,0,tema jerarquización proyecto inversión función impacto sociedad no implementado
El Presupuesto del Estado requiere de cambios importantes en su estructuración y seguimiento.,303,0,0,presupuesto requerir cambio importante estructuración seguimiento
"La elaboración y administración presupuestaria deben hacerse para cumplir metas cuantificables, que surjan de planes y programas sectoriales y regionales, muy bien coordinados institucionalmente.",303,0,0,elaboración administración presupuestario deber hacer él cumplir meta cuantificabl surgir plan programa sectorial regional bien coordinado institucionalmente
Esto facilitaría ligar el gasto público a los programas de desarrollo económico y social.,303,0,0,facilitar ligar gasto público programa desarrollo económico social
Será necesario la creación de la nueva institucionalidad de Planificación y Políticas Públicas que implicaría retomar las funciones del MIPPE.,303,0,0,necesario creación nuevo institucionalidad planificación política público implicar retomar función mippe
Esto implica dos proyectos de ley.,303,0,0,implicar dos proyecto ley
"Uno que sería el que crea el nuevo Instituto de Planificación para el Desarrollo, adscrito a la Presidencia de la República y otro para el nuevo Ministerio de Finanzas Públicas, que remplazarían al MEF.",303,0,0,creer nuevo instituto planificación desarrollo adscrito presidencia república nuevo ministerio finanza público remplazarir mef
"El objetivo es que para el primero de enero del año 2020, pudieran estar siendo operativas las dos nuevas instituciones.",303,0,0,objetivo primero enero año poder ser operativo dos nuevo institución
TAREAS PRINCIPALES,H,0,0,tarea principal
1. Crear un Programa de fortalecimiento de capacidades en planificación.,303,0,0,crear programa fortalecimiento capacidad planificación
"2. Desarrollar guías metodológicas para la formulación de planes estratégicos, políticas públicas, programas y proyectos.",303,0,0,desarrollar guía metodológico formulación plan estratégico política público programa proyecto
"3. Crear un Sistema de Evaluación del Desempeño de la Gestión Gubernamental, una herramienta que permita evaluar el desempeño de la inversión pública, mediante la obtención de indicadores claves de desempeño, referentes a los planes, programas y proyectos gubernamentales.",303,0,0,crear sistema evaluación desempeño gestión gubernamental herramienta permitir evaluar desempeño inversión público mediante obtención indicador clave desempeño referente plan programa proyecto gubernamental
4. Promover el uso de sistemas de información y seguimiento georreferenciado de obras públicas.,303,0,0,promover uso sistema información seguimiento georreferenciado obra público
"5. Crear el Consejo del Futuro, cuya misión será pensar estratégicamente en el futuro del país analizando desde diversas perspectivas (sociales, económicas, políticas y académicas, entre otras), las tendencias mundiales de desarrollo que pudieran tener una incidencia en el futuro del país y proponer soluciones innovadoras a los principales retos identificados.",303,0,0,crear consejo futuro cuyo misión pensar estratégicamente futuro país analizar diverso perspectiva social económico política académico tendencia mundial desarrollo poder tener incidencia futuro país proponer solución innovadora principal reto identificado
¿A QUÉ NOS COMPROMETEMOS?,H,0,0,comprometer
Acción prioritaria,H,0,0,acción prioritario
Crear el nuevo órgano adscrito a la Presidencia de la República.,303,0,0,crear nuevo órgano adscrito presidencia repúblico
FINANZAS Y RESPONSABILIDAD FISCAL,H,0,0,finanza responsabilidad fiscal
"Las últimas dos administraciones han aumentado la deuda pública, de B/.10,972 millones en el 2009, a más de B/.26,000 millones en el 2018.",414,0,1,último dos administración aumentado deuda público b millón b millón
"Esta enorme deuda pública equivale a una deuda de B/.22,294 por hogar, sin contabilizar los más de B/.4 mil millones en proyectos llave en mano y la deuda de cerca de B/2.5 mil millones de las empresas públicas (Tocumen, ENA y ETESA) que no se consolidan en la contabilidad del Estado.",414,0,1,enorme deuda público equivaler deuda b hogar contabilizar b mil millón proyecto llave mano deuda cerca b mil millón empresa público tocumar ena etés no consolidar contabilidad
"La calidad, eficiencia y efectividad del gasto público es baja.",303,0,0,calidad eficiencia efectividad gasto público bajo
"Con un presupuesto que supera los B/.23 mil millones anuales, el país no ha podido resolver los problemas básicos de salud, educación, agua y seguridad.",504,-1,-1,presupuesto superar b mil millón anual país no poder resolver problema básico salud educación aguo seguridad
El presupuesto nacional se ha convertido en instrumento para la profundización de la desigualdad.,503,1,-1,presupuesto nacional convertido instrumento profundización desigualdad
Y hoy tenemos un déficit cercano a los mil millones de balboas.,414,0,1,hoy déficit cercano mil millón balboas
"1. Incrementar la calidad, eficacia y eficiencia del gasto público para mejorar la relación costo-beneficio social y, por ende, mejorar la condición de vida de los panameños.",303,0,0,incrementar calidad eficacio eficiencia gasto público mejorar relación costobeneficio social endir mejorar condición vido panameños
2. Publicar las cifras de ejecución presupuestaria de manera oportuna y transparente.,202.1,0,0,publicar cifra ejecución presupuestario manera oportuno transparente
3. Pagar dentro de los 60 días las cuentas de los contratos que se suscriban bajo nuestra administración.,303,0,0,pagar dentro día cuenta contrato suscrir bajo administración
"4. Poner al día las cuentas vencidas legítimas, a personas naturales o jurídicas, para reactivar la economía.",414,0,1,poner día cuenta vencido legítima persona natural jurídico reactivar economía
"5. Simplificar el sistema de pago de impuestos, eliminando discrecionalidad y la complejidad en los procesos y trámites ante la Dirección General de Ingresos (DGI) y profesionalizar al personal de la DGI, especialmente en la atención de los contribuyentes.",303,0,0,simplificar sistema pago impuesto eliminar discrecionalidad complejidad proceso trámite dirección general ingreso dgi profesionalizar personal dgi especialmente atención contribuyent
"6. Aprobar una Ley de Asociación Público-Privada para apalancar mayores inversiones públicas, con mayor eficiencia, procurando reducir el riesgo financiero del Estado.",303,0,0,aprobar ley asociación públicoprivado apalancar mayor inversión público mayor eficiencia procurar reducir riesgo financiero
7. Incrementar el nivel de inversión pública en las provincias y las comarcas.,303,0,0,incrementar nivel inversión público provincia comarca
Acción prioritaria,H,0,0,acción prioritario
"Programa “Pongámonos al Día”, mediante el cual se cancelarán alrededor de mil millones que el Estado les adeuda a sus proveedores, para reactivar la economía.",414,0,1,programa pongámono día mediante cancelar alrededor mil millón adeudo proveedor reactivar economía
TRANSPARENCIA Y RENDICIÓN DE CUENTAS,H,0,0,transparencia rendición cuenta
"En las dos últimas administraciones, las denuncias e investigaciones sobre corrupción ha aumentado notablemente.",304,0,0,dos último administración denuncia investigación corrupción aumentado notablemente
"A la fecha, Panamá ocupa la posición 96 de 180 del Índice de Corrupción Gubernamental.",304,0,0,fecha panamá ocupar posición índice corrupción gubernamental
"Nos encontramos con un Estado débil, en donde la inseguridad jurídica y la impunidad galopan de la mano, aunado a la institucionalización de la corrupción, desde los cimientos de la estructura gubernamental.",304,0,0,encontrar débil inseguridad jurídico impunidad galopar mano aunado institucionalización corrupción cimiento estructura gubernamental
"La administración del Estado Panameño requiere de un nuevo enfoque, sustentado en principios de ética pública, justicia social, transparencia, justicia y certeza del castigo.",202.1,0,0,administración panameño requerir nuevo enfoque sustentado principio ético público justicia social transparencia justicia certeza castigo
Debemos reforzar los órganos de control y supervisión que se han convertido en instancias ineficaces en el cumplimiento de sus fines y objetivos.,202.1,0,0,deber reforzar órgano control supervisión convertido instancia ineficaz cumplimiento fin objetivo
CONTRATACIONES PÚBLICAS,H,0,0,contratación público
"El gran enemigo del Panamá moderno, de ley y orden, es la corrupción.",304,0,0,no gran enemigo panamá moderno ley orden corrupción
"Las contrataciones públicas han sido el foco de grandes cuestionamientos, principalmente en los últimos diez años.",304,0,0,contratación público ser foco grande cuestionamiento principalmente último diez año
"Los empresarios, gremios, sociedad civil y ciudadanía en general demandan que la contratación pública se realice de manera transparente, eficiente y buscando el mayor beneficio colectivo.",202.1,0,0,empresario gremio sociedad civil ciudadanía general demandar contratación público realizar manera transparente eficiente buscar mayor beneficio colectivo
"El Texto Único de la Ley 22 de 27 de junio de 2006 ha sufrido 11 modificaciones, cuyos resultados han sido flexibilizar y relajar los procesos y aumentar la discrecionalidad de los funcionarios públicos.",304,0,0,texto único ley junio sufrir modificación cuyo resultado sido flexibilizar relajar proceso aumentar discrecionalidad funcionario público
"Se impone un nuevo ordenamiento jurídico moderno que sea el marco de las adquisiciones y disposiciones de obras, bienes, servicios y consultorías, y del proceso de selección de contratistas, que garantice que las licitaciones y compras cumplan con la aplicación de los principios de contratación pública de transparencia, economía, responsabilidad, eficiencia, efectividad y seguridad jurídica, y minimice la discrecionalidad de los funcionarios públicos.",202.2,-1,0,imponer nuevo ordenamiento jurídico moderno marco adquisición disposición obra bién servicio consultoría proceso selección contratista garantizar licitación compra cumplir aplicación principio contratación público transparencia economía responsabilidad eficiencia efectividad seguridad jurídico minimice discrecionalidad funcionario público
"Por ello, reformaremos de manera integral la Ley de Contrataciones Públicas para garantizar transparencia, reglas claras e igualdad de condiciones.",303,0,0,él reformarer manera integral ley contratación público garantizar transparencia regla claro igualdad condición
Tareas Principales,H,0,0,tarea principal
"Revisar la normativa vigente sobre declaración de bienes patrimoniales de los funcionarios públicos, que incluya una fiscalización efectiva para detectar enriquecimientos injustificados; sobre conflictos de intereses; de la normativa penal en lo relativo a delitos contra administración pública y de leyes del Tribunal de Cuentas y Autoridad de Transparencia.",304,0,0,revisar normativa vigente declaración bién patrimonial funcionario público incluyo fiscalización efectivo detectar enriquecimiento injustificado conflicto interés normativo penal relativo delito administración público ley tribunal cuenta autoridad transparencia
"Capacitar a los funcionarios públicos en torno al estricto cumplimiento de la Ley de Transparencia en la gestión pública, el acceso a la información y la utilización de los recursos del Estado.",303,0,0,capacitar funcionario público torno estricto cumplimiento ley transparencia gestión público acceso información utilización recurso
"Aprobar un Código de Responsabilidad, Transparencia y Anti-Corrupción de los Servidores Públicos de Obligatorio Cumplimiento, para todo el Estado.",304,0,0,aprobar código responsabilidad transparencia anticorrupción servidor público obligatorio cumplimiento
"Llevar adelante una campaña de cero tolerancia a la corrupción en todas las instituciones del Estado, a fin de promover una cultura de transparencia en los funcionarios públicos.",304,0,0,llevar adelante campaña cero tolerancia corrupción todo institución fin promover cultura transparencia funcionario público
"Reformar de manera integral la Ley de Contrataciones Públicas para que exista transparencia, reglas claras e igualdad de condiciones para eliminar la discrecionalidad de los funcionarios públicos.",202.1,0,0,reformar manera integral ley contratación público existir transparencia regla claro igualdad condiciones eliminar discrecionalidad funcionario público
"Programa “Licitaciones y Contratista Visible”, para cumplir con el objetivo de transparencia y rendición de cuentas, a fin que la ciudadanía pueda seguir todas las etapas de los procesos de contratación pública, incluyendo la ejecución y entrega.",202.1,0,0,programa licitación contratisto visible cumplir objetivo transparencia rendición cuenta fin ciudadanía poder seguir todo etapa proceso contratación público incluir ejecución entregar
Cumplir el compromiso Reto Transparencia 2019 Panamá.,202.1,0,0,cumplir compromiso reto transparencia panamá
RELACIONES INTERNACIONALES,H,0,0,relación internacional
"En la última década, la política exterior ha tenido un rumbo errático y desconocido para la mayoría de la población.",305.1,0,0,último décado político exterior rumbo errático desconocido mayoría población
"No ha existido una clara estrategia, sino una política reactiva y no proactiva.",305.1,0,0,no existir claro estrategia sino política reactivo no proactivo
Hoy no tenemos el respeto y el liderazgo internacional que nos caracterizó anteriormente.,305.1,0,0,hoy no respetar liderazgo internacional caracterizar anteriormente
La actual política exterior carece de estrategias definidas para la adecuada atención de las relaciones bilaterales y multilaterales.,305.1,0,0,actual política exterior carecer estrategia definido adecuado atención relación bilateral multilateral
Diseñaremos una política exterior que proteja los intereses nacionales y se convierta en una herramienta de desarrollo económico y social.,406,0,-1,diseñarer política exterior protejar interés nacional convierto herramienta desarrollo económico social
Un buen gobierno ejecuta una verdadera Estrategia Nacional de Inversiones que haga atractivo y competitivo a nuestro país.,406,0,-1,buen gobierno ejecuto verdadero estrategia nacional inversión hacer atractivo competitivo país
"Para ello, requerimos de un equipo preparado y empoderado para desarrollar un plan de rescate y promoción de la imagen de Panamá a nivel mundial, que identifique potenciales inversionistas, sectores y proyectos de inversión.",107,0,0,él requerimos equipo preparado empoderado desarrollar plan rescate promoción imagen panamá nivel mundial identificar potencial inversionista sector proyecto inversión
"Urge devolverle a los inversionistas locales y extranjeros la confianza en Panamá como destino de sus capitales, dándoles garantías de un manejo transparente en todas las fases de su inversión.",202.1,0,0,urge devolver él inversionista local extranjero confianza panamá destinar capital dándol garantía manejo transparente todo fase inversión
"En ese sentido, debemos propiciar un clima de negocios adecuado, con estabilidad política y seguridad jurídica.",202.1,0,0,deber propiciar clima negocio adecuado estabilidad político seguridad jurídico
"Existe una debilidad en la estrategia del país en materia de producción, incorporación de valor agregado en la cadena logística y exportación de bienes y servicios.",406,0,-1,existir debilidad estrategia país materia producción incorporación valor agregado cadena logístico exportación bién servicio
La identificación y desarrollo de mercados para los productos panameños será una prioridad.,406,0,-1,identificación desarrollo mercado producto panameño prioridad
"Es necesario establecer directrices para que se realice un trabajo interinstitucional coordinado, en conjunto con el sector privado, para la promoción y ejecución de la política para la exportación.",406,0,-1,necesario establecer directriz realizar trabajo interinstitucional coordinado conjunto sector privado promoción ejecución político exportación
Conformaremos un equipo de alto nivel que se encargue del seguimiento y coordinación de estos esfuerzos.,303,0,0,conformarer equipo alto nivel encargar seguimiento coordinación esfuerzo
"Se debe establecer una coordinación adecuada con los actores gubernamentales competentes, a fin de desarrollar una estrategia que busque promover, proteger y defender nuestra economía de servicios de los desafíos y amenazas que enfrenta.",406,0,-1,deber establecer coordinación adecuado actor gubernamental competente fin desarrollar estrategia buscar promover proteger defender economía servicio desafío amenaza enfrento
Estos retos exigen un rediseño de la institucionalidad.,202.1,0,0,reto exigir rediseño institucionalidad
"El servicio exterior panameño debe ser reorientado, a fin de que nuestra red de embajadas y oficinas consulares tengan un claro mandato y responsabilidad en este esfuerzo nacional de atracción de inversiones, de promoción de las exportaciones y defensa de la economía nacional.",406,0,-1,servicio exterior panameño deber ser reorientar fin red embajada oficina consular claro mandato responsabilidad esfuerzo nacional atracción inversión promoción exportación defensa economía nacional
"Urge desarrollar una política exterior panameña que defienda los intereses nacionales, represente a todos los panameños, recupere nuestro rol histórico como país de consenso, diálogo y de liderazgos constructivos en la escena regional e internacional, y contribuya con sus esfuerzos en el desarrollo económico y social del país.",107,0,0,urge desarrollar política exterior panameño defiendo interés nacional represente panameño recuperar rol histórico país consenso diálogo liderazgo constructivo escena regional internacional contribuir esfuerzo desarrollo económico social país
Tareas Principales,H,0,0,tarea principal
Diseñar y ejecutar una política exterior dirigida a defender y proteger los intereses nacionales.,406,0,-1,diseñar ejecutar política exterior dirigido defender proteger interés nacional
"Ejecutar un Plan de Recuperación del prestigio de Panamá a nivel internacional, con base a una visión y estrategia definidas.",107,0,0,ejecutar plan recuperación prestigio panamá nivel internacional base visión estrategia definido
"Ello implica, entre otras cosas, divulgar a nivel internacional los marcos regulatorios adoptados por el país en materia de transparencia en el sistema financiero y en políticas contra el blanqueo de capitales, entre otras.",406,0,-1,él implicar cosa divulgar nivel internacional marcos regulatorio adoptado país materia transparencia sistema financiero política blanqueo capital
"Llevar adelante, en coordinación con otras entidades y actores de la vida nacional, una estrategia de promoción y defensa de la economía nacional.",406,0,-1,llevar adelante coordinación entidad actor vida nacional estrategia promoción defensa economía nacional
"La Agencia para la Atracción de Inversiones y Promoción de Exportaciones (hoy PROINVEX) será reforzada y adscrita al Ministerio de Relaciones Exteriores bajo, el nombre PROPANAMÁ.",406,0,-1,agencia atracción inversión promoción exportación hoy proinvex reforzado adscrita ministerio relaciones exteriores bajo nombre propanamá
"Establecer e implementar un “Programa Integrado de Promoción Comercial y Desarrollo de Mercados Externos”, con un protocolo de actuación conjunta y cooperación público-privada con definición de las instituciones responsables.",406,0,-1,establecer implementar programa integrado promoción comercial desarrollo mercado externo protocolo actuación conjunto cooperación públicoprivado definición institución responsable
"Asegurar que el personal de Cancillería y del servicio exterior cuenten con las competencias, herramientas y directrices para la necesaria transformación de la política exterior.",303,0,0,asegurar personal cancillería servicio exterior contar competencia herramienta directriz necesario transformación político exterior
"En coordinación con las autoridades gubernamentales competentes y con el sector privado, desarrollar una estrategia para el manejo de la relación con organismos internacionales (GAFI, OCDE, entre otros) mediante el diálogo, el consenso y el respeto mutuo.",107,0,0,coordinación autoridad gubernamental competente sector privado desarrollar estrategia manejo relación organismo internacional gafi ocde mediante diálogo consenso respeto mutuo
Fortalecer la Carrera Diplomática.,303,0,0,fortalecer carrera diplomático
"Plan “Misión Panamá”, para el rescate y promoción de la imagen de Panamá a nivel mundial, mediante la conformación de un equipo integrado por panameños del sector público y privado, con base a una visión y estrategia definida.",107,0,0,plan misión panamá rescatir promoción imagen panamá nivel mundial mediante conformación equipo integrado panameño sector público privado base visión estrategia definido
"PROPANAMÁ coordinará el esfuerzo nacional para impulsar la participación de Panamá en la economía internacional, en la atracción de inversiones y la promoción de exportaciones, a fin que nuestra red de embajadas y consulados se convierta en una herramienta de desarrollo económico y social.",107,0,0,propanamá coordinar esfuerzo nacional impulsar participación panamá economía internacional atracción inversión promoción exportación fin red embajada consulado convierto herramienta desarrollo económico social
"Crear una plataforma en materia de Transparencia, Clima de Negocios, Competencia, Marca País, Seguridad y Progreso Social.",403,0,1,crear plataforma materia transparencia clima negocio competencia marca país seguridad progreso social
GOBIERNO DIGITAL,H,0,0,gobierno digital
La transformación digital avanza aceleradamente y cada día hay menos más claridad sobre las fronteras entre lo físico y lo digital.,303,0,0,transformación digital avanzar aceleradamente cada día menos claridad frontera físico digital
"Se trata de un cambio radical de paradigma, y de cultura que impacta toda actividad económica y a todos en la sociedad.",303,0,0,tratar cambio radical paradigma culturar impacto todo actividad económico sociedad
"Involucra profesiones, personas y naciones enteras.",303,0,0,involucra  profesión persona nación entero
"Se estima que 50 billones de objetos estarán conectados a Internet en 2030, negociando e interactuando entre sí a través de una gran nube computacional y generando grandes volúmenes de datos.",303,0,0,estimar billón objeto conectado internet negociar interactuar través gran nube computacional generar grande volumen dato
Un crecimiento exponencial jamás visto.,303,0,0,crecimiento exponencial jamás visto
La relación entre personas y máquinas está cambiando para siempre.,303,0,0,relación persona máquina cambiar siempre
"Como se ha dicho antes, ésta no es una época de cambios, es un cambio de época.",303,0,0,decir este no épocar cambio cambio época
"La acelerada velocidad de los cambios tecnológicos está desmantelando las instituciones tradicionales y los modelos de gobernabilidad, tanto de organismos privados como gubernamentales.",303,0,0,acelerado velocidad cambio tecnológico desmantelar institución tradicional modelo gobernabilidad organismo privado gubernamental
"Las nuevas herramientas tecnológicas acompañadas de un verdadero proceso de transformación, serán la clave para contar con un gobierno ágil y al mismo tiempo inclusivo y confiable.",303,0,0,nuevo herramienta tecnológico acompañado verdadero proceso transformación clave contar gobierno ágil mismo tiempo inclusivo confiable
