Text,Code,libertad_personal_score,libertad_economica_score,text_processed
con el compromiso de presentar obras de jóvenes talentos y talentos consagrados.,502,0,0,compromiso presentar obra joven talento talento consagrado
Crear Bienales,502,0,0,crear bienal
que permitan difundir las artes nacionales,502,0,0,permitir difundir art nacional
e interactuar con el mundo cultural internacional.,502,0,0,interactuar mundo cultural internacional
E.Libro,H,0,0,elibro
1.Legislar en favor del denominado Precio Único,502,0,0,legislar favor denominado precio único
"Se debe legislar para que el editorialista o el importador de libros, según el caso,",502,0,0,deber legislar editorialista importador libro según caso
"y bajo la supervisión de un Comité del Libro que debiese crearse para tales efectos,",502,0,0,bajo supervisión comité libro deber crear él tal efecto
"sea quien fije un precio único del libro para todo el país,",502,0,0,fije precio único libro país
"esto cualquier sea el distribuidor, lugar o momento en el cual se realice la venta.",502,0,0,cualquiera distribuidor lugar momento realizar venta
Esta medida parte del supuesto de que el libro no es un bien cualquiera,502,0,0,medido parte supuesto libro no bien cualquiera
", sujeto a los vaivenes de la oferta y la demanda.",502,0,0,sujeto vaivén oferto demanda
"Por el contrario, son bienes que no son substitutos entre sí,",502,0,0,contrario bien no substituto
por lo que no deben responder a la lógica estricta del mercado.,502,0,0,no deber responder lógica estricto mercado
"Por lo tanto, la política del Precio Único fomenta:",502,0,0,político precio único fomentar
"La igualdad en el acceso, en términos de precio, a libro.",502,0,0,igualdad acceso término precio libro
"La existencia de múltiples distribuidores,",502,0,0,existencia múltiple distribuidor
que aseguren la calidad y variedad de la oferta (pequeñas librerías).,502,0,0,aseguren calidad variedad oferta pequeño librería
"La creación literaria, toda vez que permitirá publicar y distribuir obras de difícil comercialización.",502,0,0,creación literario todo vez permitir publicar distribuir obra difícil comercialización
"2.Reducir, en el marco de una Reforma Tributaria Integral, el IVA al libro al 5%",502,0,0,reducir marco reforma tributario integral iva libro
"De manera general, los países de la OECD registran un IVA al libro no superior al 7%.",502,0,0,manera general país oecd registrar iva libro no superior
"A su vez, países como México, Argentina, Colombia, Hungría, Brasil y Gran Bretaña,",502,0,0,vez país méxico argentino colombia hungría brasil gran bretaña
han eliminado progresivamente el IVA al libro.,502,0,0,eliminado progresivamente iva libro
"Lo anterior da cuenta de la importancia que se la atribuye a este bien,",502,0,0,anterior dar cuenta importancia atribuir bien
"como eje central de la cultura, educación y transmisión del saber.",502,0,0,eje central cultura educación transmisión saber
"Por ello es que proponemos reducir el IVA al libro,",502,0,0,él proponer reducir iva libro
"al igual que a los alimentos básicos, primera necesidad.",502,0,0,igual alimento básico primero necesidad
Específicamente:,502,0,0,específicamente
"Establecer un IVA diferenciado según el producto, lo que en este caso podría significar una reducción del IVA al libro a un 7%.",502,0,0,establecer iva diferenciado según producto caso poder significar reducción ivo libro
Reducir el IVA a la prensa al 2%.,502,0,0,reducir iva prenso
3. Editorial Nacional,502,0,0,editorial nacional
"Se propone evaluar la creación de una editorial nacional,",502,0,0,proponer evaluar creación editorial nacional
"que publique obras chilenas y clásicos literarios, en ediciones de bolsillo,",502,0,0,publicar obra chileno clásico literario edición bolsillo
que permitan una difusión masiva de obras consideradas fundamentales,502,0,0,permitir difusión masivo obra considerado fundamental
pero también contemporáneas.,502,0,0,contemporánea
"Esta editorial permitirá fortalecer las bibliotecas y sus colecciones de libros a nivel preescolar, escolar y universitario.",502,0,0,editorial permitir fortalecer biblioteca colección libro nivel preescolar escolar universitario
"4. Crear la denominada Tarjeta del Profesor, la cual permitirá a cada uno de los docentes de Chile, adquirir 5 libros anuales, de manera gratuita.",502,0,0,crear denominado tarjeta profesor permitir cada docente chile adquirir libro anual manera gratuito
"5. Respetar los acuerdos suscritos por Chile, en materia de Protección y Promoción de las diversidad cultural,",502,0,0,respetar acuerdo suscrito chile materio protección promoción diversidad cultural
específicamente los establecidos por la UNESCO.,502,0,0,específicamente establecido unesco
EJE 4. DESARROLLO INTEGRAL,701,0,0,ejar desarrollo integral
Seguridad Social: preservando el derecho y la calidad del trabajo,701,0,0,seguridad social preservar derecho calidad trabajo
A. INGRESOS DE LOS TRABAJADORES CHILENOS,701,0,0,ingreso trabajador chileno
"Según la Encuesta CASEN 2015, los trabajadores chilenos perciben en promedio $461.951 líquidos al mes,",701,0,0,según encuesta casar trabajador chileno percibir promedio líquido mes
por concepto de ingresos asociados a la ocupación principal.,701,0,0,concepto ingreso asociado ocupación principal
"Sin embargo, la misma CASEN 2015 nos indica que el 53% de los chilenos gana $300.000 líquidos mensuales o menos.",701,0,0,embargo mismo casen indicar chileno ganar líquido mensual menos
"El promedio es más alto ya que los ingresos mayores lo suben,",503,1,-1,promedio alto ingreso mayor subir
sin dar cuenta de la desigualdad de ingresos.,503,1,-1,dar cuenta desigualdad ingreso
"Recordemos que desde el 01 de julio 2017, el sueldo mínimo es de 270.000 pesos.",504,-1,-1,record julio sueldo mínimo peso
Esta situación es muy dispar entre regiones.,503,1,-1,situación dispar región
"Mientras el 50% de los chilenos que habita en Antofagasta, tiene un ingreso mensual de 400.000 pesos o menos,",503,1,-1,mientras chileno habitar antofagasta ingreso mensual pesos menos
el 50% de los habitantes de la Araucanía tiene un ingreso mensual de 250.000 pesos o menos.,503,1,-1,habitante araucanir ingreso mensual pesos menos
B.PROBLEMAS DE LA REFORMA LABORAL DE BACHELET,701,0,0,bproblema reforma laboral bachelet
"De cada 100 trabajadores, 60 trabajan como asalariados en el sector privado.",701,0,0,cada trabajador trabajar asalariado sector privado
"Un poco más de 10, como asalariados del sector público,",701,0,0,asalariado sector público
y casi 4 en el servicio doméstico.,701,0,0,casi servicio doméstico
"En concreto, son 4.883.767 personas las que se encuentran en condición de asalariados privados y se rigen por el Código del Trabajo.",701,0,0,concreto persona encontrar condición asalariado privado regir código trabajo
"Prácticamente el 60% de dichos trabajadores, laboran en empresas medianas y grandes.",701,0,0,prácticamente dicho trabajador laborar empresa mediano grande
"De hecho, un 39,6% lo hace en la gran empresa.",701,0,0,hecho hacer gran empresa
"Lamentablemente, en materia laboral, Chile tiene una baja cobertura en la negociación colectiva.",701,0,0,lamentablemente materia laboral chile bajo coberturo negociación colectivo
"De esta forma, en el 95,2% de las empresas, no existen contratos ni convenios colectivos de trabajo vigentes.",701,0,0,formar empresa no existir contrato ni convenio colectivo trabajo vigente
"En ese sentido, la actual legislación tiene una serie de deficiencias que atentan contra el aumento de la cobertura en la negociación colectiva,",701,0,0,actual legislación serie deficiencia atentar aumento coberturo negociación colectivo
que debiese ser el eje rector de una reforma laboral progresista:,701,0,0,debiesir ser eje rector reforma laboral progresista
Situación de los trabajadores de las micro y pequeñas empresas (MIPEs) .,701,0,0,situación trabajador micro pequeño empresa mip
"La nueva ley estableció quórums de constitución de sindicatos de, por lo menos, 8 personas.",701,0,0,nuevo ley establecer quórums constitución sindicato menos persona
"Eso significa dejar afuera a más de un millón de trabajadores,",701,0,0,significar dejar afuero millón trabajador
prácticamente todos quienes trabajan en las MIPEs.,403,0,1,prácticamente trabajar mip
Situación de los trabajadores con contrato por obra o faena o limitado a la temporada.,701,0,0,situación trabajador contrato obro faena limitado temporada
"Ley establece que las empresas sólo estarán obligadas a negociar en el caso de que la obra o faena transitoria tenga una duración superior a doce meses,",701,0,0,ley establecer empresa sólo obligado negociar caso obra faena transitorio duración superior doce mes
"situación que no se ajusta a la realidad,",701,0,0,situación no ajustar realidad
"puesto que el 85% de los contratos a plazo o por obra o faena, tienen una antigüedad inferior a 12 meses.",701,0,0,poner contrato plazo obra faena antigüedad inferior mes
"Esto genera incentivos perversos, además de dejar fuera de la negociación colectiva a más de 500 mil personas.",701,0,0,generar incentivo perverso además dejar negociación colectivo mil persona
Situación de los trabajadores subcontratados.,701,0,0,situación trabajador subcontratado
"La Ley deja fuera a este tipo de trabajadores, que suman más de 300.000 personas.",701,0,0,ley dejar tipo trabajador sumar persona
C. PROPUESTAS PROGRESISTAS,H,0,0,c propuesta progresista
Los progresistas valoramos los avances cristalizados en la nueva Ley que moderniza el sistema de relaciones laborales en Chile,504,-1,-1,progresista valorar avance cristalizado nuevo ley modernizo sistema relación laboral chile
y protege al trabajador.,504,-1,-1,proteger trabajador
"Sin embargo, es urgente avanzar hacia los siguientes puntos: La ampliación de la cobertura de la negociación colectiva",701,0,0,embargo urgente avanzar hacia siguiente punto ampliación coberturo negociación colectivo
y pensar en una negociación por rama.,701,0,0,pensar negociación ramar
Fomentar la igualdad de género:,503,1,-1,fomentar igualdad género
"Se requiere fortalecer algunos derechos de la mujer trabajadora,",706,0,0,requerir fortalecer derecho mujer trabajador
"a través de distintas medidas (por ejemplo, mejorar la información sobre diferencias de sueldo entre hombres y mujeres, a características iguales;",503,1,-1,través distinto medida ejemplo mejorar información diferencia sueldo hombre mujer característico igual
incorporar obligatoriamente a las mujeres a las comisiones negociadoras).,706,0,0,incorporar obligatoriamente mujer comisión negociador
Aumentar el salario mínimo a 300.000 en julio de 2018.,504,-1,-1,aumentar salario mínimo julio
"A su vez, se garantiza alcanzar un ingreso ético a fin del mandato.",504,-1,-1,vez garantizar alcanzar ingreso ético fin mandato
EJE 4. DESARROLLO INTEGRAL,504,-1,-1,ejar desarrollo integral
Salud: hacia un sistema de salud integral de calidad,504,-1,-1,salud hacia sistema salud integral calidad
1. REFORMA CONSTITUCIONAL,204,0,0,reforma constitucional
"Cualquier reforma en salud requiere, antes que nada, que la Constitución establezca y proclame explícitamente el Derecho Universal a la Salud,",504,-1,-1,cualquiera reforma salud requerir nada constitución establecer proclame explícitamente derecho universal salud
"vale decir el acceso, integralidad y solidaridad y gratuidad.",504,-1,-1,valer decir acceso integralidad solidaridad gratuidad
Esos son los cinco principios fundamentales de un sistema de salud progresista y solidario.,504,-1,-1,cinco principio fundamental sistema salud progresista solidario
"Esto significa cambiar el modelo sanitario actual,",504,-1,-1,significar cambiar modelo sanitario actual
dejando de lado el modelo de subsidio a la demanda (voucher),504,-1,-1,dejar lado modelo subsidio demanda voucher
para hacerse cargo de la salud en todas sus dimensiones y niveles de atención.,504,-1,-1,hacer él cargo salud todo dimensión nivel atención
2. NUEVA POLÍTICA NACIONAL DE FÁRMACOS,504,-1,-1,nuevo política nacional fármaco
"En materia de fármacos, proponemos:",504,-1,-1,materia fármaco proponer
Crear un Laboratorio Chileno de Fármacos que dependa del Estado.,504,-1,-1,crear laboratorio chileno fármaco depender
"Esto permitirá garantizar el debido abastecimiento nacional de la APS,",504,-1,-1,permitir garantizar debido abastecimiento nacional aps
"terminar con la especulación de precios en materia de salud,",504,-1,-1,terminar especulación precio materio salud
y mejorar la prevención de patologías.,504,-1,-1,mejorar prevención patología
"Crear Farmacias Públicas a lo largo del país,",504,-1,-1,crear farmacia público largo país
para garantizar el acceso a medicamentos a toda la población.,504,-1,-1,garantizar acceso medicamento todo población
Estas farmacias tendrán a su disposición la canasta básica de fármacos,504,-1,-1,farmacia disposición canasta básico fármaco
"y venderán los fármacos producidos en el Laboratorio Chileno de Fármacos,",504,-1,-1,vender fármaco producido laboratorio chileno fármaco
además de otros productos.,504,-1,-1,además producto
"Prohibir y fiscalizar la integración vertical entre farmacias, isapres y clínicas.",504,-1,-1,prohibir fiscalizar integración vertical farmacia isapr clínico
"Fomentar las farmacias comunitarias y garantizar la entrega de medicamentos en consultorios, a lo largo del país.",504,-1,-1,fomentar farmacia comunitario garantizar entrega medicamento consultorio largo país
3.FORTALECER LA ATENCIÓN PRIMARIA (APS),504,-1,-1,fortalecer atención primario aps
"Proponemos mejorar la Atención Primaria de Salud,",504,-1,-1,proponer mejorar atención primario salud
"creando el Programa ""Salud para todos"",",504,-1,-1,crear programa salud
el cual supone:,504,-1,-1,suponer
"Desmunicipalizar los consultorios,",504,-1,-1,desmunicipalizar consultorio
garantizando la conservación de los derechos laborales adquiridos por los trabajadores de la salud primaria.,504,-1,-1,garantizar conservación derecho laboral adquirido trabajador salud primario
Proponemos crear Agencias Regionales para la Gestión y Calidad de la APS.,504,-1,-1,proponer crear agencia regional gestión calidad aps
Crear al menos 400 nuevos consultorios en el país.,504,-1,-1,crear menos nuevo consultorio país
"En la APS, Chile tiene aproximadamente 1 médico por 5.000 habitantes,",504,-1,-1,aps chile aproximadamente médico habitante
"cuando debiese ser, al menos, 1 medico por 2.000 habitantes.",504,-1,-1,deber ser menos medico habitante
"EEUU tiene, en APS, 1 médico por 1.250 habitantes.",504,-1,-1,eeuu aps médico habitante
Mejorar la calidad de la atención:,504,-1,-1,mejorar calidad atención
Garantizar un mínimo de 20 minutos de atención por paciente,504,-1,-1,garantizar mínimo minuto atención paciente
Mejorar la integralidad de la atención:,504,-1,-1,mejorar integralidad atención
"Garantizar que cada consultorio cuente, de manera permanente, al menos con un Pediatra, Ginecólogo, Fonoaudiólogo y Kinesiólogo.",504,-1,-1,garantizar cada consultorio contar manera permanente menos pediatro ginecólogo fonoaudiólogo kinesiólogo
Promover e incentivar la carrera médica en la APS:,504,-1,-1,promover incentivar carrera médico aps
"Conservar el Estatuto profesional de los trabajadores de la salud primaria,",504,-1,-1,conservar estatuto profesional trabajador salud primario
que es un derecho ya adquirido.,504,-1,-1,derecho adquirido
"Dotar a los consultorios de una mínima infraestructura,",411,0,1,dotar consultorio mínimo infraestructura
para que se puedan realizar exámenes elementales.,504,-1,-1,poder realizar examen elemental
"Cambiar la Ley 19.378 para ampliar los profesionales que debiesen estar en los CESFAM,",504,-1,-1,cambiar ley ampliar profesional deber cesfam
con incentivos específicos acordes a eso.,402,0,1,incentivo específico acorde
4.QUÉ HACER CON LAS LISTAS DE ESPERA,H,0,0,hacer lista esperar
Diagnóstico,H,0,0,diagnóstico
La población inscrita en sistema público representa el 80% de los usuarios.,504,-1,-1,población inscrito sistema público representar usuario
"Paralelamente a los problemas de salud ya existentes, cómo las enfermedades crónicas no transmisibles (diabetes, hipertensión arterial, obesidad), aparecen nuevas enfermedades,",504,-1,-1,paralelamente problema salud existente cómo enfermedad crónico no transmisibl diabet hipertensión arterial obesidad aparecer nuevo enfermedad
"por ejemplo, relacionadas con el cambio climático,",501,0,0,ejemplo relacionado cambio climático
entre otras cosas debido a la escasez hídrica.,501,0,0,cosa debido escasez hídrico
"El sistema AUGE tiene fallas severas desde un punto de vista ético, social, clínico y epidemiológico.",504,-1,-1,sistema auge falla severo punto visto ético social clínico epidemiológico
"Sin embargo, no existe consenso político para eliminarlo en la actualidad.",504,-1,-1,embargo no existir consenso político eliminar él actualidad
¿Qué proponemos?,504,-1,-1,proponer
"Lo primero es señalar que el 60% de los problemas de lista de espera se podrían resolver en la APS,",504,-1,-1,primero señalar problema listo esperar poder resolver aps
mientras que el 40 % restante requiere sí o sí de atención hospitalaria.,504,-1,-1,mientras restante requerir atención hospitalario
"En otras palabras, alrededor del 60 % de la lista de espera podría resolverse en la APS y en los consultorios,",504,-1,-1,palabra alrededor listo espero poder resolver él aps consultorio
"si estos fuesen fortalecidos con tecnología,",411,0,1,si fortalecido tecnología
equipos médicos,411,0,1,equipo médico
e insumos.,411,0,1,insumos
"Sin embargo, a falta de fortalecer la APS,",504,-1,-1,embargo faltar fortalecer aps
"los pacientes suelen ser derivados a los hospitales,",504,-1,-1,paciente soler ser derivar hospital
sumándose de esta forma a la larga lista de espera ya existente.,504,-1,-1,sumar él forma largo lista esperar existente
"Por tanto, se requiere:",504,-1,-1,requerir
"Recategorizar o reclasificar los problemas con visión clínica epidemiológico,",504,-1,-1,recategorizar reclasificar problema visión clínico epidemiológico
"vale decir, establecer la prioridad de los pacientes según la gravedad de la patología y su nivel de complejidad.",504,-1,-1,valer decir establecer prioridad paciente según gravedad patología nivel complejidad
"Fortalecer los equipos de salud,",504,-1,-1,fortalecer equipo salud
"tecnología (telemedicina),",411,0,1,tecnología telemedicín
insumos,411,0,1,insumos
"y equipamiento en la APS,",411,0,1,equipamiento ap
para dar solución a los problemas que por razones de falta de apoyo en la APS no se resuelven y se terminan derivando a los hospitales.,504,-1,-1,dar solución problema razón faltar apoyo aps no resolver terminar derivar hospital
"Garantizar en la APS, la presencia permanente de especialistas básicos (medicina interna, pediatría, ginecología-obstetricia, cirugía).",504,-1,-1,garantizar aps presencia permanente especialista básico medicina interno pediatrío ginecologíaobstetricia cirugío
4.NUEVA POLÍTICA NACIONAL DE HOSPITALES,504,-1,-1,nuevo política nacional hospital
"En materia de hospitales, proponemos:",504,-1,-1,materia hospital proponer
"Garantizar 12.000 nuevas camas para los hospitales públicos de Chile,",504,-1,-1,garantizar nuevo cama hospital público chile
más las adicionales para los hospitales nuevos.,504,-1,-1,adicional hospital nuevo
Creación de 20 nuevos hospitales de alta complejidad.,504,-1,-1,creación nuevo hospital alto complejidad
"Retirar la Ley de Hospitales Concesionados que profundizan el lucro en salud,",504,-1,-1,retirar ley hospital concesionado profundizar lucro salud
con fondos públicos.,504,-1,-1,fondo público
"Estamos de acuerdo con licitar la construcción de los hospitales,",504,-1,-1,acuerdo licitar construcción hospital
pero su gestión debe quedar en mano del sector público.,504,-1,-1,gestión deber quedar mano sector público
"Reforzar los hospitales ya existentes en todos sus ámbitos (equipo de salud, equipamiento, insumos, tecnología y la integración de todos los niveles del sistema).",504,-1,-1,reforzar hospital existente ámbito equipo salud equipamiento insumos tecnologío integración nivel sistema
5.ESTABLECER OBLIGATORIEDAD DE RENDIR Y APROBAR EL EUNACOM,504,-1,-1,establecer obligatoriedad rendir aprobar eunacom
El Examen Único Nacional de Conocimientos de Medicina (Eunacom) fue creado por la Asociación de Facultades de Medicina en el año 2003.,504,-1,-1,examen único nacional conocimientos medicina eunacom creado asociación facultades medicina año
"Nace de la necesidad de acreditar un mínimo de conocimientos para el ejercicio de la profesión,",504,-1,-1,nacer necesidad acreditar mínimo conocimiento ejercicio profesión
considerando el número creciente de facultades de medicinas,504,-1,-1,considerar número creciente facultad medicina
y las debilidades del sistema de acreditación universitario.,504,-1,-1,debilidad sistema acreditación universitario
"Consideramos necesario conservar el Eunacom como requisito para trabajar en el sistema de salud pública,",504,-1,-1,considerar necesario conservar eunacom requisito trabajar sistema salud público
para garantizar que la atención en el sector público sea de igual calidad que en el sector privado.,504,-1,-1,garantizar atención sector público igual calidad sector privado
"El deporte como política de integración, salud y desarrollo local",502,0,0,deporte político integración salud desarrollo local
"Hoy en día, la actividad física y el deporte se constituyen como agentes fundamentales, para establecer condiciones básicas,",502,0,0,hoy día actividad físico deporte constituir agente fundamental establecer condición básico
"con el objetivo de normalizar las aberrantes diferencias en la calidad de vida de los ciudadanos,",503,1,-1,objetivo normalizar aberrant diferencia calidad vido ciudadano
altamente condicionada al lugar de nacimiento.,503,1,-1,altamente condicionado lugar nacimiento
"El contexto sociocultural, económico y territorial condiciona el acceso al deporte.",503,1,-1,contexto sociocultural económico territorial condicionar acceso deporte
"La Constitución no garantiza que todos los ciudadanos más allá de sus condiciones de origen,",503,1,-1,constitución no garantizar ciudadano allá condición origen
accedan de manera sistemática y gratuita a su práctica.,503,1,-1,accedar manera sistemático gratuito práctico
"Nuestro país presenta indicadores alarmantes, que derivan en una población cada vez más patologizada física y mentalmente,",502,0,0,país presentar indicador alarmante derivar población cada vez patologizar físico mentalmente
"y que tiene proyecciones en el corto plazo gravísimas para la salud de la población,",504,-1,-1,proyección corto plazo gravísimo salud población
sobre todo en nuestros niños que han aumentado de manera exponencial los indicadores de obesidad y sobrepeso.,502,0,0,niño aumentado manera exponencial indicador obesidad sobrepeso
Todo lo anterior va a significar altos costos económicos para el Estado.,502,0,0,anterior ir significar alto costo económico
"En Chile existe una situación post transicional epidemiológica y nutricional,",504,-1,-1,chile existir situación post transicional epidemiológico nutricional
"Caracterizada por el aumento de la expectativa de vida,",504,-1,-1,caracterizado aumento expectativo vida
la prevalencia de enfermedades crónicas no transmisibles,504,-1,-1,prevalenciar enfermedad crónico no transmisibl
y de obesidad.,504,-1,-1,obesidad
Sumado a un estilo de vida sedentario que se manifiesta de manera transversal en nuestra sociedad.,504,-1,-1,sumado estilo vida sedentario manifestar manero transversal sociedad
"Nuestro programa se resume en DEPORTE PARA TODOS, DEPORTE SIEMPRE.",502,0,0,programa resumir deporte deporte siempre
Cada uno de los habitantes de nuestro país debiese ingresar al sistema deportivo nacional desde su infancia y salir de este al fallecer.,502,0,0,cada habitante país deber ingresar sistema deportivo nacional infancia salir fallecer
"Por lo tanto, la cobertura debe cubrir todo el Ciclo Vital.",502,0,0,cobertura deber cubrir ciclo vital
"Nuestra propuesta aborda una permanente práctica del deporte,",502,0,0,propuesta abordo permanente práctico deporte
en todas las edades,502,0,0,todo edad
"y niveles de expresión de este,",502,0,0,nivel expresión
"ya sea lúdico,",502,0,0,lúdico
"formativo,",502,0,0,formativo
competitivo,502,0,0,competitivo
o alto rendimiento.,502,0,0,alto rendimiento
Una sociedad que practica deporte desarrolla un conjunto de factores protectores contra diversas patologías,502,0,0,sociedad practicar deporte desarrollar conjunto factor protector diverso patología
y al mismo tiempo aumenta su sensación de bienestar.,502,0,0,mismo tiempo aumentar sensación bienestar
PROPUESTAS,502,0,0,propuesta
"A continuación, se presentan los cuatro ejes de la propuesta de Deporte y Bienestar:",502,0,0,continuación presentar cuatro eje propuesto deporte bienestar
Derecho garantizado por parte del Estado a la práctica deportiva,502,0,0,derecho garantizado parte práctico deportivo
"La constitución que nos rige no considera al deporte y a la actividad física como un derecho irrenunciable,",204,0,0,constitución regir no considerar deporte actividad físico derecho irrenunciable
"es más, no lo entiende como una obligación por parte del aparato público,",204,0,0,no entender obligación parte aparato público
en cuanto a generar las condiciones mínimas para que la totalidad de la población pueda tener libre acceso a su práctica.,504,-1,-1,cuanto generar condición mínimo totalidad población poder tener libre acceso práctico
La creación del Ministerio del Deporte es un paso significativo,504,-1,-1,creación ministerio deporte paso significativo
", pero no suficiente dada su arquitectura, alcance, presupuesto y marcada centralización.",504,-1,-1,no suficiente dar arquitectura alcance presupuesto marcado centralización
