Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Para avanzar en la contención de las drogas como problema de salud pública, es fundamental que la familia adquiera un liderazgo sólido como principal núcleo de la sociedad.",605.1,-1,0,avanzar contención droga problema salud público fundamental familia adquirir liderazgo sólido principal núcleo sociedad
"Mediante campañas de contacto directo invitaremos a que padres e hijos puedan dialogar sobre las causas y efectos del consumo de drogas, haciendo de la pedagogía familiar un detonante de grandes cambios y hábitos.",605.1,-1,0,mediante campaña contacto directo invitaremos padre hijo poder dialogar causa efecto consumo droga hacer pedagogía familiar detonante grande cambio hábito
3. DESARTICULACIÓN DE LAS REDES DE PRODUCCIÓN:,H,0,0,desarticulación red producción
"Controlar la producción de drogas implica que haya un conjunto de acciones nacionales e internacionales consistentes entre los países productores de cultivos, los abastecedores de precursores y los procesadores.",408,0,-1,controlar producción droga implicar conjunto acción nacional internacional consistente país productor cultivo abastecedor precursor procesador
Nuestra propuesta incluye:,107,0,0,propuesta incluir
a. DIPLOMACIA DE CORRESPONSABILIDAD EN LOS PAÍSES PRODUCTORES DE PRECURSORES QUÍMICOS:,H,0,0,diplomacia corresponsabilidad país productor precursor químico
Es importante que Colombia lidere una campaña global de concienciación y trabajo con los países productores de precursores químicos para que se puedan hacer seguimiento detallado de las órdenes masivas de compras y a la producción y distribución en países que a su vez son productores de drogas.,107,0,0,importante colombia liderir campaña global concienciación trabajo país productor precursor químico poder hacer seguimiento detallado órden masivo compra producción distribución país vez productor droga
Esto permitirá identificar con precisión elementos centrales de las cadenas ilícitas o identificar triangulación en otras naciones.,107,0,0,permitir identificar precisión elemento central cadena ilícito identificar triangulación nación
Este enfoque de inspección global de inventarios y comercio de precursores genera un mayor compromiso internacional y efectividad en el control inteligente de la producción.,107,0,0,enfocar inspección global inventario comercio precursor generar mayor compromiso internacional efectividad control inteligente producción
b. DESARTICULACIÓN DE LABORATORIOS ILEGALES:,H,0,0,b desarticulación laboratorio ilegal
"Mediante acciones de inteligencia y ofensiva de seguridad, identificaremos y desmantelaremos las redes de laboratorios ilegales, dedicados al tráfico de drogas.",605.1,-1,0,mediante acción inteligencia ofensivo seguridad identificarer desmantelaremo red laboratorio ilegal dedicado tráfico droga
"El seguimiento a los insumos de producción, el control a los abastecedores lícitos de químicos y sus zonas de distribución geográfica, será vital en este esfuerzo.",605.1,-1,0,seguimiento insumos producción control abastecedor lícito químico zona distribución geográfico vital esfuerzo
4. DESARTICULAR REDES DEL NARCOTRÁFICO Y MICROTRÁFICO:,H,0,0,desarticular red narcotráfico microtráfico
Mantendremos la presión de la fuerza pública y el aparato judicial para enfrentar las redes de narcotráfico y microtráfico existentes en el país.,605.1,-1,0,mantendrer presión fuerza público aparato judicial enfrentar red narcotráfico microtráfico existente país
Nuestras herramientas serán las siguientes:,605.1,-1,0,herramienta siguiente
a. DESACTIVACIÓN DE REDES DE LAVADO DE ACTIVOS:,H,0,0,desactivación red lavado activo
"La cooperación entre la UIAF, la Fiscalía General de la Nación y la fuerza pública, debe profundizarse para detectar y desarticular las redes de lavado de activos que se constituyen en el combustible del narcotráfico para acrecentar su poder económico.",605.1,-1,0,cooperación uiaf fiscalía general nación fuerza público deber profundizar él detectar desarticular red lavado activo constituir combustible narcotráfico acrecentar poder económico
Colombia ampliará su cooperación con otras naciones en este propósito e involucrará estratégicamente al sector financiero y las redes formales de comerciantes.,605.1,-1,0,colombia ampliar cooperación naciones propósito involucrar estratégicamente sector financiero red formal comerciant
b. ACELERAR LOS PROCESOS DE EXTINCIÓN DE DOMINIO:,H,0,0,b acelerar proceso extinción dominio
"En el proceso de avanzar con efectividad en el desmonte de las redes ilícitas de narcotráfico, adelantaremos una revisión de las normas de extinción de dominio para hacer más expedito el proceso de expropiación, liquidación y monetización de los activos confiscados.",605.1,-1,0,proceso avanzar efectividad desmonte red ilícito narcotráfico adelantaremos revisión norma extinción dominio hacer expedito proceso expropiación liquidación monetización activo confiscado
"El producido de estos procesos debe administrarse de forma tal que sirva para pagar programas de educación, prevención y tratamiento de personas consumidoras de SPA.",504,-1,-1,producido proceso deber administrar él forma tal servir pagar programa educación prevención tratamiento persona consumidora spo
c. SOMETIMIENTO A LA LEY DE LOS CARTELES DE LA DROGA:,H,0,0,c sometimiento ley cartel drogo
Nuestro compromiso con Colombia también se funda en el deseo de someter a la justicia con la presión de la fuerza pública y el aparato judicial a los ciudadanos y organizaciones (carteles) dedicados a la producción de drogas y al narcotráfico.,605.1,-1,0,compromiso colombia funda desear someter justicia presión fuerza público aparato judicial ciudadano organización cartel dedicado producción droga narcotráfico
"No solo mantendremos la cooperación internacional para efectos de extradición y capturas, sino que fortaleceremos la capacidad operacional de las fuerzas armadas para ser cada días más contundentes en desvertebrar el crimen organizado.",605.1,-1,0,no solo mantendrer cooperación internacional efecto extradición captura sino fortalecerer capacidad operacional fuerzas armado ser cada día contundente desvertebrar crimen organizado
d. ENDURECER LAS PENAS Y PERSECUCIÓN DE EXPENDEDORES DE DROGAS EN CENTROS URBANOS:,H,0,0,d endurecer pena persecución expendedor droga centro urbano
"Con el propósito de enfrentar el microtráfico y prevenir el expendio de drogas en centros urbanos, los cuales representan una grave amenaza contra la juventud, endureceremos las penas para castigar a los expendedores y prevenir que los grandes distribuidores recluten población vulnerable para profundizar sus canales de suministro.",605.1,-1,0,propósito enfrentar microtráfico prevenir expendio droga centro urbano cual representar grave amenaza juventud endurecerer pena castigar expendedor prevenir grande distribuidor reclutir población vulnerable profundizar canal suministro
5. UN ENFOQUE MODERNO FRENTE AL CONSUMO Y LA DROGADICCIÓN:,H,0,0,enfocar moderno frente consumo drogadicción
"Reconociendo el consumo de drogas como un problema de salud pública (que alcanza hoy magnitudes endémicas) y amparado en el artículo 49 de la Constitución, daremos un cambio estructural frente al consumo y la adicción.",504,-1,-1,reconocer consumo droga problema salud público alcanzar hoy magnitud endémico amparado artículo constitución dar cambio estructural frente consumo adicción
a. DESCRIMINALIZAR EL CONSUMO DE DROGAS:,H,0,0,descriminalizar consumo droga
Los consumidores no serán tratados como criminales y no se les aplicarán penas privativas de la libertad.,605.2,1,0,consumidor no tratado criminal no aplicar pena privativa libertad
"Por el contrario se aplicarán sanciones administrativas y multas bajo las características de una contravención, aplicando adicionalmente la instrucción pedagógica sobre los daños a la integridad física que producen los alucinógenos y psicotrópicos.",605.2,1,0,contrario aplicar sanción administrativo multa bajo característica contravención aplicar adicionalmente instrucción pedagógicar daño integridad físico producir alucinógeno psicotrópico
b. BRINDAR ATENCIÓN PROFESIONAL DE REHABILITACIÓN AL ADICTO:,H,0,0,b brindar atención profesional rehabilitación adicto
"El Estado con el consentimiento informado de los adictos, brindará servicios pedagógicos y terapéuticos para motivar la rehabilitación y mitigar los efectos sociales de la adicción a las drogas.",504,-1,-1,consentimiento informado adicto brindar servicio pedagógico terapéutico motivar rehabilitación mitigar efecto social adicción droga
Para cumplir con este objetivo el Gobierno Nacional creará una agenda nacional de rehabilitación en estricta coordinación con los gobernantes locales.,504,-1,-1,cumplir objetivo gobierno nacional crear agenda nacional rehabilitación estricto coordinación gobernante local
NUESTRA AGENDA DE PAZ Y RECONCILIACIÓN,H,0,0,agenda paz reconciliación
La paz es un estado al que se llega cuando toda la colectividad asume una cultura de respeto a sus normas y representa un estado ideal por el cual toda sociedad tiene que trabajar constantemente.,106,0,0,paz llegar todo colectividad asumir cultura respeto norma representar ideal todo sociedad trabajar constantemente
Todas las acciones relacionadas con la obtención de la paz implican derechos y deberes.,106,0,0,todo acción relacionado obtención paz implicar derecho deberes
"Por esto entendemos que es obligación del Estado y de toda la sociedad buscarla, garantizarla, lograrla y mantenerla, dentro de unos equilibrios que privilegien los derechos de todos los colombianos y fomenten los deberes que como sociedad impone una cultura de ser una sociedad que pueda convivir de manera pacífica.",106,0,0,entender obligación todo sociedad buscar él garantizar él lograr él mantener él dentro equilibrio privilegien derechos colombiano fomentar deber sociedad imponer cultura ser sociedad poder convivir manera pacífico
"Los efectos de la ausencia de una paz estable, verdadera y justa, han hecho que nuestra sociedad viva insegura, aterrorizada, con desesperanza y desinterés.",106,0,0,efecto ausencio paz estable verdadero justo hecho sociedad vivo inseguro aterrorizado desesperanza desinterés
"Es por ello que para hablar de paz, no se puede partir de premisas equivocadas como lo son los absolutismos militaristas ni mucho menos falsas concesiones irresponsables e inmediatistas.",106,0,0,él hablar paz no poder partir premisa equivocado absolutismos militarista ni menos falso concesión irresponsable inmediatista
"Toda acción violenta crea daños en su mayoría irreparables a la sociedad, a las familias y a las personas y por ello tiene la colectividad la necesidad de trabajar por la reconciliación como único camino a una convivencia pacífica.",106,0,0,todo acción violenta creer daño mayoría irreparable sociedad familia persona él colectividad necesidad trabajar reconciliación único camino convivencia pacífico
"Para ello proponemos unas líneas de acción eficaces, logrables y que garanticen a largo plazo llegar a unas condiciones de paz verdadera, estable y definitiva, no solo por el bien de los colombianos, sino en consonancia con nuestras obligaciones internacionales en materia de convivencia y seguridad.",106,0,0,él proponer uno línea acción eficaz lograbl garantizar largo plazo llegar uno condición paz verdadero estable definitivo no solo bien colombiano sino consonanciar obligación internacional materio convivencio seguridad
PROPONEMOS:,H,0,0,proponer
1. SIN DESARME NO HAY PAZ:,H,0,0,desarme no paz
"La consecución de la paz por la vía negociada únicamente puede ser efectiva mediante un desarme, desmovilización y reinserción verificable y eficaz.",105,0,0,consecución paz vía negociado únicamente poder ser efectivo mediante desar yo desmovilización reinserción verificable eficaz
2. PAZ CON CESE DE ACTIVIDADES CRIMINALES:,H,0,0,paz cesar actividad criminal
"El Estado está obligado a garantizar la paz y la seguridad y, por ello, no puede renunciar al monopolio legítimo de las armas, ni sustraerse de velar por el imperio de la ley y la consolidación del Estado Social de Derecho.",202.1,0,0,obligado garantizar paz seguridad él no poder renunciar monopolio legítimo arma ni sustraer él velar imperio ley consolidación social derecho
La voluntad de paz únicamente puede provenir de un cese inmediato de actividades criminales de parte de aquellos que viven al margen de la ley.,605.1,-1,0,voluntad paz únicamente poder provenir cese inmediato actividad criminal parte aquel vivir margen ley
3. PAZ SIN COMPROMETER LA INSTITUCIONALIDAD:,H,0,0,paz comprometer institucionalidad
"Las negociaciones únicamente pueden partir de una voluntad real de paz, y no como medio de presión política o desequilibrio entre la obligación del Estado de mantener el orden, y la intención gubernamental de apuntarse éxitos inmediatos.",106,0,0,negociación únicamente poder partir voluntad real paz no medio presión político desequilibrio obligación mantener orden intención gubernamental apuntar él éxito inmediato
"Esto se traduce en la imposibilidad de hacer concesiones territoriales, replegar o desmovilizar las fuerzas armadas legitimas del Estado, ni permitir que grupos al margen de la ley sean los garantes temporales del orden y la seguridad en medio de negociaciones o acercamientos, y mucho menos quienes determinen los linderos de las libertades y los derechos constitucionales de los ciudadanos de bien.",106,0,0,traducir imposibilidad hacer concesión territorial replegar desmovilizar fuerza armado legitima ni permitir grupo margen ley garant temporal orden seguridad medio negociación acercamiento menos determinir lindero libertades derechos constitucional ciudadano bien
"4. PAZ CON VERDAD, JUSTICIA Y REPARACIÓN:",H,0,0,paz verdad justicia reparación
"La verdad constituye el valor fundamental en aras de conseguir la paz, para ello es imperativo que las acciones terroristas armadas cesen, y la responsabilidad por actuaciones que se generen durante fases de negociación sean asumidas, investigadas y sancionadas por el Estado, aun en el marco de los acercamientos.",305.6,0,0,verdad constituir valor fundamental ara conseguir paz él imperativo acción terrorista armado cesen responsabilidad actuación generir fase negociación asumido investigado sancionada aun marco acercamiento
PAZ CON CUMPLIMIENTO DE LAS OBLIGACIONES CON EL DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS:,H,0,0,paz cumplimiento obligación derecho internacional derechos humanos
Las fuerzas armadas obedecen a una línea de mando en donde el comandante en jefe es el Presidente de la República.,201.2,1,0,fuerza armado obedecer línea mando comandante jefe presidente república
"Su actuar siempre debe ir en consonancia con el orden legal constitucional, interno e internacional, especialmente en aquellas materias que versen sobre DDHH y DIH.",201.2,1,0,actuar siempre deber ir consonancia orden legal constitucional interno internacional especialmente aquel materia versen ddhh dih
"En igual sentido, la única posibilidad de una paz verdadera provendrá de una sujeción total y absoluta de los actores armados a dichas obligaciones.",201.2,1,0,igual único posibilidad paz verdadero provenir sujeción total absoluto actor armado dicho obligación
5. PAZ CON PENAS PRIVATIVAS DE LA LIBERTAD POR CRÍMENES DE LESA HUMANIDAD:,H,0,0,paz pena privativa libertad crímén lés humanidad
"La desmovilización efectiva y definitiva de efectivos de organizaciones delictivas al margen de la ley supone la asunción de responsabilidades, y por ello debe venir acompañada de las penas (privativas de la libertad, de reparación y de cooperación), necesarias para satisfacer la transgresión del Estado de Derecho en el marco de una negociación que responda a la gravedad de los crímenes cometidos, en consonancia con las obligaciones internacionales en materia de protección, promoción, defensa y vigencia de los DDHH y el DIH, especialmente aquellas que engloben crímenes de derecho internacional.",605.1,-1,0,desmovilización efectivo definitivo efectivo organización delictivo margen ley suponer asunción responsabilidad él deber venir acompañado pena privativa libertad reparación cooperación necesario satisfacer transgresión derecho marco negociación respondo gravedad crimen cometido consonanciar obligación internacional materio protección promoción defensa vigencia ddhh dih especialmente aquel englobir crimen derecho internacional
6. PAZ CON REINSERCIÓN Y CONVIVENCIA:,H,0,0,paz reinserción convivencia
"Las bases armadas de los grupos terroristas - en la medida de sus responsabilidades penales -, deben contar con una adecuada oferta de reinserción efectiva a la sociedad civil mediante el estudio, el trabajo y la posibilidad de un futuro mejor como miembros productivos, bien sea a través de emprendimientos, conformación de cultura de paz y/o asociación cooperativa para fines lícitos.",606.1,-1,0,base armado grupo terrorista medido responsabilidad penal deber contar adecuado oferta reinserción efectivo sociedad civil mediante estudio trabajo posibilidad futuro mejor miembro productivo bien través emprendimiento conformación cultura paz asociación cooperativo fin lícito
7. PAZ SIN ELEGIBILIDAD POLÍTICA DE CRIMINALES DE LESA HUMANIDAD:,H,0,0,paz elegibilidad político criminal lés humanidad
"La imposibilidad de garantizar participación política a responsables de crímenes internacionales no deviene de un capricho político, sino de obligaciones legales de orden superior en materia de protección efectiva de los DDHH y el DIH, constituyéndose estas en obligaciones de orden público internacional, que no pueden ser limitadas, matizadas, ni suspendidas por el Estado colombiano.",201.2,1,0,imposibilidad garantizar participación político responsable crimen internacional no devenir capricho político sino obligación legal orden superior materio protección efectivo ddhh dih constituyéndose obligación orden público internacional no poder ser limitar matizado ni suspendidas colombiano
"Aquellos que han cometido delitos políticos - calificados así por las leyes y autoridades del Estado en concordancia con el Derecho Internacional -, podrán acceder a la elegibilidad política en cumplimiento de los postulados de no repetición y sometimiento a las normas, especialmente aquellas que versen sobre participación política, sin que su condición de “desmovilización” les genere derechos adicionales o inmunidades futuras por sanciones administrativas, penales, y/o de destitución por responsabilidad disciplinaria o fiscal.",201.2,1,0,aquel cometido delito político calificado así ley autoridad concordancia derecho internacional poder acceder elegibilidad político cumplimiento postulado no repetición sometimiento norma especialmente aquel versen participación político condición desmovilización genere derechos adicional inmunidad futuro sanción administrativo penal destitución responsabilidad disciplinario fiscal
8. PAZ CON ATENCIÓN Y REPARACIÓN DE VÍCTIMAS:,H,0,0,paz atención reparación víctima
La reparación de las víctimas es un deber de los victimarios.,305.6,0,0,reparación víctima deber victimario
"Es por ello que, así como el Estado responde por las transgresiones y condenas que le son impuestas, y busca mecanismos efectivos y eficientes como la reparación por la vía administrativa, aquellos grupos armados que deseen alcanzar la paz están en la obligación de garantizar una reparación efectiva, la cual debe cimentarse en no seguir reclutando a menores de edad, la entrega de bienes adquiridos durante el desarrollo de actividades criminales, para constituir un fondo administrado por el Estado para resarcir y reparar a las víctimas.",305.6,0,0,él así responder transgresión condena impuesto buscar mecanismo efectivo eficiente reparación vía administrativo aquel grupo armado deseir alcanzar paz obligación garantizar reparación efectivo deber cimentar él no seguir reclutar menor edad entrega bién adquirido desarrollo actividad criminal constituir fondo administrado resarcir reparar víctima
9. PAZ BAJO EL PRINCIPIO DE NO REPETICIÓN:,H,0,0,paz bajo principio no repetición
"El blanqueamiento de capitales, el ocultamiento de bienes, la ausencia de verdad, y cualquier otra conducta que atente contra la reparación efectiva, deberá ser sancionada como una violación del principio de “no repetición” y generará consecuencias de orden jurídico y político por reincidencia.",605.1,-1,0,blanqueamiento capital ocultamientir bien ausencia verdad cualquiera conducta atente reparación efectivo deber ser sancionar violación principio no repetición generar consecuencia orden jurídico político reincidencia
10. PAZ CON VERIFICACIÓN INTERNACIONAL:,H,0,0,paz verificación internacional
La paz es un fin común de la humanidad.,107,0,0,paz fin común humanidad
"La participación y verificación internacional es garantía de observancia y acompañamiento imparcial, y por ello deberá adelantarse en el marco del Derecho Internacional y las relaciones diplomáticas.",107,0,0,participación verificación internacional garantía observancia acompañamiento imparcial él deber adelantar él marco derecho internacional relación diplomático
"Para esto, el Estado y los grupos al margen de la ley podrán aceptar verificación internacional de Estados u Organizaciones Internacionales que deseen coadyuvar con dicho esfuerzo, de acuerdo con el marco jurídico preexistente en materia de observancia, imparcialidad, no injerencia, no intervención y respeto por la soberanía.",107,0,0,grupo margen ley poder aceptar verificación internacional u organización internacional deseir coadyuvar dicho esfuerzo acuerdo marco jurídico preexistente materio observancio imparcialidad no injerencia no intervención respeto soberanir
Para esto es fundamental la suscripción de un mandato y hoja de ruta que garantice una participación equilibrada de terceros.,107,0,0,fundamental suscripción mandato hoja rutar garantice participación equilibrado tercero
11. PAZ CON RECONCILIACIÓN:,H,0,0,paz reconciliación
Para que reine una verdadera paz en nuestro país tenemos que hacer de la reconciliación el motor de la convivencia.,606.1,-1,0,reine verdadero paz país hacer reconciliación motor convivencia
"La reconciliación requiere medidas concretas, oportunas y creíbles.",606.1,-1,0,reconciliación requerir medida concreto oportuno creíble
Por eso le proponemos a Colombia:,605.1,-1,0,proponer colombia
"12. PREVENCIÓN, PREVENCIÓN Y PREVENCIÓN:",H,0,0,prevención prevención prevención
No permitiremos que la violencia y los grupos armados ilegales sigan generando más familias víctimas.,605.1,-1,0,no permitirer violencia grupo armado ilegal seguir generar familia víctima
La Seguridad Democrática en todo el territorio es el principal mecanismo de garantía de no repetición de las condiciones de beligerancia y violencia constante contra la sociedad y sus instituciones.,605.1,-1,0,seguridad democrático territorio principal mecanismo garantir no repetición condición beligerancia violencia constante sociedad institución
Aseguraremos que las bandas criminales sean capturadas y sus víctimas atendidas y apoyadas.,605.1,-1,0,asegurarer banda criminal capturado víctima atendido apoyado
13. VERDADERA ATENCIÓN PSICOSOCIAL Y REHABILITACIÓN EN TODOS LOS NIVELES:,H,0,0,verdadero atención psicosocial rehabilitación nivel
De nada sirve seguir avanzando en reparaciones e indemnización sino se supera el duelo y se logran disminuir o superar los rencores y odios que resultan inevitables.,504,-1,-1,nada servir seguir avanzar reparación indemnización sino superar duelo lograr disminuir superar rencor odio resultar inevitable
El sistema de salud proveerá un programa amplio y efectivo de atención psicosocial de las víctimas de la violencia.,504,-1,-1,sistema salud proveer programa amplio efectivo atención psicosocial víctima violencio
"En especial, para las mujeres, las viudas y los niños víctimas.",504,-1,-1,especial mujer viuda niño víctima
14. USO INTELIGENTE DE LA REPARACIÓN PARA CONSTRUIR ACTIVOS DE LAS FAMILIAS VÍCTIMAS:,H,0,0,uso inteligente reparación construir activo familia víctima
"Se trabajará para que los importantes montos de reparación que serán entregados a las familias víctimas, sean invertidos en educación, vivienda o tierras.",504,-1,-1,trabajar importante monto reparación entregado familia víctima invertido educación viviendo tierra
De modo que se protejan de una mejor manera ante futuros riesgos.,504,-1,-1,modo proteger mejor manera futuro riesgo
15. EL RETORNO AL CAMPO COMO PROMOTOR DEL DESARROLLO RURAL:,H,0,0,retorno campo promotor desarrollo rural
"Se tendrá un programa activo de retorno al campo, con incentivos en seguridad alimentaria, producción agrícola y mejoramiento de vivienda y servicios públicos esenciales.",504,-1,-1,programa activo retorno campo incentivo seguridad alimentario producción agrícola mejoramiento vivienda servicio público esencial
El Ejército colombiano asegurará que todos los retornados a los campos tengan seguridad y protección.,605.1,-1,0,ejército colombiano asegurar retornado campo seguridad protección
Aseguraremos que las ciudades capitales puedan invertir recursos de vivienda en zonas de retorno cercanas.,504,-1,-1,asegurarer ciudad capital poder invertir recurso viviendo zona retorno cercano
16. CONSTRUIREMOS Y RECONSTRUIREMOS 50 CENTROS POBLADOS DE RECONCILIACIÓN:,H,0,0,construirer reconstruir centro poblado reconciliación
Estos serán centros poblados en zonas rurales con potencial de desarrollo agrícola.,504,-1,-1,centro poblado zona rural potencial desarrollo agrícola
"Tendrán soluciones de vivienda, servicios públicos, centro de salud, centro educativo, vías de acceso a las propiedades, además de un telecentro digital y energía solar.",504,-1,-1,solución vivienda servicio público centro salud centro educativo vía acceso propiedad además telecentro digital energía solar
"Allí podrán ubicarse voluntariamente y por un periodo no inferior a cinco años, familias víctimas reubicadas, reintegrados y población campesina pobre.",503,1,-1,allí poder ubicar él voluntariamente periodo no inferior cinco año familia víctima reubicada reintegrado población campesino pobre
"EN MATERIA DE JUSTICIA Y PAZ, TODOS LOS CABECILLAS Y JEFES DE FRENTE DE LA GUERRILLA PAGARÁN CÁRCEL Y SUS BIENES SERÁN ENTREGADOS O INCAUTADOS con el fin de ser destinados a la reparación de las víctimas de la violencia.",605.1,-1,0,materia justicia paz cabecil él jefe frente guerrilla pagar cárcel bién entregado incautado fin ser destinar reparación víctima violencia
NUESTRA AGENDA DE JUSTICIA,H,0,0,agenda justicia
1. UN MINISTERIO DE JUSTICIA EJECUTIVO Y EFICAZ:,H,0,0,ministerio justicia ejecutivo eficaz
El Ministerio de Justicia debe convertirse en un órgano efectivo de diseño e implementación de políticas públicas que contribuyan a una mejor coordinación entre el poder ejecutivo y la rama judicial.,202.1,0,0,ministerio justicia deber convertir él órgano efectivo diseño implementación política público contribuir mejor coordinación poder ejecutivo rama judicial
"El Ministerio está llamado a promover una mejor capacitación técnica de los funcionarios de la rama, construir infraestructura tecnológica que facilite la celeridad en la administración sectorial, facilitar el análisis de los factores que detonan y aceleran la criminalidad, con el objetivo de identificar medidas preventivas y punitivas, acompañar el proceso de descentralización de los servicios judiciales con los mejores estándares de desempeño y servicio al ciudadano.",303,0,0,ministerio llamado promover mejor capacitación técnico funcionario ramar construir infraestructura tecnológico facilite celeridad administración sectorial facilitar análisis factor detonar aceleran criminalidad objetivo identificar medida preventivo punitiva acompañar proceso descentralización servicio judicial mejor estándar desempeño servicio ciudadano
2. MEJORAR LA GESTIÓN PENITENCIARIA Y CARCELARIA Y REDUCIR DE MANERA PRIORITARIA EL HACINAMIENTO:,H,0,0,mejorar gestión penitenciario carcelario reducir manera prioritario hacinamiento
Es necesario que el Gobierno enfrente la situación del sector penitenciario y carcelario de manera eficiente.,303,0,0,necesario gobierno enfrente situación sector penitenciario carcelario manera eficiente
"Las condiciones de nuestras cárceles evidencian problemas de hacinamiento, inseguridad y vulneración de los derechos humanos que deben ser abordados estructuralmente.",201.2,1,0,condición cárcel evidenciar problema hacinamiento inseguridad vulneración derechos humanos deber ser abordar estructuralmente
"Esto implica la construcción de nueva infraestructura, el monitoreo a la población carcelaria, la supervisión constante de las condiciones humanitarias, la mejora en los estándares de seguridad y la desconcentración geográfica de reclusos.",201.2,1,0,implicar construcción nuevo infraestructura monitoreo población carcelario supervisión constante condición humanitario mejor estándar seguridad desconcentración geográfico recluso
"De igual manera se requiere replantear los beneficios carcelarios a los reclusos de mayor peligrosidad, previniendo la reincidencia criminal desde los centros penitenciarios.",605.1,-1,0,igual manera requerir replantear beneficio carcelario recluso mayor peligrosidad prevenir reincidencia criminal centro penitenciario
3. MODERNIZAR EL DESEMPEÑO OPERACIONAL DEL SECTOR JUSTICIA:,H,0,0,modernizar desempeño operacional sector justicia
El Gobierno central debe acompañar al Consejo Superior de la Judicatura y a todo el sector justicia en la modernización de su estructura institucional.,303,0,0,gobierno central deber acompañar consejo superior judicatura sector justicia modernización estructura institucional
"La sistematización ordenada de los despachos judiciales, la gestión de información en tiempo real y el acceso a jurisprudencia y doctrina por parte de jueces y fiscales es central para una mayor eficiencia de la rama.",303,0,0,sistematización ordenado despacho judicial gestión información tiempo real acceso jurisprudencia doctrina parte juez fiscal central mayor eficiencia ramar
Sin duda este proceso debe ser acompañado de programas de capacitación e innovación y una nueva política de identificación de talento y gestión de recursos humanos hacia el futuro.,303,0,0,dudar proceso deber ser acompañar programa capacitación innovación nuevo política identificación talento gestión recurso humano hacia futuro
4. FORTALECER LA FISCALÍA GENERAL DE LA NACIÓN:,H,0,0,fortalecer fiscalía general nación
Para hacer cada vez más efectivo el sector justicia es necesario que la Fiscalía General de la Nación (FGN) cuente con los recursos presupuestales y operacionales necesarios.,303,0,0,hacer cada vez efectivo sector justicia necesario fiscalía general nación fgn  contar recurso presupuestal operacional necesario
"Con una Fiscalía independiente y basada en una rendición de cuentas transparente, la lucha contra el crimen será cada vez más sólida y eficiente.",202.1,0,0,fiscalía independiente basado rendición cuenta transparente luchar crimar cada vez sólido eficiente
"En este proceso el Gobierno debe instar a que la FGN mejore sus procesos de selección y nominación de funcionarios, procurando los mejores estándares técnicos, éticos y personales.",303,0,0,proceso gobierno deber instar fgn mejorar proceso selección nominación funcionario procurar mejor estándar técnico ético personal
Del mismo modo el sistema penal acusatorio debe ser fortalecido garantizando que su operación responda a los mejores estándares internacionales de garantías procesales.,202.1,0,0,mismo modo sistema penal acusatorio deber ser fortalecer garantizar operación responder mejor estándar internacional garantía procesal
5. CORREGIR LAS FALLAS ESTRUCTURALES DEL SISTEMA PENAL ACUSATORIO:,H,0,0,corregir falla estructural sistema penal acusatorio
Le daremos prioridad a realizar una revisión del sistema Penal Acusatorio enfocado en:,201.2,1,0,dar prioridad realizar revisión sistema penal acusatorio enfocado
a. Garantizar el principio de Presunción de Inocencia.,201.2,1,0,garantizar principio presunción inocencio
Es necesario que todos los ciudadanos gocen de plenas garantías para ejercer el derecho a la defensa.,201.2,1,0,necesario ciudadano gocir plena garantía ejercer derecho defensa
