Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Con la experiencia de haber diseñado el Programa “MIVIVIENDA”, nos comprometemos a aplicar un modelo similar para la creación del Programa “Empresas Emprendoras”,",402,0,1,experiencia haber diseñar programa miviviendo comprometer aplicar modelo similar creación programa empresa emprendora
"utilizando en forma integrada los conceptos de “clústeres” y de asociaciones público-privadas a fin de posibilitar la creación, crecimiento y competitividad del sector de las pequeñas y micro empresas.",402,0,1,utilizar forma integrado concepto clúster asociación públicoprivada fin posibilitar creación crecimiento competitividad sector pequeño micro empresa
"Para ello identificaremos Unidades Microeconómicas Mínimas Viables -UMMV- , conformadas por conjuntos de población económicamente estructurados en microempresas y capaces de generar condiciones económicas suficientes para garantizar el pleno empleo de sus integrantes, así como un excedente económico adecuado que le permita su sostenibilidad en el tiempo bajo condiciones de competencia de mercado y libres de todo subsidio estatal u otra naturaleza.",402,0,1,él identificarer unidad microeconómica mínimo viable ummv conformado conjunto población económicamente estructurado microempresa capaz generar condición económico suficiente garantizar pleno empleo integrante así excedente económico adecuado permitir sostenibilidad tiempo bajo condición competencia mercado libre subsidio estatal u naturaleza
"Estos conjuntos de microempresas serán estructurados en “clústeres” conectados con mercados previamente identificados, a través de asociaciones público-privadas.",402,0,1,conjunto microempresa estructurado clúster conectado mercado previamente identificado través asociación públicoprivada
"La producción de estos clústeres estará orientada, en primer lugar, a satisfacer las necesidades de autoconsumo de las familias que forman parte de los mismos,",402,0,1,producción clúster orientado primero lugar satisfacer necesidad autoconsumo familia formar parte mismo
de manera que el autoconsumo de estos productos y servicios será el primer factor de definición de la demanda sustentable mínima.,402,0,1,manera autoconsumo producto servicio primero factor definición demanda sustentable mínimo
El segundo factor de sostenibilidad de la demanda será la posible vinculación de los productos y servicios generados por los “clústeres” con demanda externa a la UMMV.,408,0,-1,segundo factor sostenibilidad demanda posible vinculación producto servicio generado clúster demanda externo ummv
"Nuestro gobierno establecerá el Programa EMPRESAS EMPRENDEDORAS con el fin de realizar, conjuntamente con el sector privado académico y empresarial, los estudios de factibilidad y la organización de estos “clusteres”, identificando la demanda interna y externa al clúster, y asistencia para su organización;",411,0,1,gobierno establecer programa empresa emprendedor fin realizar conjuntamente sector privado académico empresarial estudio factibilidad organización cluster identificar demanda interno externo clúster asistencia organización
así como estableciendo un fondo similar al de MIVIVIENDA que permita que los “clústeres” puedan acceder a créditos del sector privado a tasas de interés que los hagan sostenibles.,402,0,1,así establecer fondo similar mivivienda permitir clúster poder acceder crédito sector privado tasa interés hacer sostenible
7. El Sector Cooperativo será reconocido y promovido por el Estado.,403,0,1,sector cooperativo reconocido promovido
Dotaremos al Sector Cooperativo de una legislación moderna y ágil que le permita competir en igualdad de condiciones con otras empresas del Sector Privado.,403,0,1,dotar sector cooperativo legislación moderno ágil permitir competir igualdad condiciones empresa sector privado
Reconoceremos las diferencias que existen entre las cooperativas y los actos cooperativos que ellas desarrollan frente a las empresas mercantiles.,403,0,1,reconocerer diferencia existir cooperativo acto cooperativo desarrollar frente empresa mercantil
Promoveremos la existencia de un auténtico movimiento cooperativo de usuarios y de trabajadores y,403,0,1,promoverer existencia auténtico movimiento cooperativo usuario trabajador
fiscalizaremos y sancionaremos a quienes abusen de esta forma societaria.,403,0,1,fiscalizarer sancionarer abusen forma societario
"Brindaremos un marco normativo adecuado para el desarrollo de las cooperativas de trabajadores y empresas autogestionarias, diferenciándolas de las empresas mercantiles de intermediación laboral.",403,0,1,brindarer marco normativo adecuado desarrollo cooperativo trabajador empresa autogestionaria diferenciándola empresa mercantil intermediación laboral
"EJE 15. CONSTRUYENDO MÁS CARRETERAS, PUERTOS Y AEROPUERTOS.",411,0,1,eje construir carretera puerto aeropuerto
"Para seguir creciendo, el Perú requiere mejorar sustantivamente la infraestructura productiva.",411,0,1,seguir crecer perú requerir mejorar sustantivamente infraestructura productivo
"Una excelente métrica que permite no sólo conocer nuestros niveles de eficiencia, sino nuestra verdadera capacidad de ser competitivos ante el mundo, es el costo logístico que marca nuestras operaciones.",411,0,1,no excelente métrica permitir no sólo conocer nivel eficiencia sino verdadero capacidad ser competitivo mundo costo logístico marca operación
"El costo logístico es el que incluye la totalidad de aspectos que afectan el movimiento de bienes: trámites (esencialmente generados por procedimientos legales), costos administrativos (incluyen seguros, seguridad y pérdidas), almacenaje (mermas, deterioros y almacenajes), inventarios (financieros, stocks, mercaderías en tránsito) y transporte (fletes).",411,0,1,costo logístico incluir totalidad aspecto afectar movimiento bién trámite esencialmente generado procedimiento legal costo administrativo incluir seguro seguridad pérdida almacenajar merma deterioro almacenaj inventario financiero stock mercaderías tránsito transporte flet
"Mientras en el Perú el costo logístico asciende en promedio al 32% del costo de un producto exportado, en Chile es de 18% y en Singapur apenas alcanza el 8.5%.",411,0,1,mientras perú costo logístico ascender promedio costo producto exportado chile singapur apenas alcanzar
"El costo logístico es una buena medida, entonces, para saber si la infraestructura de un país es competitiva o no.",411,0,1,costo logístico buen medida entonces saber si infraestructura país competitivo no
"Esto que aparentemente es una desventaja para el Perú, en realidad constituye una gran oportunidad",411,0,1,aparentemente desventaja perú realidad constituir gran oportunidad
"Si con estos índices estamos exportando los volúmenes ya conocidos, es evidente que el Perú será capaz de enormes avances, cuando el gobierno reduzca estas ineficiencias.",411,0,1,si índice exportar volumen conocido evidente perú capaz enorme avance gobierno reducir ineficiencia
Nuestro objetivo es bajar este costo logístico por lo menos a 20% en los próximos 5 años.,411,0,1,objetivo bajar costo logístico menos próximo año
1. Hacer un gran esfuerzo en la construcción de carreteras y grandes obras de infraestructura.,411,0,1,hacer gran esfuerzo construcción carretero grande obra infraestructuro
"Impulsaremos este gran esfuerzo de 2 maneras: con modelos de asociación público privada,",411,0,1,impulsarer gran esfuerzo manera modelo asociación público privado
"y si en los casos de no contar con suficientes atractivos o altos riesgos, con total participación estatal.",411,0,1,si caso no contar suficiente atractivo alto riesgo total participación estatal
"2. Impulsar la integración vial de las regiones del país, conectando toda esta plataforma vial con los países vecinos para impulsar el comercio con ellos.",411,0,1,impulsar integración vial región país conectar todo plataforma vial país vecino impulsar comercio
"Queremos que sean realidad las tres carreteras longitudinales del país: La panamericana, la que cruza los andes y la marginal de la selva.",411,0,1,querer realidad tres carretera longitudinal país panamericana cruzar andes marginal selva
"3. Establecer la conexión de ciudades para fomentar el intercambio comercial, para unir costa, sierra y selva, impulsando las carreteras transversales, que permitan la salida de productos del interior del país.",411,0,1,establecer conexión ciudad fomentar intercambio comercial unir costa sierra selir impulsar carretera transversal permitir salido producto interior país
"4. Mejorar los accesos e incrementar la capacidad operativa de puertos, como el Callao",411,0,1,mejorar acceso incrementar capacidad operativo puerto callao
"así como impulsar la concesión de los puertos de Salaverry, Pisco, Pucallpa y Yurimaguas entre otros.",411,0,1,así impulsar concesión puerto salaverry pisco pucallpa yurimagua
"5. Ampliar la capacidad de los aeropuertos, para que los principales aeropuertos del país tengan mejor infraestructura, mejoren los niveles de seguridad e",411,0,1,ampliar capacidad aeropuerto principal aeropuerto país mejor infraestructura mejorar nivel seguridad
incorporen tecnología para ampliar la capacidad operativa.,411,0,1,incorporar tecnología ampliar capacidad operativo
"6. Impulsar el transporte multimodal, buscando la máxima conectividad de las diferentes modalidades de transporte (agua, tierra y aire),",411,0,1,impulsar transporte multimodal buscar máximo conectividad diferente modalidad transporte agua tierro aire
"incluyendo programas agresivos de inversión en redes de ferrocarriles, fundamentalmente para los ejes de alto tránsito.",411,0,1,incluir programa agresivo inversión red ferrocarril fundamentalmente eje alto tránsito
"7. Proponemos medidas que permitan reducir los tiempos, tales como la simplificación de procesos,",411,0,1,proponer medida permitir reducir tiempo tal simplificación proceso
"la expansión las ventanillas únicas,",411,0,1,expansión ventanillar único
"la incorporación de tecnologías de firma digital para la eliminación de papeles,",411,0,1,incorporación tecnología firma digital eliminación papel
y el mejoramiento de los mecanismos de certificación.,411,0,1,mejoramiento mecanismo certificación
EJE 16. IMPULSANDO NUESTRAS VENTAJAS COMPETITIVAS EN EL TURISMO,408,0,-1,eje impulsar ventaja competitivo turismo
"El turismo contribuye sustancialmente a la economía del Perú mediante la generación de ingresos y empleos, así como con la producción de efectos multiplicadores indirectos en casi todas las actividades productivasagricultura, industria, servicios – que finalmente conllevan beneficios económicos, sociales y culturales, para el país.",408,0,-1,turismo contribuir sustancialmente economía perú mediante generación ingreso empleo así producción efecto multiplicador indirecto casi todo actividad productivasagriculturo industrio servicio finalmente conllevar beneficio económico social cultural país
"Sin embargo, actualmente continúa subutilizado, con una alta concentración de demanda en el circuito sur, especialmente en el eje Cusco Machu Pichu y bajos niveles de desarrollo en las zonas Norte y Central.",408,0,-1,embargo actualmente continuar subutilizado alto concentración demando circuito sur especialmente eje cusco machu pichu bajo nivel desarrollo zona norte central
"Para superar esta situación y aprovechar competitivamente sus beneficios, consideraremos al turismo como actividad estratégica prioritaria para el desarrollo integral del Perú,",408,0,-1,superar situación aprovechar competitivamente beneficio considerarar turismo actividad estratégico prioritario desarrollo integral perú
"ejecutando procesos de planificación estratégica,",404,0,1,ejecutar proceso planificación estratégico
"así como, promoveremos y realizaremos las inversiones necesarias, con el objetivo central de poner en operación para el turismo interno y externo, las zonas turísticas potenciales,",408,0,-1,así promoveremos realizarer inversión necesario objetivo central poner operación turismo interno externo zona turístico potencial
considerando al turismo como instrumento para combatir la pobreza y elevar el nivel de vida de la población.,503,1,-1,considerar turismo instrumento combatir pobreza elevar nivel vido población
1. Consolidar tres macro-circuitos turísticos.,411,0,1,consolidar tres macrocircuito turístico
"La operación planificada del turismo, se realiza mediante el recorrido de rutas o circuitos que superan los límites geopolíticos establecidos y son implementados en función de la evaluación de los atractivos, la infraestructura y los servicios.",411,0,1,operación planificado turismo realizar mediante recorrido ruta circuito superar límite geopolítico establecido implementado función evaluación atractivo infraestructura servicio
"En el caso del Perú, está estructuración fue establecida, analizada y evaluada en el “Plan Maestro del Desarrollo Turístico Nacional”, elaborado con el objetivo de aliviar la pobreza y el desequilibrio regional, pero este plan aun no se ha implementado.",411,0,1,caso perú estructuración establecido analizado evaluado plan maestro desarrollo turístico nacional elaborado objetivo aliviar pobreza desequilibrio regional plan aun no implementado
"Actualizaremos los planteamientos del Plan Maestro, adecuándolo a la nueva infraestructura que se está implementando, sobre todo en campo del transporte e",411,0,1,actualizarer planteamiento plar maestro adecuándolo nuevo infraestructura implementar campo transporte
"impulsaremos el desarrollo de los siguientes grandes circuitos turísticos, que cubren todo el territorio nacional:",411,0,1,impulsarer desarrollo siguiente grande circuito turístico cubrir territorio nacional
a. Circuito Turístico Nor-Amazónico: Incorporando al circuito norte el poderoso atractivo de la Amazonía.,411,0,1,circuito turístico noramazónico incorporar circuito norte poderoso atractivo amazonir
"b. Circuito Turístico del Centro: Incorporando los atractivos de los múltiples pisos ecológicos de la costa, sierra y selva.",411,0,1,b circuito turístico centro incorporar atractivo múltiple piso ecológico costa sierra selva
"c. Circuito Turístico del Sur: Consolidando la utilización actual de sus atractivos, mejorando la calidad y",411,0,1,c circuito turístico sur consolidar utilización actual atractivo mejorar calidad
promoviendo su sostenibilidad.,416.2,0,-1,promover sostenibilidad
2. Hacer del Perú un destino turístico seguro.,605.1,-1,0,hacer perú destino turístico seguro
"Pondremos en ejecución un programa nacional integral de información y seguridad turística, que proteja al turista y lo respalde debidamente, no solo durante su estancia en el Perú sino también, en las gestiones y procedimientos que pudiera realizar luego de su retorno a su lugar de residencia.",408,0,-1,poner ejecución programa nacional integral información seguridad turístico protejo turista respalde debidamente no solo estancia perú sino gestión procedimiento poder realizar luego retorno lugar residencia
"El turista es el personaje principal de la actividad turística, y como tal debemos proveerle de todas las facilidades y servicios que requiera durante su visita, en los mejores niveles de calidad,",408,0,-1,turista personaje principal actividad turístico tal deber proveer él todo facilidad servicio requerir visita mejor nivel calidad
"con el objetivo central de que, al terminar su recorrido turístico, perciba que sus expectativas previas al viaje fueron totalmente satisfechas durante su visita,",408,0,-1,objetivo central terminar recorrido turístico percibir expectativa previo viaje totalmente satisfecho visita
percepción que servirá para mejorar la imagen turística del Perú.,408,0,-1,percepción servir mejorar imagen turístico perú
"Consecuentemente, apoyaremos el Plan Nacional de Calidad Turística con énfasis en los recursos humanos, los prestadores de servicios turísticos y los destinos turísticos, promoviendo especialmente, la implantación de un sello de calidad turística nacional.",408,0,-1,consecuentemente apoyarer plan nacional calidad turístico énfasis recurso humano prestador servicio turístico destino turístico promover especialmente implantación sello calidad turístico nacional
3. Consolidar y expandir nuestras ventajas competitivas turísticas.,502,0,0,consolidar expandir ventaja competitiva turístico
"La gastronomía peruana se ha posicionado como un atractivo turístico de primer orden en el ámbito internacional, reforzando la imagen del Perú y generando adicionalmente empleo e ingresos, en base a un esfuerzo privado con el apoyo gubernamental.",502,0,0,gastronomía peruano posicionado atractivo turístico primero orden ámbito internacional reforzar imagen perú generar adicionalmente empleo ingreso base esfuerzo privado apoyo gubernamental
"Siguiendo este ejemplo, mediante el trabajo conjunto público-privado, continuaremos apoyando sustancialmente su desarrollo, haciéndolo extensivo a otras actividades que integran el valioso patrimonio cultural del Perú, especialmente en el campo del folklore, en el que destacan la artesanía, música, danzas, fiestas típicas, ferias y mercados, expresiones de alto valor para el turismo nacional e internacional.",502,0,0,seguir ejemplo mediante trabajo conjunto públicoprivado continuaremos apoyar sustancialmente desarrollo hacer él extensivo actividad integrar valioso patrimonio cultural perú especialmente campo folklore destacar artesanir música danza fiesta típico feria mercado expresión alto valor turismo nacional internacional
"EJE 17. ATACANDO LAS CAUSAS DE LA POBREZA RURAL,",703.1,0,0,eje atacar causa pobreza rural
INCREMENTAREMOS LA PRODUCTIVIDAD DE LA ECONOMÍA CAMPESINA HACIÉNDOLA COMPETITIVA E INTEGRÁNDOLA A LOS MERCADO.,703.1,0,0,incrementarer productividad economía campesino haciéndola competitivo integrándolo mercado
PROGRAMA SIERRA PRODUCTIVA,703.1,0,0,programa sierra productivo
La sierra cuenta con casi 11 millones de habitantes de los que más de 6 millones viven en áreas rurales.,503,1,-1,sierra contar casi millón habitante millón vivir área rural
"Aunque la sierra rural tiene sólo el 20% de los habitantes del país, concentra alrededor del 50% de los pobres.",503,1,-1,aunque sierra rural sólo habitante país concentrar alrededor pobre
"Si bien la costa y selva rural no concentran tal número de población, la pobreza en estas áreas es similar.",503,1,-1,si bien costir selva rural no concentrar tal número población pobrezar área similar
"Cuarenta años después de la reforma agraria el agro peruano se encuentra polarizado,",703.1,0,0,cuarenta año después reforma agrario agro peruano encontrar polarizado
"por una parte las empresas medianas, grandes y modernas se encuentran orientadas a los mercados externos,",703.1,0,0,partir empresa mediano grande moderna encontrar orientado mercado externo
"y por otra parte los pequeños productores que producen para el mercado interno o el autoconsumo, son marginadas de la atención gubernamental conformando la pequeña agricultura y las comunidades campesinas y nativas.",703.1,0,0,parte pequeño productor producir mercado interno autoconsumo marginado atención gubernamental conformar pequeño agricultura comunidad campesino nativo
"Esta pequeña agricultura en el Perú sigue siendo de subsistencia, donde pocos productores tienen excedentes para invertir en su parcela y que por ello no es fácil que las mejoren",703.1,0,0,pequeño agricultura perú seguir ser subsistenciar poco productor excedente invertir parcela él no fácil mejoren
y no les es posible obtener tecnologías de riego o construir infraestructura.,703.1,0,0,no posible obtener tecnología riego construir infraestructura
Diversos programas han tenido impactos positivos en los ámbitos específicos de su ejecución.,703.1,0,0,diverso programa impacto positivo ámbito específico ejecución
Entre ellos destaca principalmente el programa de iniciativa privada denominado Sierra Productiva que ha tenido un éxito rotundo y al que daremos recursos y el más absoluto respaldo gubernamental.,703.1,0,0,destacar principalmente programa iniciativo privado denominado sierra productivo éxito rotundo dar recurso absoluto respaldo gubernamental
"Sin embargo, hasta hoy se carece de una estrategia integral que coordine todos los esfuerzos destinados a desterrar la pobreza y generar crecimiento y empleo sostenible.",703.1,0,0,embargo hoy carecer estrategia integral coordinar esfuerzo destinado desterrar pobreza generar crecimiento empleo sostenible
"El establecimiento de alianzas productivas destinadas a hacer la producción “mercadeable” en los mercados internos y externos también tiene ejemplos exitosos que han sido, sin embargo, incapaces de replicarse masivamente.",703.1,0,0,establecimiento alianza productivo destinado hacer producción mercadeable mercado interno externo ejemplo exitosos ser embargo incapaz replicar él masivamente
La estrategia de nuestro gobierno para generar crecimiento en la sierra rural del país se basará en las siguientes políticas:,703.1,0,0,estrategia gobierno generar crecimiento sierra rural país basar siguiente política
1. Estrategia coordinada de intervención.,301,0,0,estrategia coordinado intervención
Nuestro Gobierno empleará el proceso de preparación del Plan de Desarrollo Nacional como herramienta para la creación de Planes de Desarrollo Regionales,301,0,0,gobierno emplear proceso preparación plan desarrollo nacional herramiento creación plan desarrollo regional
que identifiquen y prioricen las necesidades de servicios públicos,504,-1,-1,identifiquen prioricir necesidad servicio público
"e infraestructura,",411,0,1,infraestructura
así como las ventajas competitivas y oportunidades productivas de las diferentes áreas ocupadas por el Perú rural.,703.1,0,0,así ventaja competitivo oportunidad productivo diferente área ocupado perú rural
"Estos planes coordinados con las autoridades regionales y municipales permitirán ordenar las diferentes intervenciones del Estado, en todos sus niveles,",301,0,0,plan coordinado autoridad regional municipal permitir ordenar diferente intervención nivel
en la prestación de servicios,504,-1,-1,prestación servicio
"y la construcción de infraestructura,",411,0,1,construcción infraestructuro
de manera que esta inversión pública contribuya directamente a eliminar las causas de la pobreza,503,1,-1,manero inversión público contribuir directamente eliminar causa pobrezo
y la falta de crecimiento.,410,0,1,faltar crecimiento
"Cómo se señala en el Pilar 4 de nuestra propuesta, estableceremos incentivos para la co-inversión entre gobierno central y gobiernos regionales y municipales, de manera de promover la ejecución de las inversiones prioritarias.",301,0,0,cómo señalar pilar propuesto establecerer incentivo coinversión gobierno central gobiernos regional municipal manera promover ejecución inversión prioritario
"2. Nutrición, Salud y",504,-1,-1,nutrición salud
Educación de Calidad.,506,0,0,educación calidad
La provisión de estos servicios públicos con eficiencia es fundamental para el desarrollo del Perú rural.,504,-1,-1,provisión servicio público eficiencia fundamental desarrollo perú rural
"Los altos niveles de desnutrición, anemia y deserción escolar se concentran en la población de la sierra rural y constituyen una de las limitaciones más grandes para que su población pueda emprender actividades productivas.",504,-1,-1,alto nivel desnutrición anemio deserción escolar concentrar población sierra rural constituir limitación grande población poder emprender actividad productivo
"Cómo se explica en el Pilar 3 de nuestra propuesta, las acciones de nuestro gobierno en estas áreas tienen como compromiso la eliminación de la pobreza extrema",503,1,-1,cómo explicar pilar propuesto acción gobierno área compromiso eliminación pobreza extremo
y la provisión de servicios de calidad.,504,-1,-1,provisión servicio calidad
3. Expandir la infraestructura.,411,0,1,expandir infraestructura
"Las más de 40,000 obras ejecutadas por FONCODES, sumadas a los canales de riego construidos por PRONAMACHS son la evidencia más clara de dos programas creados en la década de 1990 que muestran nuestro compromiso con el Perú rural pero,",411,0,1,obra ejecutado foncod sumado canal riego construido pronamachs evidenciar claro dos programa creado décado mostrar compromiso perú rural
"más importante aún, son una prueba de que sí es posible emplear los recursos públicos en las zonas rurales del país con eficiencia.",411,0,1,importante aún probar posible emplear recurso público zona rural país eficiencia
"El Pilar de Buen Gobierno propone un conjunto de medidas destinadas a fortalecer la descentralización,",301,0,0,pilar buen gobierno proponer conjunto medida destinado fortalecer descentralización
dotando a las autoridades municipales de conocimiento técnico y capacidades suficientes para poder realizar inversión en infraestructura de calidad.,301,0,0,dotar autoridad municipal conocimiento técnico capacidad suficiente poder realizar inversión infraestructuro calidad
4. Programa Asociando Esfuerzos para Crecer y Competir y,703.1,0,0,programa asociar esfuerzo crecer competir
Programa Empresas Emprendedoras.,703.1,0,0,programa empresa emprendedor
Estos dos programas serán especialmente promovidos en la sierra rural.,703.1,0,0,dos programa especialmente promovido sierra rural
"En base a la experiencia desarrollada durante la década de 1990, promoveremos la organización de la oferta de productos agrarios, particularmente de los sectores campesinos más pobres, integrándola con la demanda de los programas alimentarios del Estado,",703.1,0,0,base experiencia desarrollado décado promoveremos organización oferta producto agrario particularmente sector campesino pobre integrándola demanda programa alimentario
