Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Elaboración  de  un  nuevo  marco  normativo  para  la  educación  permanente,  no  formal  y  comunitaria, así como la formación para el empleo.",506,0,0,elaboración nuevo marco normativo educación permanente no formal comunitario así formación empleo
Apoyo a la Educación Pública en los Presupuestos,H,0,0,apoyo educación público presupuesto
"Garantizar la disponibilidad presupuestaria para el sistema público de enseñanza y sus  Centros, blindando frente a los recortes los presupuestos de Educación y elevando progresivamente la inversión hasta alcanzar la media europea  (7 % del PIB).",506,0,0,garantizar disponibilidad presupuestario sistema público enseñanzar centro blindar frente recorte presupuesto educación elevar progresivamente inversión alcanzar medio europeo pib
"Presupuesto extraordinario de urgencia para la Enseñanza pública, a fin de recuperar los  puestos de trabajo y el alumnado perdidos.",506,0,0,presupuesto extraordinario urgencia enseñanza público fin recuperar puesto trabajo alumnado perdido
"Creación de un Fondo de Compensación para garantizar que en todas las Comunidades  Autónomas se alcanzan unos mínimos de calidad educativa, evitando la discriminación del alumnado en razón de la distinta capacidad ﬁnanciera.",506,0,0,creación fondo compensación garantizar todo comunidad autónomo alcanzar mínimo calidad educativo evitar discriminación alumnado razón distinto capacidad nanciero
Asegurar  el  presupuesto  necesario  para  equiparar  las  condiciones  de  la  escuela  rural  con las de la escuela urbana.,506,0,0,asegurar presupuesto necesario equiparar condición escuela rural escuela urbano
"Integración de las políticas de rescate ciudadano y las educativas, implementando medidas de compensación para garantizar la igualdad,",506,0,0,integración política rescate ciudadano educativo implementar medida compensación garantizar igualdad
así como la atención a la diversidad y al alumnado con necesidades especiales.,506,0,0,así atención diversidad alumnado necesidad especial
Apuesta por la Enseñanza Pública,H,0,0,apostar enseñanza público
Prioridad en el gasto de la Escuela pública,506,0,0,prioridad gasto escuela público
y creación de un sistema único de Enseñanza  obligatoria.,506,0,0,creación sistema único enseñanza obligatorio
"Ampliación de la red de centros educativos de titularidad y gestión pública, para cubrir  todas las necesidades de escolarización en las diferentes etapas y modalidades educativas.",506,0,0,ampliación red centro educativo titularidad gestión público cubrir todo necesidad escolarización diferente etapa modalidad educativo
Se prestará especial atención a la educación temprana mediante la creación de plazas  públicas suﬁcientes de 0 a 3 años.,506,0,0,prestar especial atención educación temprano mediante creación plaza público sucient año
"Moratoria inmediata de Conciertos educativos, paralela a un plan de supresión progresiva hasta su extinción.",506,0,0,moratoria inmediato concierto educativo paralelo plan supresión progresivo extinción
"Crear un marco de negociación a fin de facilitar la integración voluntaria de los centros privados concertados en una Red única de centros públicos, arbitrando medidas para la homologación de su profesorado y su integración en las bolsas de trabajo públicas.",506,0,0,crear marco negociación fin facilitar integración voluntario centro privado concertado red único centro público arbitrar medida homologación profesorado integración bolsa trabajo público
"Supresión inmediata de los conciertos con centros que discriminen por razón de sexo o utilicen mecanismos encubiertos para seleccionar a su alumnado por razones económicas u otras características sociales, culturales o personales.",503,1,-1,supresión inmediato concierto centro discriminir razón sexo utilizar mecanismo encubierto seleccionar alumnado razón económico u característica social cultural personal
Transparencia  de  las  cuentas  de  todas  las  instituciones  educativas  que  reciban  subvenciones de los fondos públicos.,506,0,0,transparencia cuenta todo institución educativo recibir subvención fondo público
Auditoría de los conciertos y las concesiones de suelo público.,506,0,0,auditoer concierto concesión soler público
Creación de comisiones de escolarización garantizando en ellas su control social.,506,0,0,creación comisión escolarización garantizar control social
"4.1.2. ENSEÑANZA PÚBLICA OBLIGATORIA DE CALIDAD, ABIERTA Y PARTICIPATIVA",H,0,0,enseñanza público obligatorio calidad abierto participativo
"Para Unidad Popular la Educación debe estar orientada a formar personas libres, autónomas y con capacidad crítica, a favorecer el desarrollo integral e igualitario de hombres y mujeres, el respeto a la diversidad cultural y a la naturaleza, y que contribuya al bienestar social.",506,0,0,unidad popular educación deber orientado formar persona libre autónomo capacidad crítico favorecer desarrollo integral igualitario hombre mujer respetar diversidad cultural naturaleza contribuir bienestar social
"En este sentido, proponemos las siguientes líneas de actuación:",506,0,0,proponer siguiente línea actuación
Gestión Pública y funcionamiento democrático y participativo,H,0,0,gestión público funcionamiento democrático participativo
"Favorecer la autonomía organizativa y de gestión de los Centros, potenciando los órganos  colegiados y de representación de la comunidad educativa.",506,0,0,favorecer autonomía organizativo gestión centro potenciar órgano colegiado representación comunidad educativo
"Asegurar  una gestión y organización educativas transparentes,  democráticas  y eficientes reduciendo de forma drástica el número de cargos políticos y de libre designación.",303,0,0,asegurar gestión organización educativo transparente democrático eficiente reducir forma drástico número cargo político libre designación
"Promover la extinción de la gestión privada de los Servicios complementarios en el ámbito educativo (comedores, limpieza en Centros, intérpretes de lengua de signos, etc.), facilitando la reversión de los ya externalizados",506,0,0,promover extinción gestión privado servicio complementario ámbito educativo comedor limpiecer centro intérpret lenguar signo etc facilitar reversión externalizado
y garantizando el respeto a los derechos laborales de los trabajadores y las trabajadoras de las contratas actuales.,701,0,0,garantizar respeto derecho laboral trabajador trabajador contrata actual
Empleo público y apoyo al profesorado,H,0,0,empleo público apoyo profesorado
Cuerpo único de profesorado a partir de una formación inicial con rango de posgrado.,506,0,0,cuerpo único profesorado partir formación inicial ranguir posgrado
"Acabar con la precariedad laboral en el sector educativo, fomentando un empleo digno  tanto para el personal docente como para el de administración y servicios.",701,0,0,acabar precariedad laboral sector educativo fomentar empleo digno personal docente administración servicio
"Dignificar la profesión docente,  recuperando los niveles de plantilla  y  número  de  horas  lectivas anteriores a los recortes en Educación.",506,0,0,dignificar profesión docente recuperar nivel plantillar número hora lectiva anterior recorte educación
"Establecimiento de la tasa de reposición al 100%, suspendiendo la limitación de contrataciones.",506,0,0,establecimiento tasar reposición suspender limitación contratación
"Ampliación de plantillas docentes y otros profesionales de la educación, bajando la ratio  a un máximo de 20 estudiantes por aula en primaria y secundaria.",506,0,0,ampliación plantilla docente profesional educación bajar ratio máximo estudiante aula primario secundario
"Garantizar  y  exigir  a  las  comunidades  autónomas  que  se  cubran  las  bajas  docentes,  licencias y permisos.",506,0,0,garantizar exigir comunidad autónomo cobrar baja docente licencia permiso
Reducir la tasa de interinidad a mínimos consolidando el empleo docente actual y garantizar igualdad de acceso.,701,0,0,reducir tasa interinidad mínimo consolidar empleo docente actual garantizar igualdad acceso
Renovación pedagógica,H,0,0,renovación pedagógico
Potenciar la innovación educativa y la formación permanente del profesorado.,506,0,0,potenciar innovación educativo formación permanente profesorado
Fomentar  la  aplicación  de  metodologías  pedagógicas  adaptadas  a  las  necesidades  del  Centro y a su Proyecto educativo.,506,0,0,fomentar aplicación metodología pedagógica adaptado necesidad centro proyecto educativo
"Favorecer el uso de libros de texto, manuales y material didáctico de carácter gratuito y  colaborativo.",506,0,0,favorecer uso libro texto manual material didáctico carácter gratuito colaborativo
Racionalización de los deberes escolares en Primaria y Secundaria.,506,0,0,racionalización deber escolar primario secundario
"Mejora de la calidad, facilitando la atención personalizada al alumnado y a las familias,  así como el desempeño de la tarea del profesorado.",506,0,0,mejora calidad facilitar atención personalizado alumnar familia así desempeño tarea profesorado
"Modificar el calendario escolar y universitario de acuerdo con criterios pedagógicos, no  religiosos.",506,0,0,modificar calendario escolar universitario acuerdo criterio pedagógico no religioso
Evaluar  con  participación  de  todos  los  agentes  educativos  el  modelo  y  proceso  de  implantación del bilingüismo en lenguas extranjeras.,506,0,0,evaluar participación agente educativo modelo proceso implantación bilingüismo lengua extranjero
Impulsar  acciones de  formación  en género al personal  docente  de los  centros educativos,503,1,-1,impulsar acción formación género personal docente centro educativo
y promover que los materiales educativos respondan a los criterios de igualdad y no discriminación.,503,1,-1,promover material educativo responder criterio igualdad no discriminación
"Potenciar la Formación Profesional, incluida la formación ocupacional y la continua, ampliando la oferta educativa y la ﬁnanciación destinada a este ámbito para poder atender la demanda laboral existente.",411,0,1,potenciar formación profesional incluido formación ocupacional continuo ampliar oferta educativo nanciación destinado ámbito poder atender demanda laboral existente
- Asegurar la participación de los Sindicatos para garantizar la tutela sindical de los derechos laborales y el cumplimiento de los objetivos pedagógicos de los alumnos que realizan prácticas en empresas.,701,0,0,asegurar participación sindicato garantizar tutela sindical derecho laboral cumplimiento objetivo pedagógico alumno realizar práctica empresa
Extensión del sistema de reconocimiento de cualiﬁcaciones profesionales.,411,0,1,extensión sistema reconocimiento cualicación profesional
Prioridad de las PYME la formación ocupacional y la continua.,411,0,1,prioridad pyme formación ocupacional continuo
"Potenciar  la  educación  no  formal,  la  dirigida  a  personas  adultas,  y  las  experiencias  de  aprendizaje comunitario y colectivo.",506,0,0,potenciar educación no formal dirigido persona adulto experiencia aprendizaje comunitario colectivo
"Enseñanza pública crítica, inclusiva y solidaria:",H,0,0,enseñanza público crítica inclusivo solidario
Las enseñanzas confesionales quedarán fuera de los currículos.,604,1,0,enseñanza confesional quedar currículo
"Asegurar la presencia en los currículos de Secundaria  y  Bachillerato de asignaturas  de  las Humanidades, la Ética y Filosofía.",506,0,0,asegurar presencia currículo secundario bachillerato asignatura humanidades ético filosofía
"Fomento de las Enseñanzas Artísticas, tanto de Música como de Artes Plásticas.",502,0,0,fomento enseñanza artístico música art plástico
"Potenciar  los  contenidos  transversales  en  educación  sexual  y  afectiva,  ambiental  y  en  valores.",506,0,0,potenciar contenido transversal educación sexual afectiva ambiental valor
"Fomentar el conocimiento y el respeto de las lenguas y culturas del Estado, ofreciendo el  estudio de las lenguas cooﬁciales en todas las autonomías.",301,0,0,fomentar conocimiento respetar lengua cultura ofrecer estudio lengua coocial todo autonomía
"Promocionar  una  coeducación  inclusiva  e  intercultural,  que  elimine  desigualdades sociales en las aulas y atienda al desarrollo integral de la persona.",607.2,1,0,promocionar coeducación inclusivo intercultural elimine desigualdad social aula atienda desarrollo integral persona
"Garantizar  la  atención  a  las  personas  con  necesidades  especiales  y,  en  particular,  a  la  población inmigrante.",506,0,0,garantizar atención persona necesidad especial particular población inmigrante
"Erradicar  el  acoso  escolar  (bullying) ,  mediante  planes  de  prevención  y  reeducación,  a  cargo de equipos interdisciplinares y con participación de la comunidad educativa.",506,0,0,erradicar acoso escolar bullying mediante plan prevención reeducación cargo equipo interdisciplinar participación comunidad educativo
Servicio de comedor en todas las escuelas públicas obligatorio y gratuito.,506,0,0,servicio comedor todo escuela público obligatorio gratuito
Promover una  alimentación sana en los centros educativos.,504,-1,-1,promover alimentación sano centro educativo
4.1.3. UNIVERSIDAD PÚBLICA SIN RECORTES Y AL SERVICIO DEL BIEN COMÚN,H,0,0,universidad público recorte servicio bien común
"Bajo el pretexto de la crisis las Universidades públicas han sufrido un drástico recorte presupuestario, que ha ocasionado, por una parte, la precarización de las condiciones de trabajo de sectores crecientes tanto del Personal Docente e Investigador como del Personal de Administración y Servicios.",701,0,0,bajo pretexto crisis universidades público sufrido drástico recorte presupuestario ocasionado parte precarización condición trabajo sector creciente personal docente investigador personal administración servicio
"A ello se ha sumado el endeudamiento de los estudiantes, mediante el aumento de las tasas de las matrículas (especialmente de los másteres), el descenso de los recursos dedicados a becas y el endurecimiento de las condiciones para obtenerlas.",506,0,0,él sumado endeudamiento estudiante mediante aumento tasa matrícula especialmente máster descenso recurso dedicado beca endurecimiento condición obtenerla
"Con estas medidas se pretende la transformación de la Universidad en un servicio diseñados para la generación de ingresos, supeditando la formación y la investigación a la obtención de beneﬁcio.",506,0,0,medida pretender transformación universidad servicio diseñado generación ingreso supeditar formación investigación obtención benecio
En Unidad Popular apostamos por un modelo de política universitaria no supeditada basada en los siguientes ejes:,506,0,0,unidad popular apostar modelo político universitario no supeditado basado siguiente eje
Prioridad presupuestaria,H,0,0,prioridad presupuestario
"Financiación suficiente a las Universidades pública, destinando al menos el 2% del PIB., a ﬁn de garantizar la sostenibilidad de la Enseñanza Superior sin acudir a ﬁnanciación externa de carácter privado.",506,0,0,financiación suficiente universidad público destinar menos pib n garantizar sostenibilidad enseñanza superior acudir nanciación externo carácter privado
Apoyo público a la investigación hasta alcanzar el promedio europeo del PIB en investigación y desarrollo.,411,0,1,apoyo público investigación alcanzar promedio europeo pib investigación desarrollo
Eliminación por ley de las subvenciones públicas a las Universidades privadas.,506,0,0,eliminación ley subvención público universidad privado
"Exigir el  cumplimiento estricto de los requisitos exigidos legalmente para la implantación, desarrollo y reconocimiento de la enseñanza y la investigación en las Universidades privadas.",506,0,0,exigir cumplimiento estricto requisito exigido legalmente implantación desarrollo reconocimiento enseñanza investigación universidad privado
"Gratuidad  de  las  enseñanzas  universitarias  como  objetivo,  fijando  mientras  tanto  tasas  mínimas y un sistema generalizado de becas-salario para garantizar el acceso de los sectores desfavorecidos.",506,0,0,gratuidad enseñanza universitario objetivo fijar mientras tasa mínimo sistema generalizado becassalario garantizar acceso sector desfavorecido
"Librar las partidas necesarias para un Plan Nacional de inserción de científicos jóvenes  en universidades y centros de investigación públicos,",411,0,1,librar partida necesario plan nacional inserción científico joven universidad centro investigación público
así como para favorecer el retorno de nuestras investigadoras e investigadores.,411,0,1,así favorecer retorno investigadora investigador
"Universidad pública de calidad, colaborativa y participativa:",H,0,0,universidad público calidad colaborativo participativo
"Sustituir el modelo de Universidad competitiva  (Campus de Excelencia) , por otro basado  en la cooperación (Campus interuniversitarios integradores y colaborativos).",506,0,0,sustituir modelo universidad competitivo campus excelencia basado cooperación campus interuniversitario integrador colaborativo
"Garantizar que la docencia universitaria se realice en condiciones adecuadas para una  renovación pedagógica, mejorando la ratio y las infraestructuras,",506,0,0,garantizar docencia universitario realizar condición adecuado renovación pedagógico mejorar ratio infraestructura
así como la formación inicial y continua del profesorado.,506,0,0,así formación inicial continuo profesorado
"Potenciar proyectos de innovación docente colaborativos, así como la participación activa de las y los estudiantes.",506,0,0,potenciar proyecto innovación docente colaborativo así participación activo estudiant
"Priorizar el I+D+i., financiando modelos alternativos de investigación que den respuesta  a las necesidades de la sociedad.",411,0,1,priorizar idi financiar modelo alternativo investigación dar respuesta necesidad sociedad
Potenciar la coordinación entre la investigación de las universidades públicas y los sectores productivos.,411,0,1,potenciar coordinación investigación universidades público sector productivo
La investigación ﬁnanciada con fondos públicos tendrá carácter público.,411,0,1,investigación nanciado fondo público carácter público
"Potenciación de la Universidad por la paz, eliminando los recursos de I+D+i dedicados a fabricación de armamento, así como titulaciones y cátedras relacionadas con ﬁnes militares.",106,0,0,potenciación universidad paz eliminar recurso idi dedicar fabricación armamento así titulación cátedra relacionado n militar
"Conversión de los Consejos Sociales de las Universidades en órganos de colaboración y  control de la utilización de los recursos públicos por parte de la sociedad civil, estableciéndose un régimen de incompatibilidades entre la pertenencia a los mismos y la propiedad o gestión de entidades con ánimo de lucro.",303,0,0,conversión consejo social universidad órgano colaboración controlir  utilización recurso público parte sociedad civil establecer él régimen incompatibilidad pertenencia mismo propiedad gestión entidad ánimo lucro
Reforma de los órganos y criterios de evaluación de la calidad de la enseñanza superior.,506,0,0,reforma órgano criterio evaluación calidad enseñanza superior
"Eliminación del carácter privado de las Agencias de Calidad, Evaluación, Fundaciones y otros organismos paralelos.",506,0,0,eliminación carácter privado agencia calidad evaluación fundación organismo paralelo
4.2. SANIDAD,H,0,0,sanidad
"4.2.1. LA SANIDAD QUE QUEREMOS: PÚBLICA, UNIVERSAL, DE CALIDAD, SIN REPAGOS Y SIN SESGOS DE GÉNERO",H,0,0,sanidad querer público universal calidad repago sesgo género
La Sanidad debe ser universal,H,0,0,sanidad deber ser universal
Se deben emprender las reformas legislativas necesarias para garantizar un modelo sanitario basado en la cobertura universal de todos los ciudadanos con cargo a fondos públicos y no vinculada al aseguramiento.,504,-1,-1,deber emprender reforma legislativo necesario garantizar modelo sanitario basado cobertura universal ciudadano cargo fondo público no vinculado aseguramiento
"En particular se reformarán todas las leyes que modiﬁcó el RDL16/2012 relativas al derecho a la asistencia sanitaria, dejándolo sin efecto, para garantizar que ningún español ni ningún extranjero residente en España queda excluido.",504,-1,-1,particular reformar todo ley modicar rdl relativo derecho asistencia sanitario dejar él efecto garantizar ninguno español ni ninguno extranjero residente españa quedar excluido
"Todos los ciudadanos deben tener derecho a la asistencia sanitaria en los Servicios Públicos de Salud que componen el Sistema Nacional de Salud, por lo tanto deben desaparecer las mutualidades de funcionarios, militares y jueces, así como las llamadas mutuas de accidentes de trabajo y otros convenios de asistencia sanitaria mediante una reforma de la Ley de la Seguridad Social.",504,-1,-1,ciudadano deber tener derecho asistencia sanitario servicio público salud componer sistema nacional salud deber desaparecer mutualidad funcionario militar juez así llamado mutuo accident trabajo convenio asistencia sanitario mediante reforma ley seguridad social
"Estos sistemas deben ser declarados a extinguir, de manera que los ciudadanos que se incorporen a dichos estamentos en el futuro, lo hagan directamente al sistema general.",504,-1,-1,sistema deber ser declarar extinguir manera ciudadano incorporar dicho estamento futuro hacer directamente sistema general
La Sanidad debe ser pública,H,0,0,sanidad deber ser público
"La asistencia sanitaria deber ser suﬁciente, con ﬁnanciación, gestión y provisión públicas.",504,-1,-1,asistencia sanitario deber ser suciente nanciación gestión provisión público
Se prohibirá expresamente la privatización de cualquier infraestructura sanitaria pública.,504,-1,-1,prohibir expresamente privatización cualquiera infraestructura sanitario público
"Se realizarán cambios legislativos a nivel estatal, incluyendo la derogación de la ley 15/97, que impidan la privatización y que faciliten los procesos de devolución a manos públicas de lo privatizado en los servicios autonómicos de salud y los servicios de salud dependientes de la administración central.",504,-1,-1,realizar cambio legislativo nivel estatal incluir derogación ley impedir privatización facilitar proceso devolución manos público privatizado servicio autonómico salud servicio salud dependiente administración central
"Nos oponemos a las Unidades de Gestión Clínica y la privatización de la microgestión, defendiendo una gestión participativa de la sanidad.",504,-1,-1,oponer unidad gestión clínico privatización microgestión defender gestión participativo sanidad
El papel de los poderes públicos en materia de salud y sanidad no debe limitarse a la gestión y propiedad de servicios y centros sanitarios.,504,-1,-1,papel poder público materia salud sanidad no deber limitar él gestión propiedad servicio centro sanitario
"Es necesario reforzar su papel en ámbitos estratégicos de actuación, tales como formación, investigación, sector farmacéutico y de tecnología sanitaria, informática y sistemas de información sanitaria, etc.",504,-1,-1,necesario reforzar papel ámbito estratégico actuación tal formación investigación sector farmacéutico tecnología sanitario informáticar sistema información sanitario etc
Es necesario profundizar en la integración del sistema frente a la fragmentación del mismo en 17 sistemas de salud autonómicos independientes y enfrentados entre sí por relaciones de competencia.,504,-1,-1,necesario profundizar integración sistema frente fragmentación mismo sistema salud autonómico independiente enfrentado relación competencia
"Para conseguirlo introduciremos mejoras y cambios en el actual CIS hasta conseguir dotar al Sistema Estatal de Salud de los órganos de gobierno y coordinación necesarios para el desarrollo de sus funciones, garantizando la participación ciudadana, la existencia y representación de los servicios regionales de salud y de servicios sociales, buscando el mayor grado de consenso.",504,-1,-1,conseguir él introduciremos mejora cambio actual cis conseguir dotar sistema estatal salud órgano gobierno coordinación necesario desarrollo funciones garantizar participación ciudadano existencia representación servicio regional salud servicio social buscar mayor grado consenso
Para ello se realizarán los cambios legislativos y normativos que sean necesarios.,504,-1,-1,él realizar cambio legislativo normativo necesario
"El Consejo tendrá un papel determinante en la planiﬁcación sanitaria, en las políticas de personal, en el reconocimiento de las prestaciones asistenciales básicas y en la redistribución de la ﬁnanciación, siendo sus acuerdos vinculantes.",504,-1,-1,consejo papel determinante planicación sanitario política personal reconocimiento prestación asistencial básico redistribución nanciación ser acuerdo vinculante
"Nos oponemos a la aprobación del Tratado de Libre Comercio entre Estados Unidos y la Unión Europea, al tratado de libre comercio entre Canadá y la UE (CETA) y el Acuerdo sobre el Comercio de Servicios (TISA) por su implicación sobre la privatización de los sistemas sanitarios así como por su impacto negativo sobre la salud de las personas.",504,-1,-1,opon aprobación tratado libre comercio unido unión europea tratado libre comercio canadá ue ceto acuerdo comercio servicio tisar implicación privatización sistema sanitario así impacto negativo salud persona
La Sanidad debe ser de calidad,H,0,0,sanidad deber ser calidad
"De forma transversal, la salud es afectada por el conjunto de políticas de un gobierno.",504,-1,-1,formar transversal salud afectado conjunto política gobierno
"Es fundamental que exista un plan de salud estatal, como se contempla en la Ley General de Sanidad, que permita ﬁjar los objetivos de salud, planiﬁcar la distribución de los recursos en todo el estado con el objetivo de garantizar la adecuación, suﬁciencia y equidad en función de las necesidades y problemas de salud de la población, que integre las políticas de salud laboral y medioambiental, que responda a las necesidades de salud de la población antes que a los intereses de determinados actores privilegiados (industria, etc.).",504,-1,-1,fundamental exista plan salud estatal contemplar ley general sanidad permitir jar objetivo salud planicar distribución recurso objetivo garantizar adecuación suciencio equidad función necesidad problema salud población integre política salud laboral medioambiental responder necesidad salud población interés determinado actor privilegiado industria etc
"Bajo el principio de priorizar la salud en todas las políticas, se establecerá una Declaración de Impacto en Salud obligatoria.",504,-1,-1,bajo principio priorizar salud todo política establecer declaración impacto salud obligatorio
"Se ampliará la Cartera de Servicios para que tenga en cuenta todas las necesidades de salud (odontología, prótesis, psicología etc.), que será de obligado cumplimiento.",504,-1,-1,ampliar cartera servicio contar todo necesidad salud odontologío prótesis psicologío etc obligado cumplimiento
La objeción a la misma no será permitida.,504,-1,-1,objeción mismo no permitido
Se eliminarán los repagos establecidos por el RDL 16/2012 y se ﬁnanciarán los tratamientos que fueron excluidos por el mismo.,504,-1,-1,eliminar repago establecido rdl nanciacer tratamiento excluido mismo
"Además, se ampliará la exención del repago farmacéutico para todas las personas sin ninguna prestación económica y, a largo plazo, a todas aquellas que declaren ingresos inferiores al salario mínimo interprofesional.",504,-1,-1,además ampliar exención repago farmacéutico todo persona ninguno prestación económico largo plazo todo aquel declarar ingreso inferior salario mínimo interprofesional
"En cualquier caso, se deberán ﬁjar límites a la cantidad abonada por cada persona, a partir de los cuales no se aplicarán más repagos hasta la desaparición de los mismos.",504,-1,-1,cualquiera caso deber jar límite cantidad abonado cada persona partir cual no aplicar repago desaparición mismo
"Nos comprometemos a no imponer nuevas tasas a la enfermedad, como por ejemplo, el euro por receta.",504,-1,-1,comprometer no imponer nuevo tasa enfermedad ejemplo euro receto
"Iniciaremos un proceso de reversión de la actual tendencia medicalizadora y consumista, motivada por una visión que no tiene en cuenta la complejidad del ser humano en cuanto ser social y cómo afectan las relaciones sociales y las condiciones de vida a la salud.",504,-1,-1,iniciarer proceso reversión actual tendencia medicalizadoro consumista motivado visión no contar complejidad ser humano cuanto ser social cómo afectar relación social condición vido salud
El sistema de salud debe ser independiente de las industrias que intentan convertir el campo de la salud en su negocio.,504,-1,-1,sistema salud deber ser independiente industria intentar convertir campo salud negocio
"Para ello, se creará una Agencia de Salud Pública, que eduque a la población elaborando recomendaciones preventivas y guías de salud basadas en la evidencia cientíﬁca.",504,-1,-1,él crear agencia salud público eduque población elaborar recomendación preventivo guía salud basado evidenciar cientíca
"Se elaborará una política farmacéutica integral, garantizando el tratamiento a todos los pacientes que lo necesiten,",504,-1,-1,elaborar política farmacéutico integral garantizar tratamiento paciente necesitar
"fomentando una docencia, investigación y producción/distribución de fármacos y productos sanitarios predominantemente pública, cuyo objetivo sea atender las necesidades reales de la población para mejorar su salud,",504,-1,-1,fomentar docencia investigación produccióndistribución fármaco producto sanitario predominantemente público cuyo objetivo atender necesidad real población mejorar salud
dejando de ﬁnanciar y/o prohibiendo la inclusión en la categoría de fármacos productos de nula utilidad o que solo demuestran servir para crear falsas necesidades y expectativas en la población con un ﬁn lucrativo.,504,-1,-1,dejar nanciar prohibir inclusión categoría fármaco producto nulo utilidad solo demostrar servir crear falso necesidad expectativa población n lucrativo
