Text,Code,libertad_personal_score,libertad_economica_score,text_processed
"Este Alto Tribunal debe contar con poder de policía sobre los estados nacionales para lo cual se dotará de los medios jurídicos necesarios para que pueda ejercerlo a través de los convenios policiales existentes [Europol, Interpol, etc.] y con las figuras legales necesarias para la penalización correspondiente para los estados y los individuos que no cumplan dichas instrucciones.",107,0,0,alto tribunal deber contar poder policía nacional dotar medio jurídico necesario poder ejercer él través convenio policial existente europol interpol etc figura legal necesario penalización correspondiente individuo no cumplir dicho instrucción
Dotar a los actuales tribunales de la ex Yugoslavia y Ruanda de los medios financieros necesarios para su correcto funcionamiento y dotándolos además del poder de policía necesario para el cumplimiento de sus requerimientos.,107,0,0,dotar actual tribunal ex yugoslavia ruandar medio financiero necesario correcto funcionamiento dotando él además poder policía necesario cumplimiento requerimiento
Facilitar la financiación necesaria a las ONGs de derechos humanos para su participación activa en los organismos internacionales de Derechos Humanos y favorecer el seguimiento de las normas para la creación de un tribunal penal internacional actualmente en estudio en la ONU.,201,0,0,facilitar financiación necesario ongs derechos humanos participación activo organismo internacional derechos humanos favorecer seguimiento norma creación tribunal penal internacional actualmente estudio onu
PRINCIPIOS DE CONDICIONALIDAD,,0,0,principio condicionalidad
Todos los convenios económicos con terceros países de la Unión Europea y de sus estados miembros tendrán que cumplir las condiciones de condicionalidad sobre el cumplimiento de los derechos humanos.,201,0,0,convenio económico tercero país unión europeo miembro cumplir condición condicionalidad cumplimiento derechos humanos
"Estas funciones serán mantenidas y ampliadas a través del Parlamento Europeo, garantizando la armonización de los principios de política exterior de los estados.",201,0,0,función mantenido ampliado través parlamento europeo garantizar armonización principio político exterior
Los principios de condicionalidad serán establecidos como principios de política exterior a mantener en los organismos internacionales de financiación multilateral donde los estados de la Unión Europea tengan representación o en los propios de la Unión Europea.,201,0,0,principio condicionalidad establecido principio político exterior mantener organismo internacional financiación multilateral unión europeo representación propio unión europea
"Se tendrá especial cuidado en aplicar estos principios a los países que incumplan acuerdos internacionales de derechos humanos, según dictamen de organismos internacionales de Derechos Humanos dependientes de la ONU o de las grandes regiones geográficas.",201,0,0,especial cuidado aplicar principio país incumplar acuerdo internacional derechos humano según dictamen organismo internacional derechos humanos dependiente onu grande región geográfico
Se crearan las normas contables específicas para que el Banco Internacional de Pagos de Basilea provea los mecanismos a efectos de que los países con problemas de aplicación de la condicionalidad sean desglosados en los balances de operaciones bancarias tanto en las transacciones publicas como privadas a efectos de permitir el conocimiento de los movimientos de fondos de la banca pública y privada de y con dichos países.,201,0,0,crearar norma contable específico banco internacional pagos basilear provea mecanismo efecto país problema aplicación condicionalidad desglosado balance operación bancario transacción publica privado efecto permitir conocimiento movimiento fondo banco público privado dicho país
Lo mismo se realizará a través de los convenios de normas estadísticas macroeconómicas y de las cuentas nacionales de la ONU.,201,0,0,mismo realizar traves  convenio norma estadístico macroeconómico cuenta nacional onu
NOCIONES DE DERECHOS HUMANOS COMPRENDIDAS EN LA POLÍTICA,,0,0,noción derechos humanos comprendido político
"Los estados, los parlamentos nacionales, el Parlamento Europeo, el Consejo de Europa y la Comisión mantendrán como principios la universalidad y la indivisibilidad de los Derechos Humanos frente a las ideas de relativismo filosófico o cultural.",201,0,0,parlamento nacional parlamento europeo consejo europa comisión mantener principio universalidad indivisibilidad derechos humanos frente idea relativismo filosófico cultural
"Mantendrán su contenido de: derechos civiles y políticos, derechos económicos y sociales, derechos culturales, derechos de personas pertenecientes a minorías, en particular minorías nacionales, derechos de la mujer, derechos del niño, derechos a un medio ambiente sano, derechos de la persona frente a las ciencias de la vida, etc.",201,0,0,mantener contenido derecho civil político derecho económico social derecho cultural derecho persona perteneciente minoría particular minoría nacional derecho mujer derechos niño derechos medio ambiente sano derechos personar frente ciencia vida etc
"Con respecto a la noción de democracia, derechos humanos y democracia van generalmente asociados pero no están necesariamente vinculados.",201,0,0,respecto noción democracia derechos humanos democracia ir generalmente asociado no necesariamente vinculado
Con respecto a la noción de derecho humanitario y acción humanitaria:,201,0,0,respecto noción derecho humanitario acción humanitario
"El derecho humanitario forma parte de los derechos humanos pero cubre un campo mucho mas limitado, por lo que no debe considerarse como taxativo y excluyente de los principios generales, sino como marco de referencia mínimo.",201,0,0,derecho humanitario formar parte derechos humanos cubrir campo mas limitado no deber considerar él taxativo excluyente principio general sino marco referencia mínimo
"Los estados de la Unión Europea y los organismos de la Unión (Parlamento, Consejo y Comisión) velarán porque los acuerdos internacionales de derechos humanos se cumplan, denunciando el incumplimiento de los mismos en concordancia con el Convenio de Viena de 1993.",201,0,0,unión europeo organismo unión parlamento consejo comisión velar acuerdo internacional derechos humanos cumplir denunciar incumplimiento mismo concordancia convenio viena
"Las acciones, las garantías, los controles y las eventuales sanciones, tanto jurídicas como políticas, se deben precisar con total claridad con objeto de evitar el escarnecimiento de los derechos humanos y que su violación, en definitiva, quede sin castigo.",201,0,0,acción garantía control eventual sanción jurídico política deber precisar total claridad objeto evitar escarnecimiento derechos humanos violación definitivo quedar castigo
"Se realizará un especial control para que los funcionarios, diplomáticos, becarios (especialmente si estos son o han sido miembros del cuerpo de policía, militares o paramilitares), nombrados o de visita oficial en los paises de la Unión Europea no tengan antecedentes de violación de los derechos humanos o existan denuncias fundadas de organismos de derechos humanos o afectados directos.",201,0,0,realizar especial control funcionario diplomático becario especialmente si ser miembro cuerpo policía militar paramilitar nombrado visita oficial país unión europea no antecedent violación derechos humanos existir denuncia fundado organismo derechos humanos afectado directo
"En todo caso y ante una duda racional, se procederá a no aceptarlo como contraparte o como funcionario de acuerdo a los convenios internacionales pero, si estuviera ya en el territorio de la Unión Europea, se procederá a su detención y puesta a disposición judicial de acuerdo a los convenios internacionales existentes (como el caso del convenio contra la Tortura) o las legislaciones de delitos de lesa humanidad o genocidio.",201,0,0,caso dudar racional proceder no aceptar él contrapar tú funcionario acuerdo convenio internacional si territorio unión europea proceder detención puesto disposición judicial acuerdo convenio internacional existente caso convenio torturar legislación delito lés humanidad genocidar
"Los organismos de la Unión Europea (especialmente a través de la agencia ECO) y los estados nacionales , continúen apoyando a las ONGs humanitarias y trabajando con ellas, pero evitando reducir la acción a solamente operaciones de ayuda humanitaria.",107,0,0,organismo unión europea especialmente través agencia eco nacional continuar apoyar ongs humanitario trabajar evitar reducir acción solamente operación ayuda humanitario
"Deben ampliarse las operaciones y financiación de las soluciones políticas, única que puede resolver los problemas de fondo de la violación de los derechos humanos y la generación de conflictos.",201,0,0,deber ampliar él operación financiación solución política único poder resolver problema fondo violación derechos humanos generación conflicto
Programas educativos,,0,0,programa educativo
"Se procederá a financiar especialmente los planes educativos en el campo de los derechos humanos en forma preferencial,",201,0,0,proceder financiar especialmente plan educativo campo derechos humanos formar preferencial
"así como todas las actividades de difusión y cogestión de organismos y ONGs de derechos humanos,",201,0,0,así todo actividad difusión cogestión organismos ongs derechos humanos
"de manera tal que se pueda favorecer el conocimiento, la investigación práctica en la prevención de las violaciones y de los conflictos que suelen ser la base de estas violaciones.",201,0,0,manera tal poder favorecer conocimiento investigación práctico prevención violación conflicto soler ser base violación
Se procederá muy especialmente a prevenir la utilización de las teorías raciales en los conflictos y a impedir que estos principios raciales tengan expresión legislativa de cualquier tipo.,503,1,-1,proceder especialmente prevenir utilización teoría racial conflicto impedir principio racial expresión legislativo cualquiera tipo
"Aunque esto no signifique, en ningún caso, negar el derecho a la diversidad sino el mantener la igualdad ante la ley y la igualdad de oportunidades, base de la lucha contra el racismo, la xenofobia y la discriminación de cualquier tipo.",503,1,-1,aunque no significar ninguno caso negar derecho diversidad sino mantener igualdad ley igualdad oportunidad base luchar racismo xenofobio discriminación cualquiera tipo
CONTROL DE LA VENTA DE ARMAS.,,0,0,control venta arma
"Se establecerá el delito de tráfico de armas, que será homologado a los delitos S de lesa humanidad a efectos de garantizar la inprescriptibilidad de los mismos.",105,0,0,establecer delito tráfico arma homologado delito s lés humanidad efecto garantizar inprescriptibilidad mismo
El tráfico de armas entre particulares quedarán expresamente prohibidos y los estados harán públicos todos los datos de operaciones con armamentos en tiempo de paz.,105,0,0,tráfico arma particular quedar expresamente prohibido hacer público dato operación armamento tiempo paz
Se establecerá un sistema de indemnización de los daños ocasionados por los fabricantes de armas que son colaboradores necesarios de los delitos de tráfico de armas.,105,0,0,establecer sistema indemnización daño ocasionado fabricant arma colaborador necesario delito tráfico arma
"En caso de insolvencia manifiesta éstas serán subsidiariamente, responsabilidad de los estados.",105,0,0,caso insolvencia manifestar este subsidiariamente responsabilidad
"Los activos, recursos líquidos u otros bienes derivados del trafico de armas serán embargados y aplicados a la financiación del Observatorio Europeo de Derechos Humanos.",105,0,0,activo recurso líquido u bien derivado trafico arma embargado aplicado financiación observatorio europeo derechos humanos
DERECHOS DE HOMOSEXUALES Y LESBIANAS,,0,0,derecho homosexual lesbiano
"IU reconoce en los gays y lesbianas a personas de orientación sexual diferente a la heterosexual, pero con todo el derecho a manifestarse libre y naturalmente como se es, en lo personal, en su sexualidad, y en lo afectivo.",705,0,0,iu reconocer gay lesbiano persona orientación sexual diferente heterosexual derecho manifestar él libre naturalmente personal sexualidad afectivo
"IU entiende la sexualidad como una importante potencialidad de la persona, esencial para el desarrollo del individuo, como una forma de comunicación personal e interpersonal y fuente de placer.",705,0,0,iu entender sexualidad importante potencialidad persona esencial desarrollo individuo formar comunicación personal interpersonal fuente placer
"En la sexualidad, heterosexualidad, homosexualidad y lesbianismo son formas distintas de expresión, diversas variantes de esa sexualidad.",705,0,0,sexualidad heterosexualidad homosexualidad lesbianismo forma distinto expresión diverso variante sexualidad
"IU quiere unirse a gais y lesbianas, y al movimiento social que representan, en la lucha por la construcción de un sociedad libre y plural, en la que la diversidad, también la diversidad sexual, y la diferencia constituyan elementos de enriquecimiento colectivo,",705,0,0,iu querer unir él gai lesbiano movimiento social representar lucha construcción sociedad libre plural diversidad diversidad sexual diferencia constituir elemento enriquecimiento colectivo
"y no, como ha ocurrido con frecuencia, motivos de discriminación, exclusión o marginación.",503,1,-1,no ocurrido frecuencia motivo discriminación exclusión marginación
"En este sentido, proponemos:",,0,0,proponer
"IU se compromete a continuar luchando para que la sexualidad deje de ser un tema tabú socialmente,",604,1,0,iu comprometer continuar luchar sexualidad deje ser tema tabú socialmente
"y a defender los derechos de homosexuales y lesbianas frente a agresiones o discriminaciones de cualquier tipo que puedan sufrir a nivel legal, laboral, social, etc.",503,1,-1,defender derecho homosexual lesbiano frente agresión discriminación cualquiera tipo poder sufrir nivel legal laboral social etc
"IU impulsará la creación de registros en todos los ayuntamientos y CC.AA,, que reconozcan el derecho a establecerse de todas las parejas de hecho, independientemente del sexo de sus componentes.",503,1,-1,iu impulsar creación registro ayuntamiento ccaa reconocer derecho establecer él todo pareja hecho independientemente sexo componente
Las parejas estables que así lo demuestren (convivencia...) formadas por personas del mismo sexo serán reconocidos en sus derechos igual que las heterosexuales:,503,1,-1,pareja estable así demuestrir convivencia formado persona mismo sexo reconocido derecho igual heterosexual
"nacionalización del compañero extranjero,",503,1,-1,nacionalización compañero extranjero
"derechos de sucesión y herencia,",503,1,-1,derecho sucesión herencia
"iguales derechos laborales y sociales,",503,1,-1,igual derecho laboral social
"pensiones, etc.",503,1,-1,pensión etc
IU defiende un debate social sobre el derecho de adopción de hijos/as por homosexuales o lesbianas como pareja reconociendo el derecho de maternidad-paternidad a ambos miembros.,705,0,0,iu defender debate social derecho adopción hijosa homosexual lesbiano pareja reconocer derecho maternidadpaternidad ambos miembro
DERECHOS DE MINUSVÁLIDOS,,0,0,derecho minusválido
"IZQUIERDA UNIDA propone el desarrollo en toda su extensión del artículo 49 de la Constitución Española, en el cual se dice que los poderes públicos realizarán una política de tratamiento, rehabilitación, e integración de los disminuidos físicos, sensoriales y psíquicos, a los que prestarán la atención especializada que requieran.",705,0,0,izquierda unido proponer desarrollo todo extensión artículo constitución español decir poder público realizar político tratamiento rehabilitación integración disminuido físico sensorial psíquico prestar atención especializado requeír
"Además, por este artículo, los poderes públicos deben amparar a los minusválidos para el disfrute de los derechos públicos y sociales y las libertades que el Título I de la Constitución otorga a todos los ciudadanos.",705,0,0,además artículo poder público deber amparar minusválido disfrutir derecho público social libertad título i constitución otorgar ciudadano
Este artículo 49 de la Constitución está todavía muy lejos de desarrollarse;,203,0,0,artículo constitución todavía lejos desarrollar él
"por ello IU se plantea el establecimiento de acciones positivas (vivienda, empleo, sanidad pública, bienestar social), cuyo objetivo es alcanzar la igualdad de oportunidades y",503,1,-1,él iu plantear establecimiento acción positivo vivienda empleo sanidad público bienestar social cuyo objetivo alcanzar igualdad oportunidad
la promoción personal y social de los minusválidos y,705,0,0,promoción personal social minusválidos
el ejercicio efectivo de los derechos y libertades que a todos nos reconoce la Constitución.,203,0,0,ejercicio efectivo derechos libertades reconocer constitución
EUTANASIA: DERECHO A MORIR DIGNAMENTE,,0,0,eutanasia derecho morir dignamente
"En los últimos años se ha venido produciendo un debate, que afecta a médicos, especialistas en ética, políticos y juristas, y en el que evidentemente han participado los propios afectados, sobre lo que se ha venido a llamar ""eutanasia"", o ""derecho a morir dignamente"".",604,1,0,último año venido producir debate afectar médico especialista ético político jurista evidentemente participado propio afectado venido llamar eutanasia derecho morir dignamente
"IU se muestra favorable (o partidaria) al reconocimiento de la eutanasia como derecho personal, desde el convencimiento de que es, efectivamente, la propia persona la única responsable y propietaria de la propia vida, y por tanto, la única que puede y debe decidir sobre su presente y futuro, con derecho a disponer de ella.",604,1,0,iu mostrar favorable partidario reconocimiento eutanasia derecho personal convencimiento efectivamente propio persona único responsable propietario propio vida único poder deber decidir presente futuro derecho disponer
"IU considera que no le corresponde al Estado, ni a los jueces o políticos la decisión sobre la continuidad de la vida de cada persona en un situación de sufrimientos extremos.",604,1,0,iu considerar no corresponder ni juez político decisión continuidad vida cada persona situación sufrimiento extremo
"La eutanasia pretende dar al individuo, cuando este se encuentra en situaciones realmente graves o límite (enfermedades irreversibles o sin salida, parálisis e incapacidades totales, sufrimientos extremos, etc.), la posibilidad de ser dueño de sí mismo para disponer o no de la propia vida.",604,1,0,eutanasia pretender dar individuo encontrar situación realmente grave límite enfermedad irreversible salido parálisis incapacidad total sufrimiento extremo etc posibilidad ser dueño mismo disponer no propio vida
Lo consideramos un derechos fundamental para las personas en esas difíciles situaciones.,604,1,0,considerar derecho fundamental persona difícil situación
"IU se compromete a abrir un debate social sobre su necesidad o conveniencia, y desarrollará iniciativas parlamentarias encaminadas a su reconocimiento como derecho y su regulación y cauce legislativo.",604,1,0,iu comprometer abrir debate social necesidad conveniencia desarrollar iniciativa parlamentario encaminado reconocimiento derecho regulación caucir legislativo
DERECHOS DE LA INFANCIA Y ADOLESCENCIA,,0,0,derechos infancia adolescencia
IU asume en su totalidad los acuerdos de la Convención Internacional de los Derechos del Niño y propugna su completa traducción a la legislación española.,706,0,0,iu asumir totalidad acuerdo convención internacional derechos niño propugnar completo traducción legislación español
"3. CULTURA, MEDIOS DE COMUNICACIÓN Y TECHNOLOGIAS DE LA INFORMATION",,0,0,cultura medios comunicación technologias information
"Sin democracia comunicacional, sin libre acceso a la cultura y a los medios de comunicación, el hombre no es ni será libre.",202,0,0,democracia comunicacional libre acceso cultura medios comunicación hombre no ni libre
"La democracia económica es un objetivo por el que hoy, como ayer, merece la pena luchar.",202,0,0,democracia económico objetivo hoy ayer merecer pena luchar
Sin ella la persona padece injusticia.,503,1,-1,persona padecer injusticia
"De la misma manera, sin democracia comunicacional las redes serán un negocio en manos de unos pocos y,",202,0,0,mismo manero democracia comunicacional red negocio mano poco
"lo que es peor, los contenidos que por ellas circulen estarán al servicio de los poderosos y limitarán la Libertad de Expresión.",201,0,0,peor contenido circular servicio poderoso limitar libertad expresión
"La comunicación es, en esencia, la interacción del hombre con su entorno, con el medio humano.",411,0,1,comunicación esencio interacción hombre entorno medio humano
Y de ahí surge la cultura como un proceso mediante el cual el individuo y los grupos humanos llegan a transformar y comprender la realidad.,411,0,1,ahí surgir cultura proceso mediante individuo grupo humano llegar transformar comprender realidad
"El término cultura comprende las actividades artísticas y literarias, así como el ámbito del pensamiento, pero también y muy directamente se refiere al mundo del espectáculo y a los medios de comunicación.",502,0,0,término cultura comprender actividad artístico literario así ámbito pensamiento directamente referir mundo espectáculo medios comunicación
"Comunicación es pues la cultura pasada, presente y futura y sus medios de difusión pues la cultura que no se comunica no existe en el conocimiento público.",502,0,0,comunicación pues cultura pasado presente futuro medio difusión pues cultura no comunicar no existir conocimiento público
Por ello su democratización es el único camino para evitar la hegemonía cultural de la derecha y para ofrecer cauces de libertad al ser humano y a los pueblos del mundo.,502,0,0,él democratización único camino evitar hegemonía cultural derecho ofrecer cauce libertad ser humano pueblo mundo
"El poder económico antidemocrático y las ideas que lo justifican, tienden a degradar y deshumanizar los contenidos culturales, a dividir las audiencias mediante espacios y canales temáticos y a airear un cierto tipo de cultureta populista, lo cual es un camino tremendamente eficaz para la domesticación de las masas.",415,0,-1,poder económico antidemocrático idea justifican tender degradar deshumanizar contenido cultural dividir audiencia mediante espacio canal temático airear cierto tipo culturetar populista camino tremendamente eficaz domesticación masa
"Ver, oír y hablar en la aldea era gratis y todo el mundo podía participar.",415,0,-1,ver oír hablar aldea gratis mundo poder participar
"Hoy en la aldea ""global"" nada es gratuito, ejercer la libertad de escuchar, de mirar, de charlar...cuesta dinero.",415,0,-1,hoy aldea global nada gratuito ejercer libertad escuchar mirar charlarcuesta dinero
"Las grandes corporaciones financieras y mercantiles, los gobiernos y ejércitos a su servicio, tienen la llave de los modernos medios de comunicación y son también los dueños del ciberespacio.",415,0,-1,grande corporación financiero mercantil gobierno ejército servicio llave moderno medio comunicación dueño ciberespacio
"Los medios masivos de comunicación, incluido el cable, el satélite y las publicitadas autopistas de la información, privatizan el cielo, el subsuelo y hasta las alcobas de cada individuo.",415,0,-1,medio masivo comunicación incluido cable satélite publicitada autopista información privatizar cielo subsuelo alcobas cada individuo
Lo que siempre fue de dominio público cae ahora en pocas manos.,415,0,-1,siempre dominio público caer ahora poco mano
Junto con la democratización de la comunicación y la extensión de la cultura,202,0,0,junto democratización comunicación extensión cultura
"es urgente reivindicar el derecho de las /os ciudadanos a la privacidad, es decir, a preservar al menos un espacio y un tiempo para el cultivo de la mente.",201,0,0,urgente reivindicar derecho ciudadano privacidad decir preservar menos espacio tiempo cultivo mente
Una mente consciente que ningún medio de comunicación masivo pueda invadir o colonizar.,415,0,-1,mentir consciente ninguno medio comunicación masivo poder invadir colonizar
"Es urgente, pues, recuperar e incrementar espacios y tiempos para la comunicación interpersonal y grupal directa sin intermediarios tecnológicos, ya sean escritos o electrónicos.",502,0,0,urgente pues recuperar incrementar espacio tiempo comunicación interpersonal grupal directo intermediario tecnológico escrito electrónico
