Text,Code,libertad_personal_score,libertad_economica_score,text_processed
15. REFORMA DE GENDARMERÍA DE CHILE: SERVICIO CIVIL Y CONDICIONES LABORALES DIGNAS,H,0,0,reforma gendarmeer chile servicio civil condición laboral digna
"Reforma integral a Gendarmería de Chile, mediante la creación del Sistema Nacional Penitenciario,",303,0,0,reforma integral gendarmeer chile mediante creación sistema nacional penitenciario
"que permita la desmilitarización de este servicio,",105,0,0,permitir desmilitarización servicio
"profundizando enfoque en reinserción, justicia restaurativa, mediación y enfatizando el rol directo del Estado en esta materia (no privatización de las políticas de reinserción social).",504,-1,-1,profundizar enfoque reinserción justicia restaurativo mediación enfatizar rol directo materia no privatización política reinserción social
Dignificar las condiciones laborales de los funcionarios de Gendarmería de Chile.,701,0,0,dignificar condición laboral funcionario gendarmeer chile
16. REORGANIZACIÓN DE LAS INSTITUCIONES VINCULADAS AL ACCESO A LA JUSTICIA,H,0,0,reorganización institución vinculado acceso justicia
"Se propone fortalecer la Defensoría Penal Pública, promoviendo su autonomía institucional y presupuestaria equilibrada con el Ministerio Público.",202.1,0,0,proponer fortalecer defensoría penal público promover autonomía institucional presupuestario equilibrado ministerio público
"Además, se propone la creación de un Servicio Jurídico Nacional en el que se produzca una integración de cuatro Corporaciones de Asistencia Judicial (Tarapacá, Metropolitana, Valparaíso y Bío Bío) en una institución nacional para efectos presupuestarios y lineamientos de atención,",303,0,0,además proponer creación servicio jurídico nacional produzca integración cuatro corporación asistencia judicial tarapacá metropolitana valparaíso bío bío institución nacional efecto presupuestario lineamiento atención
pero evitando la centralización administrativa en Santiago.,301,0,0,evitar centralización administrativo santiago
"Asimismo se propone realizar una reforma a las prácticas profesionales para disminuir efectos de rotación,",202.1,0,0,asimismo proponer realizar reforma práctico profesional disminuir efecto rotación
asegurar control de causas por personal profesional con experiencia,202.1,0,0,asegurar control causa personal profesional experiencia
y la creación de programas para casos colectivos y litigación de alta complejidad.,202.1,0,0,creación programa caso colectivo litigación alto complejidad
Finalmente se propone la creación de una Defensoría del Pueblo con autonomía constitucional,201.2,1,0,finalmente proponer creación defensoer pueblo autonomía constitucional
para la defensa de los derechos de las personas frente a la Administración del Estado.,201.2,1,0,defensa derechos persona frente administración
UN PAÍS CAPAZ DE CONVIVIR CON LOS RIESGOS: SISTEMA NACIONAL DE PROTECCIÓN CIVIL,H,0,0,país capaz convivir riesgo sistema nacional protección civil
"Chile es un país de riesgos y debemos aprender a convivir con ellos, la comunidad, la sociedad civil organizada, el sector público y el privado.",416.2,0,-1,chile país riesgo deber aprender convivir comunidad sociedad civil organizado sector público privado
"Tenemos que ser más proactivos, reflexionar y analizar el cómo nos emplazamos en el territorio,",416.2,0,-1,ser proactivo reflexionar analizar cómo emplazar territorio
avanzar en la reducción de los riesgos y estar más preparados.,416.2,0,-1,avanzar reducción riesgo preparado
"Para el avance se necesita generar un trabajo de prevención conjunto entre todos los actores,",202.1,0,0,avance necesitar generar trabajo prevención conjunto actor
fortalecer la institucionalidad,202.1,0,0,fortalecer institucionalidad
y aumentar la inversión en ciencia y tecnología.,411,0,1,aumentar inversión ciencia tecnología
Con este trabajo de prevención se logrará transformar comunidades vulnerables en comunidades resilientes ante los desastres.,606.1,-1,0,trabajo prevención lograr transformar comunidad vulnerable comunidad resilient desastr
"Tal como nos fortalecimos después del 27 de febrero de 2010 frente terremotos y tsunamis (con la red de monitoreo sísmico, sistemas de alerta y simulacros),",601.1,0,0,tal fortalecimo después febrero frente terremoto tsunamis red monitoreo sísmico sistema alertar simulacro
"nos tenemos que fortalecer ante incendios forestales, aluviones e inundaciones, todas amenazas que se han incrementado por efectos del cambio climático.",501,0,0,fortalecer incendio forestal aluvión inundación todo amenaza incrementado efecto cambio climático
"Hoy Chile enfrenta las emergencias como Sistema, utilizando la estructura político-administrativa del Estado, desde los Municipios al nivel central, en donde ONEMI coordina a instituciones técnicas que trabajan en temas específicos (por ejemplo: SHOA en tsunamis o SERNAGEOMIN en volcanes) y otras responden en el terreno (Bomberos, Policías, Salud, FFAA, etc.).",501,0,0,hoy chile enfrento emergencia sistema utilizar estructura políticoadministrativo municipio nivel central onemi coordín institución técnico trabajar tema específico ejemplo shoo tsunamis sernageomin volcán responder terreno bombero policía salud ffaa etc
"Para esto, ONEMI no cuenta con capacidades mandatorias ni fiscalizadoras que permitan el trabajo más allá de las buenas intenciones,",202.1,0,0,onemi no contar capacidad mandatoria ni fiscalizadora permitir trabajo allá buena intención
"los municipios no cuentan con los recursos para trabajar esta materia,",301,0,0,municipio no contar recurso trabajar materia
los planes reguladores (en la mayoría de los casos) no consideran las amenazas del territorio,416.2,0,-1,plan regulador mayoría caso no considerar amenaza territorio
"y la evaluación para aprobar la construcción de proyectos (viviendas, hospitales, centros comerciales, etc.) no consideran la gestión del riesgo.",416.2,0,-1,evaluación aprobar construcción proyecto vivienda hospital centro comercial etc no considerar gestión riesgo
Propuestas de fortalecimiento del Sistema Nacional de Protección Civil:,H,0,0,propuesta fortalecimiento sistema nacional protección civil
1.Impulsaremos y fortaleceremos el proyecto de Ley que define el Sistema Nacional de Protección Civil que duerme en el Congreso desde 2011.,202.1,0,0,impulsar fortaleceremos proyecto ley define sistema nacional protección civil dormir congreso
"Este proyecto establece sus integrantes, exigiéndoles una planificación conjunta, en donde la ONEMI pasa a ser un Servicio Nacional con más atribuciones,",303,0,0,proyecto establecer integrante exigiéndol planificación conjunto onemi pasar ser servicio nacional atribución
"creciendo territorialmente hasta las provincias y entregando recursos a las municipalidades,",301,0,0,crecer territorialmente provincia entregar recurso municipalidad
ya que son la primera línea de prevención y respuesta para la comunidad.,301,0,0,primero línea prevención respuesta comunidad
Esto asegurará el funcionamiento del Sistema independiente de las voluntades o intereses contingentes.,202.1,0,0,asegurar funcionamiento sistema independiente voluntades interés contingent
"2.Integraremos en los planes reguladores y en la evaluación de los proyectos la variable de gestión de riesgo de desastres,",501,0,0,integrarer plan regulador evaluación proyecto variable gestión riesgo desastr
"para que no se pueda construir ninguna infraestructura crítica, como hospitales o escuelas, en zonas de riesgo.",202.1,0,0,no poder construir ninguno infraestructura crítico hospital escuela zona riesgo
"Tampoco podrá construirse otro tipo de infraestructura, como viviendas o centros comerciales, sin medidas de prevención y mitigación que permitan una respuesta adecuada.",411,0,1,tampoco poder construir él tipo infraestructuro vivienda centro comercial medida prevención mitigación permitir respuesta adecuado
Esto permitirá bajar el riesgo siendo conscientes de cómo nos emplazamos en el territorio.,501,0,0,permitir bajar riesgo ser consciente cómo emplazar territorio
"3. Incluiremos en las mallas curriculares de educación escolar y universitaria, contenidos de gestión del riesgo.",501,0,0,incluirer malla curricular educación escolar universitario contenido gestión riesgo
Esto permitirá sensibilizar e instalar capacidades en las nuevas generaciones de forma transversal en todas las profesiones.,411,0,1,permitir sensibilizar instalar capacidad nuevo generación formar transversal todo profesión
"4.Crear por ley un Observatorio de Riesgos para el estudio, análisis y generación de propuestas de mejora para el Sistema bajo el concepto de multi-amenaza.",501,0,0,crear ley observatorio riesgo estudio análisis generación propuesto mejor sistema bajo concepto multiamenaza
Esto permitirá el estudio de los riesgos de forma interagencial incorporando las distintas disciplinas y enfoques en un contexto de cambio climático.,501,0,0,permitir estudio riesgo formar interagencial incorporar distinto disciplina enfoqu contexto cambio climático
5.Implementar una Red de Monitoreo Hidrometeorológico de nivel mundial.,501,0,0,implementar red monitoreo hidrometeorológico nivel mundial
Esto permitirá contar con mayor información para la generación de estudios y para la toma de decisiones en caso de tener que alertar a la población.,501,0,0,permitir contar mayor información generación estudios tomar decisión caso tener alertar población
CHILE MÁS INTEGRADO AL MUNDO Y A LA REGIÓN: RELACIONES INTERNACIONALES Y POLÍTICA EXTERIOR,H,0,0,chile integrado mundo región relación internacional político exterior
El mundo y la región se encuentran en un momento muy complejo.,107,0,0,mundo región encontrar momento complejo
"Fenómenos como las migraciones, el cambio climático, la especulación financiera, la seguridad informática, la falta de eficacia y de legitimidad democrática de las medidas impuestas a los países por los organismos y las entidades financieras internacionales, las crisis económicas recurrentes, la existencia de golpes de estado blandos o las tensiones por el posible uso de armas nucleares se toman el debate nacional, regional e internacional.",107,0,0,fenómeno migración cambio climático especulación financiero seguridad informática falta eficacia legitimidad democrático medida impuesto país organismo entidad financiero internacional crisis económico recurrente existencia golpe blando tensión posible uso arma nuclear tomar debate nacional regional internacional
Estos problemas son una consecuencia de un modo de organización a nivel global marcado fuertemente por el capitalismo y una relación desigual entre los distintos Estados,103.1,1,0,problema consecuenciar modo organización nivel global marcado fuertemente capitalismo relación desigual distinto
y la forma de enfrentarles divide a los pueblos y regiones en una dimensión civilizatoria.,103.1,1,0,forma enfrentarl dividir pueblo región dimensión civilizatorio
"Estamos entonces inmersos en un mundo multipolar y globalizado,",107,0,0,entonces inmerso mundo multipolar globalizado
donde los diversos países y bloques regionales se encuentran en la búsqueda de un nuevo orden global que dé respuestas a estos problemas.,107,0,0,diverso país bloqu regional encontrar búsqueda nuevo orden global dar respuesta problema
"En ese marco, resulta clave que nuestro país renueve su compromiso con la promoción de la paz,",106,0,0,marco resultar clave país renueve compromiso promoción paz
"el desarrollo sustentable,",416.2,0,-1,desarrollo sustentable
"la autodeterminación de los pueblos,",607.1,1,0,autodeterminación pueblo
la protección y promoción de los Derechos Humanos,201.2,1,0,protección promoción derechos humanos
"y el Estado de Derecho,",202.1,0,0,derecho
"la reforma al sistema de Naciones Unidas,",202.1,0,0,reforma sistema naciones unidas
"y la integración política, económica y cultural de nuestra América.",108,0,0,integración político económico cultural américa
"Algunos gobiernos y partidos políticos a nivel mundial apuestan por una postura conservadora, nacionalista y/o autoritaria,",607.1,1,0,gobierno partido político nivel mundial apostar postura conservador nacionalista autoritario
"promoviendo un discurso que entiende las migraciones como una amenaza a la seguridad, el odio a lo diferente,",607.1,1,0,promover discurso entender migración amenazar seguridad odio diferente
y sin cuestionar las responsabilidades del modelo económico.,403,0,1,cuestionar responsabilidad modelo económico
"En contraparte, otros estados buscan compatibilizar el capitalismo con el bienestar social o se proponen llevar adelante un cambio al modelo de desarrollo,",416.2,0,-1,contraparte buscar compatibilizar capitalismo bienestar social proponer llevar adelante cambio modelo desarrollo
entendiendo que la causa de dichos problemas es el sistema económico imperante.,403,0,1,entender causa dicho problema sistema económico imperante
América Latina no está ajena a estos debates y problemas.,107,0,0,américa latino no ajenar debate problema
"En los últimos años, nuestra región ha experimentado fuertes incrementos de la migración, de la corrupción política transversal, de la inestabilidad financiera e institucional, del cambio climático, entre otros fenómenos.",416.2,0,-1,último año región experimentado fuerte incremento migración corrupción político transversal inestabilidad financiero institucional cambio climático fenómeno
"Asimismo, los países de Nuestra América han tendido a cambiar su orientación política, pasando muchos de ellos de gobiernos progresistas a regímenes de derecha.",416.2,0,-1,asimismo país américo tendido cambiar orientación político pasar gobierno progresista regímén derecho
"En muchos casos esto último es producto de la corrupción en la que se han visto envueltas algunas administraciones, mermando su legitimidad y popularidad.",304,0,0,caso último producto corrupción visto envuelto administración mermar legitimidad popularidad
"En muchos casos, también, es fruto de la orquestación de golpes blandos.",202.1,0,0,caso fruto orquestación golpe blando
"Y en muchos otros, ha sido resultado de la incapacidad de gobiernos que,",305.2,0,0,ser resultar incapacidad gobierno
"presos de sus oligarquías nacionales, se han visto impedidos de dar respuestas a las demandas sociales de sus pueblos.",202.1,0,0,preso oligarquía nacional visto impedido dar respuesta demanda social pueblo
"Por otro lado, también hay países que, pese a ser objeto de los acechos de la derecha y su defensa del modelo neoliberal,",403,0,1,lado país pese ser objeto acecho derecho defensa modelo neoliberal
"aún se encuentran en la senda de promover un proyecto transformador del modelo económico y de la forma de alcanzar el desarrollo,",416.2,0,-1,aún encontrar sendar promover proyecto transformador modelo económico forma alcanzar desarrollo
"sosteniendo ideas como las del ""buen vivir"" o la integración regional más allá de su dimensión comercial.",416.2,0,-1,sostener idea buen vivir integración regional allá dimensión comercial
"En los últimos años, nuestro país se ha caracterizado por una política exterior centrada únicamente en lo comercial, promoviendo un enfoque librecambista con América Latina y el resto del orbe.",416.2,0,-1,último año país caracterizado política exterior centrado únicamente comercial promover enfoque librecambista américo latino resto orbe
"Este hecho se ve reflejado en la gran cantidad de tratados de libre comercio suscritos por Chile,",416.2,0,-1,hecho ver reflejado gran cantidad tratado libre comercio suscrito chile
como también en el impulso que ha dado a la Alianza del Pacífico,416.2,0,-1,impulso dado alianza pacífico
y en los esfuerzos de la actual cancillería por concretar el TTP,416.2,0,-1,esfuerzo actual cancilleer concretar ttp
"A lo anterior, hay que sumar el hecho de que el Estado chileno aún no resuelve sus diferencias con Bolivia,",101,0,0,anterior sumar hecho chileno aún no resolver diferencia bolivia
tendiendo a judicializar las relaciones con nuestros vecinos del norte.,101,0,0,tender judicializar relación vecino norte
"Ante esta situación, el Frente Amplio propone diversos ejes para reorientar la política exterior de nuestro país.",107,0,0,situación frente amplio proponer diverso eje reorientar política exterior país
Propuestas,H,0,0,propuesta
"1.PRINCIPIOS DE PAZ, COOPERACIÓN, MULTILATERALISMO Y AUTODETERMINACIÓN",H,0,0,principio paz cooperación multilateralismo autodeterminación
"Promoveremos, en nuestras relaciones internacionales, la autodeterminación de los pueblos,",106,0,0,promoverar relación internacional autodeterminación pueblo
la solución pacífica de las diferencias entre Estados y naciones mediante la mediación multilateral,106,0,0,solución pacífico diferencia nación mediante mediación multilateral
y la no intervención en asuntos internos de otros Estados.,103.1,1,0,no intervención asunto interno
"Impulsaremos, de manera prioritaria, los siguientes temas en materia de cooperación internacional:",107,0,0,impulsar manera prioritario siguiente tema materio cooperación internacional
(1) políticas de refugio y migración basadas en la no discriminación;,607.1,1,0,política refugiar migración basado no discriminación
(2) desarrollo humano y cultural;,416.2,0,-1,desarrollo humano cultural
"(3) ciencia, tecnología, innovación e investigación;",411,0,1,ciencia tecnología innovación investigación
(4) medio ambiente y lucha contra el cambio climático;,501,0,0,medio ambiente luchar cambio climático
"(5) respuesta a las catástrofes naturales, desmilitarización y combate al narcotráfico.",501,0,0,respuesta catástrof natural desmilitarización combatir narcotráfico
2.NUEVA APROXIMACIÓN A LA INTEGRACIÓN REGIONAL Y GLOBAL,H,0,0,nuevo aproximación integración regional global
"De manera prioritaria, impulsaremos la integración regional de América Latina",108,0,0,manera prioritario impulsar integración regional américa latino
"no sólo en términos comerciales o de infraestructura física, sino también en aspectos políticos, sociales, culturales y educativos.",108,0,0,no sólo término comercial infraestructura físico sino aspecto político social cultural educativo
Para ello abogaremos por el fortalecimiento de la Unión de Naciones Suramericanas (UNASUR) como plataforma de las iniciativas de América del Sur y la Comunidad de Estados Latinoamericanos,108,0,0,él abogarer fortalecimiento unión naciones suramericano unasur plataforma iniciativa américo sur comunidad latinoamericano
y Caribeños (CELAC) como espacio de coordinación e integración política de toda la región.,108,0,0,caribeño celac espacio coordinación integración político todo región
"Impulsaremos así la conformación de un bloque político y económico latinoamericano,",108,0,0,impulsar así conformación bloque político económico latinoamericano
capaz de negociar en igualdad de condiciones con el resto del mundo.,108,0,0,capaz negociar igualdad condiciones resto mundo
Promoveremos la consolidación de un mercado común suramericano.,108,0,0,promoverar consolidación mercado común suramericano
"Fortaleceremos las relaciones Sur-Sur, tanto con las potencias emergentes como con el resto de los países del Sur global.",107,0,0,fortalecerer relación sursur potencia emergente resto país sur global
3.TRATADOS COMERCIALES,H,0,0,tratado comercial
"Revisaremos y reevaluaremos los actuales tratados de libre comercio suscritos por Chile, a fin de reconocer, compatibilizar o modificar aquellas normas que impiden o dificultan a nuestro país hacerse parte del MERCOSUR y de otros procesos de integración de América Latina.",108,0,0,revisarer reevaluacer actual tratado libre comercio suscrito chile fin reconocer compatibilizar modificar aquel norma impedir dificultar país hacer él parte mercosur proceso integración américa latino
"No firmaremos más tratados de libre comercio hasta que no se actualicen sus criterios de suscripción, debiéndose considerar para ello la democratización de los procesos",202.1,0,0,no firmarer tratado libre comercio no actualizar criterio suscripción deber él considerar él democratización proceso
"la integración regional a nivel político y económico,",107,0,0,integración regional nivel político económico
como también el efecto de dichos tratados en particular.,107,0,0,efecto dicho tratado particular
4.COOPERACIÓN CON BOLIVIA Y PERÚ,H,0,0,cooperación bolivia perú
Avanzaremos decididamente en una solución a la mediterraneidad de Bolivia mediante la integración regional.,101,0,0,avanzaremos decididamente solución mediterraneidad bolivia mediante integración regional
Para ello propondremos a Perú y Bolivia dar lugar a una agenda trinacional que tenga por objetivo:,101,0,0,él propondrer perú bolivia dar lugar agenda trinacional objetivo
4.1Avanzar en el establecimiento de confianzas mutuas y la reposición de las relaciones diplomáticas con el hermano Estado Plurinacional de Bolivia.,101,0,0,avanzar establecimiento confianza mutuo reposición relación diplomático hermano plurinacional bolivia
"4.2Dar lugar a una comisión de trabajo, con participación de delegaciones de Chile, Perú y Bolivia,",101,0,0,dar lugar comisión trabajo participación delegación chile perú bolivia
"con el objeto de elaborar propuestas de integración y resolución de diferencias entre dichos países,",106,0,0,objeto elaborar propuesta integración resolución diferencia dicho país
en el marco de objetivos de mayor integración regional.,108,0,0,marco objetivo mayor integración regional
"Como punto de partida, propondremos avanzar hacia la conformación de una zona de libre tránsito de personas, bienes y capitales.",101,0,0,punto partida propondrer avanzar hacia conformación zona libre tránsito persona bién capital
"La posición chilena en dicha comisión tendrá entre sus objetivos desjudicializar los diferendos con el Estado Plurinacional de Bolivia,",101,0,0,posición chileno dicho comisión objetivo desjudicializar diferendo plurinacional bolivia
"retirando las demandas que hoy se estudian en La Haya,",106,0,0,retirar demanda hoy estudiar
y desarrollando en cambio conversaciones que permitan beneficiar a los distintos países a través de la cooperación y la negociación.,101,0,0,desarrollar cambio conversación permitir beneficiar distinto país través cooperación negociación
"4.3Impulsaremos proyectos de desarrollo económico conjunto en torno a recursos naturales compartidos: la energía, el agua y la minería.",416.2,0,-1,impulsar proyecto desarrollo económico conjunto torno recurso natural compartido energía agua minería
"Cobra aquí especial relevancia el litio, donde nos proponemos avanzar en la conformación de una Organización de Países Exportadores de Litio junto a Bolivia.",101,0,0,cobrar aquí especial relevancia litio proponer avanzar conformación organización países exportadores litio junto bolivia
"4.4Finalmente, propondremos dar lugar a un currículum educativo conjunto, que permita tener una mirada unitaria de las causas y consecuencias de la Guerra del Pacífico,",101,0,0,finalmente propondrer dar lugar currículum educativo conjunto permitir tener mirada unitario causa consecuencia guerra pacífico
con miras a reconocer y valorar las diferencias entre ambos países y superar aquellas interpretaciones históricas sobre el conflicto que han dividido a nuestros países hermanos.,106,0,0,mira reconocer valorar diferencia ambos país superar aquel interpretación histórico conflicto dividido país hermano
5.EDUCACIÓN PARA LA PAZ Y LA INTEGRACIÓN INTERNACIONAL,H,0,0,educación paz integración internacional
"Incorporaremos las temáticas de migración, relaciones internacionales, e integración regional, como contenidos prioritarios en el currículum escolar.",506,0,0,incorporarer temático migración relación internacional integración regional contenido prioritario currículum escolar
"Así, formaremos a los estudiantes fortaleciendo una mirada global con un enfoque de derechos.",506,0,0,así formarer estudiante fortalecer mirada global enfoque derechos
6.ORGANIZACIONES INTERNACIONALES,H,0,0,organización internacional
Promoveremos una profunda reforma a la Organización de Naciones Unidas con miras a hacer de esta una organización más democrática y eficaz.,202.1,0,0,promoverar profundo reforma organización naciones unidas miras hacer organización democrático eficaz
"Para ello impulsaremos un debate amplio y profundo sobre el rol del Consejo de Seguridad, sus integrantes y el derecho a veto.",103.1,1,0,él impulsar debate amplio profundo rol consejo seguridad integrante derecho veto
7.CAMBIO CLIMÁTICO,H,0,0,cambio climático
La regulación del sistema económico debe estar orientada hacia una producción y desarrollo sostenible y responsable con nuestro entorno.,416.2,0,-1,regulación sistema económico deber orientar hacia producción desarrollo sostenible responsable entorno
"No concebimos a nuestro planeta como una zona contenedora de recursos, sino como un hogar en peligro por la explotación indiscriminada del ser humano sobre la tierra.",416.2,0,-1,no concebir planeta zona contenedoro recurso sino hogar peligro explotación indiscriminado ser humano tierra
"En su mayoría, los países -incluso los mayores contaminantes- reconocen la crisis y la necesidad de actuar.",501,0,0,mayoría país incluso mayor contaminante reconocer crisis necesidad actuar
"Sin embargo, no ofrecen soluciones que anuncien alteraciones significativas al modelo de ""progreso crecimiento y desarrollo que ha deteriorado nuestro hogar colectivo.",416.1,0,-1,embargo no ofrecer solución anuncien alteración significativo modelo progreso crecimiento desarrollo deteriorado hogar colectivo
"La eficiencia energética, la generación de energía sustentable y la promoción de una responsabilidad ciudadana y humana constituyen los pilares de los cambios que debemos construir por el bien de las futuras generaciones el planeta.",501,0,0,eficiencia energético generación energía sustentable promoción responsabilidad ciudadano humano constituir pilar cambio deber construir bien futuro generación planeta
"En este marco, propondremos una visión crítica y propositiva al carácter extractivo del sistema capitalista global",416.1,0,-1,marco proponer visión crítico propositivo carácter extractivo sistema capitalista global
y desde allí diseñaremos acciones efectivas para construir sociedades más justas ambientalmente.,416.2,0,-1,allí diseñarer acción efectivo construir sociedad justo ambientalmente
"Si bien nuestro país se ha mostrado siempre sensible y consciente ante el problema del cambio climático,",501,0,0,si bien país mostrado siempre sensible consciente problema cambio climático
"no existe un organismo fiscalizador que evalúe el cumplimiento de las metas de control de emisiones a las que se adhiere internacionalmente (por ejemplo, las iniciativas comprometidas en 2016 mediante el Acuerdo de París).",416.2,0,-1,no existir organismo fiscalizador evalúe cumplimiento meta control emisión adhierar internacionalmente ejemplo iniciativa comprometido mediante acuerdo parís
"Debido a las particularidades geográficas de Chile, que nos exponen con fuerza a las manifestaciones negativas del cambio climático,",501,0,0,debido particularidad geográfico chile exponer fuerza manifestación negativo cambio climático
seremos un actor ejemplar en la región mediante la creación de una institucionalidad que asuma esa carencia.,501,0,0,actor ejemplar región mediante creación institucionalidad asumir carencia
8. NO-PROLIFERACIÓN DE ARMAS NUCLEARES,H,0,0,noproliferación arma nuclear
Uno de los principales problemas de la seguridad internacional es la proliferación de armas nucleares y de largo alcance.,105,0,0,principal problema seguridad internacional proliferación arma nuclear largo alcance
"Desde Naciones Unidas, se ha reconocido la necesidad de prevenir la nueva adquisición y ampliación de armamento de este tipo en todos los países,",107,0,0,naciones unidas reconocido necesidad prevenir nuevo adquisición ampliación armamento tipo país
avanzando hacia un proceso efectivo de desmilitarización nuclear.,105,0,0,avanzar hacia proceso efectivo desmilitarización nuclear
El problema con los países que tienen estas capacidades es la dificultad para lograr que un país dotado de armamento tome la decisión de desmantelar su propio arsenal.,105,0,0,problema país capacidades dificultad lograr país dotado armamento tomar decisión desmantelar propio arsenal
"La dificultad aumenta cuando este país organiza su política exterior en base a hipótesis de conflicto y amenazas con importantes potencias, como hemos visto en los últimos meses.",106,0,0,dificultad aumentar país organizar política exterior base hipótesis conflicto amenaza importante potencia visto último mes
"Ante este difícil escenario, profundizaremos la acción internacional de Chile para evitar la proliferación de armas nucleares,",105,0,0,difícil escenario profundizaremo acción internacional chile evitar proliferación arma nuclear
intensificando nuestras alianzas al respecto con otros países de la región,108,0,0,intensificar alianza respecto país región
o fuera de ella.,107,0,0,
9. MODERNIZACIÓN DE LA INSTITUCIONALIDAD,H,0,0,modernización institucionalidad
"Para llevar adelante las anteriores propuestas, será fundamental modernizar el Ministerio de Relaciones Exteriores y la Academia Diplomática.",303,0,0,llevar adelante anterior propuesta fundamental modernizar ministerio relaciones exteriores academia diplomático
"Estas instituciones deben ser capaces de desplegar una política exterior amplia,",303,0,0,institución deber ser capaz desplegar política exterior amplio
acogiendo en su seno la mirada integracionista que hemos señalado:,108,0,0,acoger seno mirada integracionista señalado
"por lo tanto, tomaremos diversas medidas para modernizarlas.",303,0,0,tomarer diverso medida modernizarla
"Llevaremos adelante un plan de modernización institucional de la Cancillería, que considera la creación de una Subsecretaría de Integración Regional.",301,0,0,llevar adelante plan modernización institucional cancillería considerar creación subsecretacer integración regional
"Esta subsecretaría gestionará iniciativas estratégicas de integración y cooperación política, económica, educativa, científica y cultural, entre otros asuntos.",107,0,0,subsecretacer gestionar iniciativa estratégico integración cooperación político económico educativo científico cultural asunto
"Profesionalizaremos la carrera diplomática, disminuyendo la rigidez de la jerarquía de su estructura orgánica,",303,0,0,profesionalizarer carrera diplomático disminuir rigidez jerarquía estructura orgánico
"profundizando los contenidos relativos a la integración regional en la formación del cuerpo diplomático,",108,0,0,profundizar contenido relativo integración regional formación cuerpo diplomático
"e incorporando en la formación diplomática capacidades de desarrollo de la cooperación internacional en ámbitos educativos, científicos, tecnológicos y culturales.",411,0,1,incorporar formación diplomático capacidad desarrollo cooperación internacional ámbito educativo científico tecnológico cultural
Generaremos mecanismos para que la ciudadanía pueda participar en la discusión y evaluación de políticas públicas vinculadas a nuestra política exterior.,606.1,-1,0,generarar mecanismo ciudadanía poder participar discusión evaluación política público vinculado político exterior
"No es democrático, inclusivo ni igualitario que los tratados se discutan y negocien en secreto.",202.1,0,0,no democrático inclusivo ni igualitario tratado discutir negocien secreto
"Lo importante es facilitar instancias de participación en el proceso de gestación de acuerdos políticos o comerciales internacionales,",202.1,0,0,importante facilitar instancia participación proceso gestación acuerdo político comercial internacional
que permitan a la ciudadanía y a la sociedad civil organizada tener acceso al marco de las negociaciones e incidir activamente en el proceso de toma de decisiones.,202.1,0,0,permitir ciudadanía sociedad civil organizado tener acceso marco negociación incidir activamente proceso tomar decisión
"Si bien la Ley 20.500 sobre participación ciudadana en la gestión pública ha sido un paso importante en estas materias,",202.4,1,0,si bien ley participación ciudadano gestión público ser paso importante materia
"es imperativo que la rendición de cuentas no solo se traduzca en ""Cuentas Públicas Participativas"".",202.4,1,0,imperativo rendición cuenta no solo traducir cuenta público participativo
"La ciudadanía puede ser receptora y agente activa de nuestra política exterior,",606.1,-1,0,ciudadanía poder ser receptor agente activo político exterior
"contribuyendo a la construcción de una sociedad que se involucra en la elaboración de políticas públicas,",606.1,-1,0,contribuir construcción sociedad involucra elaboración política público
buscando la convergencia entre nuestras diferencias y rica diversidad.,607.1,1,0,buscar convergencia diferencia rico diversidad
